ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
NMRA,"Neumora Therapeutics, Inc.",59,0.1,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.119217,,0,0.44702,1,0.55298,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_<=2000bps,financial_score:-23.8;smart_money_score:+11.3;clinical_score:+8.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 158485000.0, ""cash_total"": 171525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.473010064043915, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,-0.8017,,0,0.3277,-0.9963,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1324.22,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.9459,-0.4123,,mid,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7153062296459712154638092237,50,41.25000000000000000000000000,55.0,50,52.40000000000000000000000000,19.88444444444444444444444444,50.996,0.3035,2.0,,1,0.0,0.0,0,0,0.0,0.4,0.5,other,0.7029,highly_crowded,1.0,34,0.1,0.880783,1.1789,13.73,0.158363,-1.0012
IRON,"Disc Medicine, Inc.",60,0.81,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.080071,,0,0.407285,1,0.592715,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-22.8;smart_money_score:+16.0;financial_score:+13.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 180393000.0, ""cash_total"": 791152000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.62856097520414, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,0.3841,0,1,0.432,-0.7765,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.13,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.162339,price_history,,8,0.378,price_history,,-0.538265,,67.7958,0.4392,-0.4123,-0.125965,mid,mid,none,drug_developer,morningstar,,,,0,0.8180503198537811286269134110,67.09,41.25000000000000000000000000,80.0,10.00,54.80000000000000000000000000,77.000,53.746,0.4195,2.0,487,3,0.6667,0.0173,0,0,0.0,0.4,0.5,other,-0.4728,uncrowded,1.0,23,0.1,0.919929,1.4046,48.46,0.937722,1.5359
NKTX,"Nkarta, Inc.",61,0.16,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.784698,,0,0.34106,1,0.65894,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,catalyst_score:-14.1;momentum_score:-11.6;smart_money_score:+11.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.0033383283582089558,,-1.3438,712,1,0.6174,-0.3855,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.008804,price_history,,3,1.1292,price_history,,-0.346469,,43.3051,,-0.4123,0.065831,early,micro,none,drug_developer,morningstar,,,,0,0.7691208487464036169338265516,43.76,41.25000000000000000000000000,66.5,50,59.06976744186046511627906977,66.04651162790697674418604651,57.9467,0.5967,1.0,712,2,0.3333,0.0009,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,221,0.0033383283582089558,0.215302,-0.7882,46.34,0.905694,1.3147
DYN,"Dyne Therapeutics, Inc.",62,0.81,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.727758,,0,0.374172,1,0.625828,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+25.4;financial_score:-21.8;catalyst_score:-13.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.0033383283582089558,,-1.3538,2445,1,0.4962,-0.6411,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.089024,price_history,,8,0.7117,price_history,,-0.261905,,41.3956,0.7655,-0.4123,0.150395,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,62.80,41.25000000000000000000000000,80.0,22.50,56.27906976744186046511627907,32.87602908479057748933357370,55.2518,0.483,1.0,2445,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4728,uncrowded,1.0,205,0.0033383283582089558,0.272242,-0.606,33.45,0.66726,0.4324
QURE,uniQure N.V.,63,0.49,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.140569,,0,0.360927,1,0.639073,,0,no_upcoming,9,neutral,high_vol|deep_drawdown,M,sponsor_confirmed|high_risk,smart_money_score:+21.3;catalyst_score:-20.4;financial_score:+15.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 100394000.0, ""cash_total"": 597056000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 71.36553977329322, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",mid|none|nonpos,0.1,,0.3853,0,1,0.5362,-0.5567,9,9,buying,2.3483,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.194632,price_history,,9,0.8574,price_history,,-0.465149,,50.2616,1.3016,-0.4123,-0.052849,mid,small,none,drug_developer,morningstar,,,,0,0.8014128605094826618785770396,49.84,41.25000000000000000000000000,83.0,48.61,57.20000000000000000000000000,77.000,56.2825,0.5265,2.0,,8,1.0,0.0,0,0,0.0,0.3,0.75,rare_disease,-0.4728,uncrowded,1.0,40,0.1,0.859431,1.0778,34.04,0.688612,0.4919
ERAS,"Erasca, Inc.",64,0.96,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.94484,,0,0.321192,1,0.678808,862,0,specific_days,9,neutral,high_vol|deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|high_risk,smart_money_score:+14.9;financial_score:-13.7;clinical_score:+8.8,tier=C;reason=mod_opt+catalyst_far;cat_days=862;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 73744000.0, ""cash_total"": 288400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.92991972228249, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",early|far_271_540|nonpos,-0.008380274509803921,,-1.1889,188,1,0.678,-0.2577,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,374.33,1.0,0,0,1.0,0,1.0,0,862,False,specific_days,-0.000224,price_history,,3,1.1377,price_history,,-0.630853,,46.6409,1.2457,-0.4123,-0.218553,early,mid,none,drug_developer,morningstar,,,,0,0.7635127949484878697241608508,47.79,45.56250000000000000000000000,66.5,12.50,60.46511627906976744186046512,37.92861005949161709031909140,59.3421,0.6556,1.0,188,5,1.0,0.0526,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,266,-0.008380274509803921,0.05516,-1.5968,36.11,0.727758,0.606
BCAX,Bicara Therapeutics Inc.,65,0.4,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.699288,,0,0.387417,1,0.612583,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+15.3;catalyst_score:-15.0;financial_score:+7.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82948000.0, ""cash_total"": 290167000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.9781549886676, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0033383283582089558,,-1.3544,1532,1,0.4508,-0.7369,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1066.54,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6287,-0.4123,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7275480669836675625387636965,50,41.25000000000000000000000000,71.5,50,55.23255813953488372093023256,63.25581395348837209302325581,54.1095,0.4348,1.0,1532,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,197,0.0033383283582089558,0.300712,-0.5224,38.48,0.766904,0.7287
NTLA,"Intellia Therapeutics, Inc.",66,0.12,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.788256,,0,0.327815,1,0.672185,,0,no_upcoming,9,headwind,high_vol|deep_drawdown,XS,momentum_headwind|high_risk,financial_score:-18.8;clinical_score:+15.4;smart_money_score:+10.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,,-1.3402,531,1,0.6477,-0.3216,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.181754,price_history,,1,1.2036,price_history,,-0.637034,,38.8941,1.2984,-0.4123,-0.224734,early,small,sev1,drug_developer,morningstar,,,,0,0.7256731712634906791671208983,40.40,41.25000000000000000000000000,55.0,65.00,59.76744186046511627906976744,25.65771287783186106604170423,58.6444,0.6261,1.0,531,3,0.6667,0.003,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,222,0.0033383283582089558,0.211744,-0.8004,28.58,0.588968,0.2249
ALDX,"Aldeyra Therapeutics, Inc.",67,0.67,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.201068,,0,0.274834,1,0.725166,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-16.0;momentum_score:+10.2;clinical_score:+5.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,-0.1037,174,1,0.7924,-0.0165,2,2,buying,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.09655,price_history,,2,1.0042,price_history,,-0.45379,,43.0743,,-0.4123,-0.04149,late,small,none,drug_developer,morningstar,,,,0,0.8101043621013133208255159475,67.44,41.25000000000000000000000000,61.0,90.00,63.09859154929577464788732394,53.21428571428571428571428572,62.7316,0.7986,3.0,183,17,1.0,0.6908,0,1,0.0,0.8,0.55,ophthalmology,0.2326,moderate,1.0,57,0.09811690510948905,0.798932,0.8378,31.12,0.631673,0.3363
RNA,"Avidity Biosciences, Inc.",68,0.29,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.147687,,0,0.294702,1,0.705298,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,smart_money_score:+35.9;financial_score:-32.9;clinical_score:+12.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",mid|none|nonpos,0.1,,-0.4684,116,1,0.7447,-0.1171,11,11,buying,3.1297,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.101388,price_history,,11,0.9095,price_history,,-0.503489,,30.7959,0.7513,-0.4123,-0.091189,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8005952626158599382080329557,40.93,41.25000000000000000000000000,85,15.28,62.00000000000000000000000000,16.15111111111111111111111111,60.946,0.7232,2.0,1050,3,0.6667,0.0952,0,0,0.0,0.4,0.5,other,-0.4728,uncrowded,1.0,42,0.1,0.852313,1.0464,19.19,0.386121,-0.2894
LXEO,"Lexeo Therapeutics, Inc.",69,0.2,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.770463,,0,0.307947,1,0.692053,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-26.4;clinical_score:+15.9;smart_money_score:+9.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.0033383283582089558,,-1.3306,748,1,0.7083,-0.1938,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.4123,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,52.50,61.16279069767441860465116279,18.87206297698455621657352323,59.6898,0.6702,1.0,748,2,0.3333,0.0005,0,0,0.0,0.3,0.6,cns,-0.4728,uncrowded,1.0,217,0.0033383283582089558,0.229537,-0.7404,25.59,0.535587,0.0893
MAZE,"Maze Therapeutics, Inc.",70,0.81,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.101423,,0,0.182119,1,0.817881,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-16.2;clinical_score:+11.7;smart_money_score:+9.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-0.6979,61,1,1.0567,0.541,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.4123,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,69.18604651162790697674418604,60.46511627906976744186046512,68.9075,1.0591,1.0,61,1,0.0,0.1504,1,0,0.0,0.6,0.5,other,-0.4728,uncrowded,1.0,29,0.1,0.898577,1.2735,46.06,0.891459,1.2343
UPB,"Upstream Bio, Inc.",71,0.4,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.176157,,0,0.195364,1,0.804636,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-19.6;financial_score:+11.5;momentum_score:-10.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102644000.0, ""cash_total"": 372427000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.540041307821205, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.1,,-1.2558,298,1,1.0567,0.541,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1072.05,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6702,-0.4123,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7738801197357555739058629232,50,41.25000000000000000000000000,71.5,50,69.18604651162790697674418604,72.32558139534883720930232558,67.8408,1.0141,1.0,298,1,0.0,0.0209,0,0,0.0,0.4,0.5,respiratory,0.2326,moderate,1.0,50,0.1,0.823843,0.9301,53.76,0.991103,2.3699
MBX,"MBX Biosciences, Inc.",72,0.81,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.104982,,0,0.188742,1,0.811258,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.7;catalyst_score:-21.0;momentum_score:-12.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.1,,-1.2185,242,1,1.0567,0.541,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.4123,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,69.18604651162790697674418604,66.04651162790697674418604651,67.8408,1.0141,1.0,242,1,0.0,0.0333,0,0,0.0,0.4,0.5,other,0.2326,moderate,1.0,30,0.1,0.895018,1.2537,46.32,0.902135,1.2938
DSGN,"Design Therapeutics, Inc.",73,0.4,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.048043,,0,0.129139,1,0.870861,,0,no_upcoming,9,neutral,deep_drawdown,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-17.7;clinical_score:+14.0;smart_money_score:+13.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42392000.0, ""cash_total"": 205970000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.30439705604831, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.1,,-0.6772,59,1,1.2234,0.8924,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1688.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.15507,price_history,,4,1.2158,price_history,,-0.388737,,39.6006,0.7359,-0.4123,0.023563,early,small,none,drug_developer,morningstar,,,,0,0.7264455958549222797927461140,50.93,41.25000000000000000000000000,72.0,50,73.02325581395348837209302325,57.67441860465116279069767442,72.4637,1.2091,1.0,59,1,0.0,0.1721,1,0,0.0,0.4,0.5,other,-1.1781,uncrowded,1.0,14,0.1,0.951957,1.6641,48.65,0.941281,1.5656
ALMS,Alumis Inc.,74,0.29,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.012456,,0,0.109272,1,0.890728,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-41.7;smart_money_score:+26.8;clinical_score:+24.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",early|none|pos,0.1,,-0.1058,0,1,1.284,1.0202,7,7,buying,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.4123,,early,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7339197338323975878561031399,50,41.25000000000000000000000000,77.0,50,74.41860465116279069767441860,8.524127155819962742623640413,73.5091,1.2532,1.0,41,2,0.3333,0.1776,1,0,0.0,0.4,0.5,other,0.7029,highly_crowded,1.0,4,0.1,0.987544,2.2428,16.19,0.268683,-0.6168
VYGR,"Voyager Therapeutics, Inc.",75,0.16,C,low_opt,C,low_opt,,0.962633,,0,0.122517,1,0.877483,801,0,specific_days,9,headwind,deep_drawdown,S,catalyst_far_lift|momentum_headwind|cost_haircut_>2000bps,clinical_score:+21.6;momentum_score:-17.4;catalyst_score:-6.5,tier=C;reason=low_opt;cat_days=801;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,-0.00866096551724138,,-0.1064,0,1,1.2537,0.9563,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,801,False,specific_days,-0.181423,price_history,,1,1.059,price_history,,-0.477701,,39.0744,0.56,-0.4123,-0.065401,early,micro,none,drug_developer,morningstar,,,,0,0.8078255776807581727185603237,34.63,45.56250000000000000000000000,49.5,82.50,73.72093023255813953488372093,56.97674418604651162790697675,72.317,1.203,1.0,740,5,1.0,0.0008,0,0,0.0,0.4,0.6,cns,0.7029,highly_crowded,1.0,271,-0.00866096551724138,0.037367,-1.7821,51.69,0.976868,1.993
LCTX,"Lineage Cell Therapeutics, Inc.",76,0.08,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.094306,,0,0.102649,1,0.897351,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:+32.5;financial_score:-21.6;momentum_score:-9.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.1,,-0.0991,0,1,1.3143,1.0841,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.300192,price_history,,0,0.6079,price_history,,-0.593284,,40.8164,0.5717,-0.4123,-0.180984,early,small,none,drug_developer,morningstar,,,,0,0.7569220673876871880199667221,33.16,41.25000000000000000000000000,,50,75.11627906976744186046511628,21.08587224325461210263806261,73.6433,1.2589,1.0,,2,0.3333,0.0,0,0,0.0,0.3,0.5,other,-2.3537,uncrowded,1.0,27,0.1,0.905694,1.3147,40.02,0.795374,0.8252
