ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
INVA,"Innoviva, Inc.",,,D,ineligible,,,D,0.237201,0.888462,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:+16.8;catalyst_score:-13.2;clinical_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 550941000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.0723424747081712,68.717,-0.5132,,0,-0.0983,-0.027,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.28,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.065726,price_history,,0,0.2218,price_history,,-0.086614,,58.6716,0.3385,-0.266684,0.18007,late,small,none,commercial_biotech,morningstar,,,,0,0.9,60.29,41.25000000000000000000000000,,70.34,45.05009206953590711900377641,71.20000000000000000000000000,43.8594,0.0072,3.0,,4,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,70,0.0723424747081712,0.762799,0.7153,42.93,0.831058,0.9584,0.005777,0.0,0.0,0.0,0.00216,0.003617,0.0
SRPT,"Sarepta Therapeutics, Inc.",,,D,ineligible,,,D,0.346416,0.642308,1,,0,,540,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-36.0;financial_score:+24.1;smart_money_score:+11.9,tier=;reason=;cat_days=540;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.06704435294117647,57.7245,0.8739,0,1,0.6091,0.6247,3,3,neutral,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,540,False,specific_days,-0.379479,price_history,,3,1.9234,price_history,,-0.778639,,22.6835,1.0694,-0.266684,-0.511955,late,small,none,commercial_biotech,morningstar,,,,0,0.8614184485330681253107906514,17.05,45.56250000000000000000000000,65.0,56.03,60.55865921787709497206703910,77.12000000000000000000000000,61.453,0.7557,3.0,88,25,1.0,0.9702,3,1,0.0,0.8,0.75,rare_disease,0.6858,highly_crowded,1.0,102,0.06704435294117647,0.653584,0.395,37.30,0.715017,0.5681,1.167112,0.93705,0.0,0.0,0.22671,0.003352,0.0
DAWN,"Day One Biopharmaceuticals, Inc.",,,D,ineligible,,,D,0.568259,0.857692,1,,0,,752,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+35.9;clinical_score:-32.7;momentum_score:-15.8,tier=;reason=;cat_days=752;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103757000.0, ""cash_total"": 441113000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.01685669400619, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.01698906862745098,67.5785,-0.7064,236,1,-1.6373,-1.4449,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,612.55,0.85,1,0,1.0,0,1.0,0,752,False,specific_days,-0.277158,price_history,,1,1.2665,price_history,,-0.611913,,37.4986,0.8040,-0.266684,-0.345229,late,small,none,commercial_biotech,morningstar,,,,0,0.8368586915887850467289719626,28.17,45.56250000000000000000000000,55.0,74.32,11.31054308888958244471493122,79.850,10.6105,-1.4073,3.0,268,7,1.0,0.2018,0,0,0.1429,0.3,0.95,oncology,0.6858,highly_crowded,1.0,167,0.01698906862745098,0.431741,-0.1719,18.73,0.349829,-0.3858,0.000849,0.0,0.0,0.0,0.0,0.000849,0.0
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.5,0.634615,1,,0,,23,1,specific_days,9,tailwind,,XS,ineligible,catalyst_score:-16.0;momentum_score:+9.9;clinical_score:+3.9,tier=;reason=;cat_days=23;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|near_0_30|pos,0.021895363636363636,56.791679,0.8672,0,1,0.5173,0.5402,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,23,True,specific_days,0.195164,price_history,,0,0.6125,price_history,,-0.092119,,43.8937,0.4304,-0.266684,0.174565,late,large,none,commercial_biotech,morningstar,,,,0,0.9,64.56,38.61121111111111111111111111,,52.25,58.54748603351955307262569833,56.87150837988826815642458101,59.1191,0.6564,3.0,53,98,1.0,3.3881,4,3,-0.0076,0.4,0.95,oncology,0.6858,highly_crowded,1.0,147,0.021895363636363636,0.5,0.0,41.00,0.783276,0.7833,1.008315,0.8103,0.0,0.0,0.19692,0.001095,0.0
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.025597,0.488462,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,clinical_score:+17.2;catalyst_score:-12.5;financial_score:-5.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.1,54.223359,0.9065,0,1,0.7375,0.4438,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.043989,price_history,,0,0.639,price_history,,-0.198919,,46.1384,0.3236,-0.266684,0.067765,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,54.96,41.25000000000000000000000000,,62.07,70.94972067039106145251396648,47.79301935680536503581771072,69.759,1.109,3.0,,15,1.0,0.0,0,0,0.0,0.8,0.6,autoimmune,0.6858,highly_crowded,1.0,8,0.1,0.974403,1.9498,43.92,0.841297,0.9998,1.0034,0.6657,0.0,0.0,0.3327,0.005,0.0
IDYA,"IDEAYA Biosciences, Inc.",,,D,ineligible,,,D,0.967577,0.811538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+26.4;clinical_score:-18.3;smart_money_score:+12.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71098000.0, ""cash_total"": 639388000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 107.9166221272047, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|nonpos,-0.0501221875,66.035423,-1.3199,409,1,-0.5727,-0.464,6,6,neutral,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,591.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.007761,price_history,,6,1.3163,price_history,,-0.595354,,43.8751,0.3864,-0.266684,-0.32867,mid,mid,none,commercial_biotech,morningstar,,,,0,0.8493014171428571428571428571,44.33,41.25000000000000000000000000,65.0,61.30,34.65154503616042077580539119,79.36538461538461538461538461,33.4608,-0.4352,2.0,616,6,1.0,0.0232,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,284,-0.0501221875,0.032423,-1.8463,31.76,0.636519,0.3492,-0.002506,0.0,0.0,0.0,0.0,-0.002506,0.0
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.62628,0.426923,1,,0,,59,1,specific_days,9,neutral,deep_drawdown,XS,ineligible,financial_score:-21.6;clinical_score:+18.4;smart_money_score:+15.5,tier=;reason=;cat_days=59;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|near_31_90|pos,0.006117508771929824,51.948769,0.9072,0,1,0.7597,0.4681,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,59,True,specific_days,-0.02498,price_history,,5,0.5924,price_history,,-0.500971,,42.081,0.3103,-0.266684,-0.234287,late,large,none,commercial_pharma,morningstar,,,,0,0.8253604890604890604890604891,49.27,44.45817777777777777777777778,68.5,79.86,71.45251396648044692737430167,31.43059760237750937167309939,72.7837,1.2377,3.0,60,364,1.0,3.018,3,4,0.0015,0.8,0.95,oncology,0.6858,highly_crowded,1.0,184,0.006117508771929824,0.37372,-0.322,33.06,0.663823,0.4229,1.073766,0.70215,0.0,0.0,0.37131,0.000306,0.0
APLS,"Apellis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.486348,0.657692,1,,0,,23,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-19.1;financial_score:+18.3;smart_money_score:+17.1,tier=;reason=;cat_days=23;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 466233000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_0_30|pos,0.021895363636363636,58.534,0.6199,0,1,0.2574,0.3007,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,418.5,0.85,1,0,1.0,0,1.0,0,23,True,specific_days,-0.268499,price_history,,6,0.8264,price_history,,-0.603211,,34.1401,0.7133,-0.266684,-0.336527,late,mid,none,commercial_biotech,morningstar,,,,0,0.8657384937739463601532567050,34.76,38.61121111111111111111111111,71.0,54.52,52.84916201117318435754189944,72.22222222222222222222222222,52.9921,0.3957,3.0,23,14,1.0,1.9358,1,2,0.0,0.4,0.55,infectious_disease,-0.5032,uncrowded,1.0,143,0.021895363636363636,0.513652,0.0342,39.89,0.762799,0.7153,0.570855,0.45105,0.0,0.0,0.11871,0.001095,0.0
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.127986,0.373077,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+21.5;catalyst_score:-11.6;momentum_score:-8.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.1,50.4475,0.9138,0,1,1.2359,1.2022,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.117436,price_history,,0,0.4525,price_history,,-0.387097,,38.8096,0.4616,-0.266684,-0.120413,late,small,none,commercial_biotech,morningstar,,,,0,0.9,44.55,41.25000000000000000000000000,,52.85,74.30167597765363128491620112,51.20000000000000000000000000,74.4162,1.3071,3.0,185,22,1.0,0.964,1,1,0.0,0.8,0.5,respiratory,0.6858,highly_crowded,1.0,38,0.1,0.872014,1.136,46.28,0.885666,1.2038,2.20043,1.8033,0.0,0.0,0.39213,0.005,0.0
BIOA,"BioAge Labs, Inc.",,,D,ineligible,,,D,0.957338,0.734615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-39.9;smart_money_score:+26.5;financial_score:+23.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53376000.0, ""cash_total"": 285778000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.32104316546763, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.0501221875,61.496692,-0.0305,0,1,-2.156,-2.7146,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,809.82,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.024268,price_history,,4,0.7306,price_history,,-0.843593,,49.8677,1.0312,-0.266684,-0.576909,mid,small,none,commercial_pharma,morningstar,,,,0,0.8343451406792960430445017375,40.15,41.25000000000000000000000000,72.0,64.74,5.618014464168310322156476000,68.46153846153846153846153846,3.9489,-1.6907,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,metabolic,0.6858,highly_crowded,1.0,281,-0.0501221875,0.042662,-1.7206,21.52,0.452218,-0.1201,-0.002506,0.0,0.0,0.0,0.0,-0.002506,0.0
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.834471,0.357692,1,,0,,297,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-20.3;clinical_score:+20.3;smart_money_score:+14.5,tier=;reason=;cat_days=297;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|far_271_540|pos,-0.009007225352112676,49.616189,0.0729,0,1,1.0748,1.0537,3,3,neutral,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,297,False,specific_days,-0.046141,price_history,,3,1.5495,price_history,,-0.568722,,38.9847,0.5965,-0.266684,-0.302038,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8340492721164613661814109742,40.99,45.56250000000000000000000000,65.0,79.56,70.76923076923076923076923077,30.16042077580539119000657462,70.6966,1.1489,2.0,388,38,1.0,0.2685,1,0,0.0,0.6,0.95,oncology,0.6858,highly_crowded,1.0,245,-0.009007225352112676,0.165529,-0.972,36.98,0.711604,0.5581,1.39792,1.0537,0.0,0.0,0.34467,-0.00045,0.0
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.308874,0.265385,1,,0,,571,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+28.8;financial_score:-22.5;momentum_score:-10.9,tier=;reason=;cat_days=571;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.06704435294117647,46.0075,0.9155,0,1,1.359,1.3156,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,571,False,specific_days,-0.262145,price_history,,1,0.488,price_history,,-0.573113,,32.1757,0.8641,-0.266684,-0.306429,late,small,none,commercial_biotech,morningstar,,,,0,0.8854993666956413758847634422,37.33,45.56250000000000000000000000,55.5,77.01,77.000,25.75111111111111111111111111,76.1646,1.3815,3.0,268,16,1.0,0.2679,0,0,0.0,0.6,0.5,respiratory,-0.5032,uncrowded,1.0,91,0.06704435294117647,0.691126,0.499,34.29,0.6843,0.4798,2.391202,1.9734,0.0,0.0,0.41445,0.003352,0.0
MRNA,"Moderna, Inc.",,,D,ineligible,,,D,0.329352,0.25,1,,0,,288,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+22.2;financial_score:-19.8;smart_money_score:+7.7,tier=;reason=;cat_days=288;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 1873000000.0, ""cash_total"": 2595000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.625734116390817, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.06704435294117647,44.719568,0.9072,0,1,1.106,1.0825,3,3,selling,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,132.16,1.0,0,0,1.0,0,1.0,0,288,False,specific_days,0.000378,price_history,,3,1.3666,price_history,,-0.854451,,38.0101,0.6347,-0.266684,-0.587767,late,large,sev1,commercial_biotech,morningstar,,,,0,0.9,42.80,45.56250000000000000000000000,57.0,65.38,71.45251396648044692737430167,29.50348338413629759093383824,72.6071,1.2302,3.0,49,73,1.0,2.7967,6,7,0.0078,0.4,0.95,oncology,0.6858,highly_crowded,1.0,97,0.06704435294117647,0.670648,0.4417,30.54,0.612628,0.2862,1.996162,1.62375,0.0,0.0,0.36906,0.003352,0.0
MRVI,"Maravai LifeSciences Holdings, Inc.",,,D,ineligible,,,D,0.755973,0.588462,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-15.5;catalyst_score:+14.6;financial_score:+8.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,-0.003882576923076923,55.6785,-2.1451,,0,-1.2448,-1.0832,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.393525,price_history,,0,0.939,price_history,,-0.825397,,43.1642,0.6854,-0.266684,-0.558713,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673252766757151806222593443,27.47,50,,86.67,19.91669060614765871875897731,44.11111111111111111111111111,20.0917,-1.0039,,,,,,,,,,,,-1.6921,unknown,1.0,222,-0.003882576923076923,0.244027,-0.6934,15.10,0.209898,-0.8068,-0.000194,0.0,0.0,0.0,0.0,-0.000194,0.0
FTRE,Fortrea Holdings Inc.,,,D,ineligible,,,D,0.738908,0.580769,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-18.0;smart_money_score:+17.5;momentum_score:-13.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,-0.003882576923076923,55.303125,-2.1451,,0,-1.2448,-1.0832,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.31222,price_history,,1,1.7836,price_history,,-0.82826,,46.079,0.8315,-0.266684,-0.561576,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6175428571428571428571428571,24.51,50,55.5,92.78,19.91669060614765871875897731,39.84027777777777777777777778,20.0917,-1.0039,,,,,,,,,,,,-1.6921,unknown,1.0,217,-0.003882576923076923,0.261092,-0.64,15.62,0.230375,-0.7376,-0.000194,0.0,0.0,0.0,0.0,-0.000194,0.0
ESPR,"Esperion Therapeutics, Inc.",,,D,ineligible,,,D,0.066553,0.15,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+33.8;momentum_score:-22.4;financial_score:-21.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 58336000.0, ""cash_total"": 92447000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.01679923203511, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.1,37.45438,0.9155,0,1,1.0054,0.7363,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,798.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.416727,price_history,,1,1.0454,price_history,,-0.791123,,32.5074,0.7805,-0.266684,-0.524439,late,small,sev1,commercial_pharma,morningstar,,,,0,0.8279606664161342853563823124,20.82,41.25000000000000000000000000,55.5,67.33,77.000,21.61084444444444444444444444,76.4336,1.393,3.0,26,10,1.0,0.8052,1,1,0.0,0.4,0.55,metabolic,0.6858,highly_crowded,1.0,20,0.1,0.933447,1.502,26.25,0.537543,0.0942,1.52735,1.10445,0.0,0.0,0.4179,0.005,0.0
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.356655,0.203846,1,,0,,753,0,specific_days,9,headwind,,XS,ineligible,clinical_score:+21.0;financial_score:-12.6;momentum_score:-4.4,tier=;reason=;cat_days=753;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|far_271_540|pos,0.06704435294117647,41.465889,0.9057,0,1,1.0678,1.0472,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,753,False,specific_days,-0.130361,price_history,,0,0.8266,price_history,,-0.324757,,51.5653,0.4807,-0.266684,-0.058073,late,small,none,commercial_biotech,morningstar,,,,0,0.9,45.22,45.56250000000000000000000000,,45.10,70.61452513966480446927374302,36.97086419753086419753086420,69.2954,1.0893,3.0,753,10,1.0,0.0028,0,0,0.0,0.4,0.5,other,-1.2165,uncrowded,1.0,105,0.06704435294117647,0.643345,0.3674,42.07,0.803754,0.8551,1.900942,1.5708,0.0,0.0,0.32679,0.003352,0.0
SNY,Sanofi,,,D,ineligible,,,D,0.646758,0.05,1,,0,,83,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-42.0;clinical_score:+28.7;momentum_score:+12.1,tier=;reason=;cat_days=83;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|near_31_90|pos,0.006117508771929824,31.566,0.9155,0,1,0.9453,0.6707,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,83,False,specific_days,0.010751,price_history,,1,0.3687,price_history,,-0.123002,,44.8546,0.194,-0.266684,0.143682,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8561843971631205673758865248,59.08,45.56250000000000000000000000,49.5,50,75.64245810055865921787709497,5,76.9017,1.4129,3.0,22,687,1.0,3.7851,4,5,0.0,0.8,0.95,oncology,0.6858,highly_crowded,1.0,190,0.006117508771929824,0.353242,-0.3766,22.41,0.482935,-0.0428,1.430226,1.00605,0.0,0.0,0.42387,0.000306,0.0
