ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
BLTE,"Belite Bio, Inc",,,D,ineligible,D,ineligible,,0.068421,,0,0.622581,1,0.377419,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+46.0;financial_score:-44.0;smart_money_score:+17.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|none|nonpos,0.057520273504273495,,0.763,0,1,-0.2777,-0.4465,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,466.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.425323,price_history,,3,0.5002,price_history,,-0.173935,,57.8807,,-0.161546,-0.012389,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8224580695323780961901588359,95.00,41.25000000000000000000000000,66.5,50,37.33084573834544167996167522,5,36.2742,-0.3157,3.0,689,5,1.0,0.0048,0,0,0.0,0.6,0.55,ophthalmology,0.2236,moderate,1.0,20,0.057520273504273495,0.931579,1.4877,13.51,0.145614,-1.0554,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
FATE,"Fate Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.524561,,0,0.616129,1,0.383871,959,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-27.4;smart_money_score:+16.7;financial_score:+14.7,tier=D;reason=ineligible;cat_days=959;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 106084000.0, ""cash_total"": 203657000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.037253497228612, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|far_271_540|nonpos,0.009478031746031746,,0.2303,0,1,-0.2499,-0.4158,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,959,False,specific_days,-0.413292,price_history,,2,1.793,price_history,,-0.918669,,26.2706,0.8890,-0.161546,-0.757123,mid,micro,none,drug_developer,morningstar,,,,0,0.7794034090909090909090909091,16.37,45.56250000000000000000000000,60.5,90.00,37.98225308641975308641975309,58.50000000000000000000000000,38.2197,-0.2336,2.0,,18,1.0,0.4223,2,0,0.0,0.3,0.95,oncology,-0.4844,uncrowded,1.0,150,0.009478031746031746,0.475439,-0.0616,26.88,0.55614,0.1412,0.000474,0.0,0.0,0.0,0.0,0.000474,0.0
ASND,Ascendis Pharma A/S,,,D,ineligible,D,ineligible,,0.054386,,0,0.609677,1,0.390323,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-40.6;smart_money_score:+39.4;momentum_score:+13.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",late|none|nonpos,0.057520273504273495,,0.764,0,1,-0.248,-0.4137,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,248.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.196252,price_history,,9,0.7484,price_history,,-0.222096,,58.9252,0.4165,-0.161546,-0.06055,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8447470523294325458158533893,58.82,41.25000000000000000000000000,85,50,38.02579011906174597523832127,5,39.579,-0.1762,3.0,48,12,1.0,1.4589,1,2,0.0417,0.4,0.95,oncology,-0.4844,uncrowded,1.0,16,0.057520273504273495,0.945614,1.6037,14.92,0.187719,-0.8863,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
BDTX,"Black Diamond Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.55614,,0,0.603226,1,0.396774,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+37.9;clinical_score:-18.4;catalyst_score:-15.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 30864000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|nonpos,0.007665645645645646,,-1.5948,780,1,-0.2301,-0.394,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1969.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.040579,price_history,,1,1.5779,price_history,,-0.425566,,53.1861,0.7908,-0.161546,-0.26402,early,micro,none,drug_developer,morningstar,,,,0,0.7487296312086975058622894905,94.76,41.25000000000000000000000000,55.5,90.00,38.44444444444444444444444444,54.40000000000000000000000000,37.3246,-0.2714,1.0,780,2,0.3333,0.0004,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,159,0.007665645645645646,0.44386,-0.1412,30.89,0.615789,0.2944,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
VIR,"Vir Biotechnology, Inc.",,,D,ineligible,D,ineligible,,0.201754,,0,0.596774,1,0.403226,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-24.2;smart_money_score:+19.6;financial_score:+6.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 391781000.0, ""cash_total"": 460938000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.118234421781557, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.057520273504273495,,0.7649,0,1,-0.1882,-0.3478,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,599.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.400038,price_history,,2,1.7857,price_history,,-0.681686,,15.6012,0.7493,-0.161546,-0.52014,late,small,sev1,drug_developer,morningstar,,,,0,0.8609403099871809812376179932,17.20,41.25000000000000000000000000,61.0,78.52,39.42622698645007889104246052,48.24490580545943867743175701,39.1484,-0.1944,3.0,52,15,1.0,0.719,1,1,0.0,0.4,0.55,infectious_disease,0.6955,highly_crowded,1.0,58,0.057520273504273495,0.798246,0.8354,30.84,0.612281,0.2853,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
TNYA,"Tenaya Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.682456,,0,0.590323,1,0.409677,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-22.6;smart_money_score:+17.1;catalyst_score:+2.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 54324000.0, ""cash_total"": 65308000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.426330903468081, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.007665645645645646,,-1.5923,1416,1,-0.1665,-0.3238,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1908.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.295241,price_history,,1,1.6001,price_history,,-0.579843,,33.2559,1.1737,-0.161546,-0.418297,early,micro,sev2,drug_developer,morningstar,,,,0,0.7051887277589221433713874319,39.40,41.25000000000000000000000000,55.5,50,39.93382716049382716049382716,15.78560000000000000000000000,38.464,-0.2233,1.0,1416,2,0.0,0.0,0,0,0.0,0.3,0.5,other,-2.1362,uncrowded,1.0,195,0.007665645645645646,0.317544,-0.4746,10.83,0.1,-1.2816,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
IMTX,Immatics N.V.,,,D,ineligible,D,ineligible,,0.124561,,0,0.583871,1,0.416129,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-34.4;momentum_score:+31.9;catalyst_score:+1.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,,0.7661,0,1,-0.158,-0.3145,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1507.41,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.060928,price_history,,0,0.6684,price_history,,-0.041667,,51.17,,-0.161546,0.119879,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7767624324324324324324324324,71.36,41.25000000000000000000000000,,50,40.13171947312210751156995372,5,39.5882,-0.1758,3.0,,15,1.0,0.2442,1,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,36,0.057520273504273495,0.875439,1.1525,7.50,0.047368,-1.6709,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
CLLS,Cellectis S.A.,,,D,ineligible,D,ineligible,,0.573684,,0,0.570968,1,0.429032,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-28.2;momentum_score:+12.0;clinical_score:+8.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|nonpos,0.007665645645645646,,-0.3413,0,1,-0.1021,-0.2529,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.049143,price_history,,0,1.3296,price_history,,-0.552083,,37.4017,0.8122,-0.161546,-0.390537,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6775654673195656802214179263,45.23,41.25000000000000000000000000,,50,41.43901234567901234567901235,5,40.3192,-0.145,1.0,466,6,1.0,0.0052,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,164,0.007665645645645646,0.426316,-0.1858,10.65,0.096491,-1.3018,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
CADL,"Candel Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.07193,,0,0.558065,1,0.441935,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+21.6;catalyst_score:-10.7;clinical_score:-10.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 27743000.0, ""cash_total"": 86963000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.903184982071295, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|nonpos,0.057520273504273495,,0.7692,0,1,-0.082,-0.2307,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1387.28,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.0423,price_history,,0,-0.1,price_history,,-0.635838,,57.8409,0.6596,-0.161546,-0.474292,late,micro,none,drug_developer,morningstar,,,,0,0.8410944962474414373436433932,51.18,41.25000000000000000000000000,,87.68,41.91083334432094370387950547,73.54716981132075471698113207,42.2625,-0.063,3.0,321,11,1.0,0.396,1,0,0.0,0.6,0.95,oncology,0.6955,highly_crowded,1.0,21,0.057520273504273495,0.92807,1.4616,26.41,0.542105,0.1057,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
ARGX,argenx SE,,,D,ineligible,D,ineligible,,0.422807,,0,0.506452,1,0.493548,501,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-46.0;smart_money_score:+29.0;momentum_score:+26.1,tier=D;reason=ineligible;cat_days=501;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|far_271_540|pos,0.01689628571428571,,0.7712,0,1,0.1518,0.027,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,197.05,1.0,0,0,1.0,0,1.0,0,501,False,specific_days,0.449606,price_history,,6,1.1064,price_history,,-0.037288,,63.5762,0.2190,-0.161546,0.124258,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8454570812126576676255808807,77.17,45.56250000000000000000000000,80.0,50,47.38002628236400634644375003,5,47.5267,0.1591,3.0,24,26,1.0,2.239,1,2,0.0,0.4,0.6,autoimmune,0.2236,moderate,1.0,121,0.01689628571428571,0.577193,0.1947,16.90,0.275439,-0.5964,0.089075,0.0405,0.0,0.0,0.04773,0.000845,0.0
EPRX,Eupraxia Pharmaceuticals Inc.,,,D,ineligible,D,ineligible,,0.482456,,0,0.551613,1,0.448387,,0,no_upcoming,9,neutral,overbought_rsi,XS,ineligible,financial_score:-36.0;smart_money_score:+25.4;momentum_score:+8.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|nonpos,0.014475529411764708,,0.2395,0,1,-0.0494,-0.1947,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,0.8122,,series_too_short,-0.0272,,82.0755,0.6009,-0.161546,0.134346,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7231718598904050714515955732,50,41.25000000000000000000000000,66.5,50,42.67361111111111111111111111,5.166859567901234567901234570,40.8538,-0.1224,2.0,,2,0.3333,0.0,0,0,0.0,0.3,0.6,autoimmune,0.6955,crowded,1.0,138,0.014475529411764708,0.517544,0.044,15.26,0.198246,-0.8479,0.000724,0.0,0.0,0.0,0.0,0.000724,0.0
PYXS,"Pyxis Oncology, Inc.",,,D,ineligible,D,ineligible,,0.3,,0,0.487097,1,0.512903,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+19.6;financial_score:-12.1;catalyst_score:-5.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-0.5178,15,1,0.2297,0.1129,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.060984,price_history,,3,1.7454,price_history,,-0.648333,,41.647,1.6279,-0.161546,-0.486787,early,micro,sev1,drug_developer,morningstar,,,,0,0.7689420413381632218197315150,42.56,41.25000000000000000000000000,66.5,84.09,49.20197530864197530864197531,34.79012345679012345679012345,48.6319,0.2057,1.0,15,4,1.0,0.2235,1,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,86,0.04806494736842105,0.7,0.5244,24.53,0.5,0.0,0.064113,0.0,0.0,0.0,0.06171,0.002403,0.0
AVIR,"Atea Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.759649,,0,0.493548,1,0.506452,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-27.8;smart_money_score:+9.5;clinical_score:+9.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.007144706586826348,,0.7724,0,1,0.2155,0.0973,2,2,selling,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.137523,price_history,,2,0.5852,price_history,,-0.535766,,34.5481,0.5268,-0.161546,-0.37422,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,46.60,41.25000000000000000000000000,49.0,90.00,48.87188006803528341442189787,11.63321799307958477508650519,47.586,0.1616,3.0,223,15,1.0,0.3223,0,0,0.0,0.4,0.55,infectious_disease,0.6955,highly_crowded,1.0,217,0.007144706586826348,0.240351,-0.7052,13.13,0.138596,-1.0866,0.194787,0.14595,0.0,0.0,0.04848,0.000357,0.0
PRQR,ProQR Therapeutics N.V.,,,D,ineligible,D,ineligible,,0.531579,,0,0.422581,1,0.577419,77,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.6;smart_money_score:+15.7;clinical_score:+13.3,tier=D;reason=ineligible;cat_days=77;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",mid|near_31_90|pos,0.008808622641509434,,0.2513,0,1,0.3973,0.2977,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,77,False,specific_days,-0.008995,price_history,,1,0.6158,price_history,,-0.564865,,53.4218,,-0.161546,-0.403319,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7467638645461430271556853835,39.62,45.56250000000000000000000000,55.5,50,53.12500000000000000000000000,5.166859567901234567901234570,52.9443,0.3877,2.0,77,5,1.0,0.5264,1,1,0.0,0.5,0.55,ophthalmology,0.6955,highly_crowded,1.0,152,0.008808622641509434,0.468421,-0.0792,17.05,0.282456,-0.5756,0.41445,0.2977,0.0,0.0,0.11631,0.00044,0.0
CHRS,"Coherus Oncology, Inc.",,,D,ineligible,D,ineligible,,0.082456,,0,0.53871,1,0.46129,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+13.4;catalyst_score:-12.5;clinical_score:-9.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 118797000.0, ""cash_total"": 191663000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.31919011700611, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",late|none|nonpos,0.057520273504273495,,0.7699,0,1,0.0105,-0.1287,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1725.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.409004,price_history,,1,1.1941,price_history,,-0.532764,,51.6939,0.9928,-0.161546,-0.371218,late,micro,none,drug_developer,morningstar,,,,0,0.7863141857578151450174923823,60.71,41.25000000000000000000000000,55.5,90.00,44.07477728113778902909079722,67.16981132075471698113207547,43.6602,-0.004,3.0,,13,1.0,0.0233,0,0,0.0,0.4,0.95,oncology,-0.4844,uncrowded,1.0,24,0.057520273504273495,0.917544,1.3887,26.75,0.549123,0.1234,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
IMRX,Immuneering Corporation,,,D,ineligible,D,ineligible,,0.257895,,0,0.467742,1,0.532258,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+24.4;momentum_score:-17.0;catalyst_score:-12.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-1.5726,990,1,0.2809,0.1693,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.133378,price_history,,2,1.2601,price_history,,-0.463333,,40.5492,1.1957,-0.161546,-0.301787,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,36.33,41.25000000000000000000000000,61.0,50,50.40000000000000000000000000,77.75000000000000000000000000,49.2802,0.2331,1.0,990,1,0.0,0.0001,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,74,0.04806494736842105,0.742105,0.6498,32.43,0.654386,0.3972,0.072333,0.0,0.0,0.0,0.06993,0.002403,0.0
OABI,"OmniAb, Inc.",,,D,ineligible,D,ineligible,,0.636842,,0,0.532258,1,0.467742,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.6;momentum_score:+28.6;clinical_score:+4.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.007665645645645646,,-1.6867,,0,0.0418,-0.0943,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.128845,price_history,,0,0.5665,price_history,,-0.496605,,39.8674,0.5798,-0.161546,-0.335059,early,micro,sev2,drug_developer,morningstar,,,,0,0.7808184666117065127782357791,68.59,41.25000000000000000000000000,,50,44.80604444444444444444444444,5.401111111111111111111111112,43.3362,-0.0177,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.6081,uncrowded,1.0,182,0.007665645645645646,0.363158,-0.35,10.37,0.089474,-1.344,0.000383,0.0,0.0,0.0,0.0,0.000383,0.0
