ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
BIOA,"BioAge Labs, Inc.",127,0.82,C,mod_quality+no_catalyst_data,,,C,0.563043,0.719231,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-27.9;smart_money_score:+22.7;financial_score:+12.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53376000.0, ""cash_total"": 285778000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.32104316546763, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.0069410240963855415,55.4,-1.4469,,0,-1.0677,-1.4469,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,809.82,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,1.0312,,,early,small,sev1,commercial_pharma,morningstar,,,drawdown,1,0.6932879023077719134844251268,50,41.25000000000000000000000000,72.0,50,21.49892274546014158202523854,62.00000000000000000000000000,19.772,-1.037,,,,,0.0,0,0,,0.0,0.5,other,0.7568,highly_crowded,1.0,130,0.0069410240963855415,0.436957,-0.1587,22.40,0.480435,-0.0491
RPRX,Royalty Pharma plc,128,0.58,C,mod_quality+no_catalyst_data,,,C,0.693478,0.711538,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:-23.0;smart_money_score:+8.0;catalyst_score:+5.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 618696000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.0069410240963855415,54.973436,-1.4469,,0,-1.0071,-1.4469,1,1,neutral,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,240.28,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.257,,,early,large,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7531823381377259208419126058,50,50,52.5,66.23,21.49892274546014158202523854,48.42874730686365035395506310,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,160,0.0069410240963855415,0.306522,-0.5057,18.93,0.35,-0.3853
ANIP,"ANI Pharmaceuticals, Inc.",129,0.82,C,mod_quality+no_catalyst_data,,,C,0.058696,0.703846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+10.8;clinical_score:-6.0;catalyst_score:-5.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 262610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,54.809163,-0.03,,0,-0.2202,-0.03,2,2,buying,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,562.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.123896,price_history,,2,1.2518,price_history,,,series_too_short,42.1168,0.3545,,,late,small,none,commercial_pharma,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,58.0,69.59,41.19655076935247814564297297,45.45036160420775805391190006,40.1643,-0.1652,3.0,,6,1.0,0.0,0,0,0.0,0.3,0.55,ophthalmology,-0.4099,uncrowded,1.0,14,0.1,0.941304,1.5658,37.04,0.754348,0.6882
ZYME,Zymeworks Inc.,130,0.82,C,low_quality+no_catalyst_data,,,C,0.863043,0.296154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,financial_score:-25.6;smart_money_score:+23.6;clinical_score:+17.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 22746000.0, ""cash_total"": 64834000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.204167765761014, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",early|none|pos,0.00492599173553719,40.0,-1.1973,1645,1,1.1956,-1.1973,7,7,buying,1.6971,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,781.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.131844,price_history,,7,0.9592,price_history,,,series_too_short,45.2345,0.7975,,,early,small,none,commercial_biotech,morningstar,,,drawdown,1,0.8011196947824293668797690245,50,41.25000000000000000000000000,77.0,50,70.92105263157894736842105263,27.77777777777777777777777778,70.5888,1.1356,1.0,1645,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,-0.4099,uncrowded,1.0,199,0.00492599173553719,0.136957,-1.0941,47.16,0.91087,1.3461
VTRS,Viatris Inc.,131,0.97,C,mod_quality+no_catalyst_data,,,C,0.741304,0.603846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-25.2;smart_money_score:+13.8;financial_score:+4.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 975300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0069410240963855415,48.225526,-1.4469,,0,-1.0677,-1.4469,2,2,buying,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,271.14,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.159997,price_history,,2,0.604,price_history,,,series_too_short,40.5494,0.337,,,early,large,sev1,commercial_pharma,morningstar,,,drawdown,1,0.7534789144287664997724169322,50,50,60.5,42.90,21.49892274546014158202523854,51.57894736842105263157894737,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,171,0.0069410240963855415,0.258696,-0.6474,22.25,0.471739,-0.0709
FTRE,Fortrea Holdings Inc.,132,0.49,C,low_quality+no_catalyst_data,,,C,0.61087,0.596154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:-21.6;smart_money_score:+12.4;catalyst_score:+6.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.0069410240963855415,48.2125,-1.4469,,0,-1.0071,-1.4469,1,1,buying,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8315,,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6175386132106473874465987512,50,50,55.5,59.75,21.49892274546014158202523854,38.44444444444444444444444444,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,141,0.0069410240963855415,0.38913,-0.2816,15.78,0.219565,-0.7737
ANAB,"AnaptysBio, Inc.",133,0.82,C,low_quality+no_catalyst_data,,,C,0.897826,0.196154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,financial_score:-27.3;smart_money_score:+20.0;clinical_score:+19.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,-0.03778526984126984,34.770728,-0.4907,159,1,1.1843,-0.4907,5,5,buying,0.8939,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.111261,price_history,,5,1.1643,price_history,,,series_too_short,45.8053,0.5912,,,mid,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.8315747152110788474424838061,50,41.25000000000000000000000000,71.5,39.66,70.66666666666666666666666666,24.19939643347050754458161865,69.9257,1.1073,2.0,159,5,1.0,0.2658,0,1,0.0,0.4,0.5,respiratory,0.7568,highly_crowded,1.0,207,-0.03778526984126984,0.102174,-1.2693,34.74,0.702174,0.5307
MRVI,"Maravai LifeSciences Holdings, Inc.",134,0.2,C,low_quality+no_catalyst_data,,,C,0.641304,0.496154,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,S,cost_haircut_<=2000bps,clinical_score:-19.2;catalyst_score:+9.3;momentum_score:+9.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.0069410240963855415,46.0625,-1.4469,,0,-1.0071,-1.4469,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,-0.3562,,56.6,0.6854,,,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673151029748283752860411899,50,50,,50,21.49892274546014158202523854,41.25000000000000000000000000,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,148,0.0069410240963855415,0.358696,-0.3619,14.26,0.163043,-0.982
ONC,BeOne Medicines Ltd.,135,0.97,C,low_quality+no_catalyst_data,,,C,0.38913,0.411538,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-24.9;financial_score:+15.9;smart_money_score:+13.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,44.052208,-0.2445,560,1,-0.9501,-0.2445,2,2,buying,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.145126,price_history,,2,0.4975,price_history,,,series_too_short,36.0473,0.415,,,late,large,none,commercial_biotech,morningstar,,,drawdown,1,0.8801451737934483620905226307,50,41.25000000000000000000000000,61.0,15.54,22.77777777777777777777777778,63.58490566037735849056603774,22.8009,-0.9075,3.0,1139,9,1.0,0.0094,0,0,0.0,0.4,0.95,oncology,-0.4099,uncrowded,1.0,90,0.1,0.61087,0.2816,24.51,0.523913,0.06
LGND,Ligand Pharmaceuticals Incorporated,136,0.49,C,low_quality+no_catalyst_data,,,C,0.632609,0.380769,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-24.5;financial_score:+16.6;catalyst_score:+4.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0069410240963855415,43.623211,-1.4469,,0,-1.0071,-1.4469,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.13315,price_history,,0,1.1591,price_history,,-0.2097,,36.844,0.2960,,,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264208310001119946242580356,50,50,,15.54,21.49892274546014158202523854,62.63157894736842105263157895,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,146,0.0069410240963855415,0.367391,-0.3388,19.40,0.376087,-0.3158
TKNO,"Alpha Teknova, Inc.",137,0.16,C,low_quality+no_catalyst_data,,,C,0.719565,0.334615,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,clinical_score:-16.7;catalyst_score:+11.8;momentum_score:+11.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 8184000.0, ""cash_total"": 22116000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.42815249266862, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0069410240963855415,41.659453,-1.4469,,0,-1.0677,-1.4469,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.5979,,,early,micro,sev1,commercial_pharma,morningstar,,,drawdown,1,0.6804534095591264936135146271,50,50,,50,21.49892274546014158202523854,31.46545090797168359495229302,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,166,0.0069410240963855415,0.280435,-0.5816,13.57,0.128261,-1.1347
STOK,"Stoke Therapeutics, Inc.",138,0.82,C,low_quality+no_catalyst_data,,,C,0.706522,0.311538,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+34.7;clinical_score:-23.8;financial_score:-11.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 83394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",early|none|nonpos,0.0069410240963855415,40.475186,-1.4469,,0,-1.0071,-1.4469,6,6,buying,1.2955,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,603.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.153044,price_history,,6,1.6964,price_history,,,series_too_short,47.8737,0.7422,,,early,mid,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6916629498000888494002665482,50,41.25000000000000000000000000,80.0,43.92,21.49892274546014158202523854,33.56263465681748230224684519,20.122,-1.0221,,,,,0.0,0,0,,0.0,0.5,other,-3.2099,uncrowded,1.0,163,0.0069410240963855415,0.293478,-0.5433,19.22,0.367391,-0.3388
HROW,"Harrow, Inc.",139,0.49,C,low_quality+no_catalyst_data,,,C,0.78913,0.080769,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,financial_score:-17.1;clinical_score:+9.8;smart_money_score:+9.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74290000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|pos,0.00492599173553719,28.670302,-1.3578,,0,0.4304,-1.3578,1,1,buying,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,581.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.267706,price_history,,1,1.1333,price_history,,,series_too_short,34.8316,0.6339,,,early,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.7660520318021201413427561837,50,41.25000000000000000000000000,55.5,15.54,56.31578947368421052631578947,29.40289319790704832256078793,54.5889,0.4516,0.0,,2,0.0,0.0,0,0,0.0,0.0,0.55,infectious_disease,0.7568,highly_crowded,1.0,182,0.00492599173553719,0.21087,-0.8034,33.91,0.680435,0.4689
ETON,"Eton Pharmaceuticals, Inc.",140,0.41,C,low_quality+no_catalyst_data,,,C,0.597826,0.211538,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+20.2;financial_score:-19.4;clinical_score:-19.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 37121000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0069410240963855415,36.396766,-1.4469,,0,-1.0677,-1.4469,2,2,buying,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1543.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.195678,price_history,,2,1.116,price_history,,,series_too_short,49.5689,0.4387,,,early,small,sev1,commercial_pharma,morningstar,,,drawdown,1,0.7060478384279475982532751092,50,50,61.0,47.97,21.49892274546014158202523854,21.34948096885813148788927335,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,138,0.0069410240963855415,0.402174,-0.2477,14.85,0.180435,-0.9137
TWST,Twist Bioscience Corporation,141,0.49,C,low_quality+no_catalyst_data,,,C,0.728261,0.342308,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:+14.5;financial_score:-14.3;catalyst_score:-5.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 24814000.0, ""cash_total"": 197949000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 95.72773434351576, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.0069410240963855415,42.192322,-1.3332,,0,,-1.3332,1,1,selling,-0.7124,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,402.96,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.686175,price_history,,1,1.2509,price_history,,,series_too_short,55.8418,0.6351,,,early,mid,none,platform_diagnostics,morningstar,,,drawdown,1,0.7583863967527060782681099084,50,41.25000000000000000000000000,49.5,50,61.44736842105263157894736842,32.64960372422283779624499846,60.4205,0.7009,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.75,cardiovascular,0.7568,highly_crowded,1.0,168,0.0069410240963855415,0.271739,-0.6076,36.07,0.728261,0.6076
MEDP,"Medpace Holdings, Inc.",142,0.58,C,low_quality+no_catalyst_data,,,C,0.636957,0.396154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:+10.6;catalyst_score:-9.6;momentum_score:-0.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 497049000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0069410240963855415,43.733263,-1.3332,,0,,-1.3332,0,0,neutral,-1.1139,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,270.97,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.023403,price_history,,0,1.1004,price_history,,,series_too_short,40.2987,0.2643,,,early,large,none,platform_diagnostics,morningstar,,,drawdown,1,0.8051946993216051512015637576,50,41.25000000000000000000000000,,31.08,61.44736842105263157894736842,50.78947368421052631578947368,60.0705,0.6859,0.0,,3,0.0,0.0,0,0,0.0,0.0,0.5,dermatology,-3.4432,uncrowded,1.0,147,0.0069410240963855415,0.363043,-0.3503,34.56,0.693478,0.5057
ARQT,"Arcutis Biotherapeutics, Inc.",143,0.82,C,low_quality+no_catalyst_data,,,C,0.080435,0.180769,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+20.4;financial_score:-14.3;clinical_score:-6.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,33.645737,0.0064,144,1,-0.2002,0.0064,4,4,buying,0.4924,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.40181,price_history,,4,0.997,price_history,,,series_too_short,50.4372,0.727,,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.8794704621248213434969032873,50,41.25000000000000000000000000,66.0,27.32,39.60227047980696966101024485,31.29719387755102040816326531,39.27,-0.2034,3.0,180,4,1.0,1.1481,0,2,0.0,0.3,0.5,dermatology,0.7568,highly_crowded,1.0,19,0.1,0.919565,1.4022,27.20,0.567391,0.1697
XERS,"Xeris Biopharma Holdings, Inc.",144,0.82,C,low_quality+no_catalyst_data,,,C,0.745652,0.165385,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-23.4;smart_money_score:+21.6;financial_score:-8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.0069410240963855415,31.862875,-1.4469,,0,-1.0071,-1.4469,3,3,buying,0.0908,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,15.54,21.49892274546014158202523854,36.49750096116878123798539023,21.6739,-0.9557,,,,,,,,,,,,-1.5765,unknown,1.0,172,0.0069410240963855415,0.254348,-0.6609,18.30,0.319565,-0.4689
ADMA,ADMA Biologics Inc,145,0.82,C,low_quality+no_catalyst_data,,,C,0.019565,0.011538,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,financial_score:-26.0;clinical_score:+11.9;momentum_score:+8.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 87630000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",late|none|pos,0.1,22.648184,-0.0156,,0,0.4398,-0.0156,2,2,selling,-0.3108,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.030687,price_history,,2,1.267,price_history,,,series_too_short,53.9896,0.4754,,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,41.25000000000000000000000000,49.0,15.54,53.96226415094339622641509434,16.02040816326530612244897959,53.2854,0.3958,3.0,,6,1.0,0.0,0,0,0.0,0.5,0.55,infectious_disease,-0.4099,uncrowded,1.0,5,0.1,0.980435,2.0628,28.62,0.593478,0.2365
