as_of_date,ticker,tier,band,eligible,weight,tier_reason,risk_flags,catalyst_mode,catalyst_strength,mom_state,optionality,catalyst_days_raw,ruleset_id,drawdown_abs,drawdown_xbi,drawdown_rel_xbi,fwd_ret_20d,fwd_ret_60d,fwd_max_dd_20d,fwd_max_dd_60d,fwd_dd_missing_reason,adv_dollars,est_cost_bps,participation_pct,fwd_ret_20d_net,fwd_ret_60d_net
2025-09-30,SEPN,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.456284,,c88bd4cc,-0.8147,-0.0378,-0.7769,17.4737,48.5789,-11.5401,-24.8651,,7902446.79,0.0,0.0,17.4737,48.5789
2025-09-30,JBIO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.516393,,c88bd4cc,-0.9308,-0.0378,-0.893,7.4643,79.4731,-8.562,-12.1688,,5156055.33,0.0,0.0,7.4643,79.4731
2025-09-30,MLYS,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.543716,78,c88bd4cc,-0.414,-0.0378,-0.3762,2.1603,-6.1794,-9.6467,-23.8961,,46711620.91,0.0,0.0,2.1603,-6.1794
2025-09-30,FATE,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.439891,,c88bd4cc,-0.8095,-0.0378,-0.7717,19.2,-21.856,-15.2439,-41.8182,,1933850.31,0.0,0.0,19.2,-21.856
2025-09-30,CRSP,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,neutral,0.756831,44,c88bd4cc,-0.433,-0.0378,-0.3952,-3.0079,-14.6614,-16.4235,-35.8036,,102899385.7,0.0,0.0,-3.0079,-14.6614
2025-09-30,VIR,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,headwind,0.554645,152,c88bd4cc,-0.6571,-0.0378,-0.6193,12.807,5.0877,-7.815,-20.3733,,14001483.43,0.0,0.0,12.807,5.0877
2025-09-30,SGMO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.057377,,c88bd4cc,-0.8502,-0.0378,-0.8124,-12.4666,-36.2584,-20.2703,-47.2973,,3784492.15,0.0,0.0,-12.4666,-36.2584
2025-09-30,ACIU,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.172131,,c88bd4cc,-0.6085,-0.0378,-0.5707,15.7894,3.6184,-33.0827,-36.3409,,2260132.43,0.0,0.0,15.7894,3.6184
2025-09-30,ANNX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.34153,,c88bd4cc,-0.8191,-0.0378,-0.7813,13.8614,68.6469,-7.9755,-24.2938,,18224846.75,0.0,0.0,13.8614,68.6469
2025-09-30,CRNX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.565574,,c88bd4cc,-0.5788,-0.0378,-0.541,1.0815,17.4477,-12.4126,-12.5874,,66890073.63,0.0,0.0,1.0815,17.4477
2025-09-30,RCKT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.314208,217,c88bd4cc,-0.8762,-0.0378,-0.8384,25.6329,9.1772,-13.1148,-33.4895,,7243018.0,0.0,0.0,25.6329,9.1772
2025-09-30,ABCL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.625683,,c88bd4cc,-0.4533,-0.0378,-0.4155,-5.537,-38.0872,-11.3452,-45.705,,15604438.5,0.0,0.0,-5.537,-38.0872
2025-09-30,IMTX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.467213,,c88bd4cc,-0.7016,-0.0378,-0.6638,15.1111,13.5556,-9.4495,-19.3766,,5112921.84,0.0,0.0,15.1111,13.5556
2025-09-30,ABEO,B,M,1,10.71,high_opt+no_catalyst_data,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.751366,,c88bd4cc,-0.3798,-0.0378,-0.342,0.0,0.3906,-6.7138,-26.3251,,8652899.88,410.0,61.8868,-4.1,-3.7094
2025-09-30,ABUS,C,L,1,0.0,mod_opt+no_catalyst_data,deep_drawdown_rel_xbi,missing,missing,tailwind,0.532787,,c88bd4cc,-0.3143,-0.0378,-0.2765,-0.2179,1.9608,-10.4575,-13.843,,5968103.85,0.0,0.0,-0.2179,1.9608
2025-09-30,SGMT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,headwind,0.587432,244,c88bd4cc,-0.7198,-0.0378,-0.682,18.0516,-13.8969,-14.9652,-34.7921,,3820117.64,0.0,0.0,18.0516,-13.8969
2025-09-30,MESO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.325137,,c88bd4cc,-0.5233,-0.0378,-0.4855,2.8273,17.9471,-15.3924,-27.4937,,3638212.04,0.0,0.0,2.8273,17.9471
2025-09-30,ZVRA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.510929,,c88bd4cc,-0.4347,-0.0378,-0.3969,17.4974,-9.5442,-9.9321,-31.2394,,11045389.27,0.0,0.0,17.4974,-9.5442
2025-09-30,LXEO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.188525,,c88bd4cc,-0.839,-0.0378,-0.8012,51.8072,57.2289,-6.25,-18.75,,10225872.42,0.0,0.0,51.8072,57.2289
2025-09-30,KALV,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.592896,107,c88bd4cc,-0.408,-0.0378,-0.3702,-7.6348,30.7054,-9.3776,-12.3822,,21488855.94,0.0,0.0,-7.6348,30.7054
2025-09-30,CRBU,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.308743,,c88bd4cc,-0.7373,-0.0378,-0.6995,9.292,-26.5487,-13.7324,-42.9577,,1765763.47,0.0,0.0,9.292,-26.5487
2025-09-30,RVMD,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,neutral,0.70765,244,c88bd4cc,-0.4863,-0.0378,-0.4485,26.8426,75.0327,-2.5641,-5.1212,,336504831.12,0.0,0.0,26.8426,75.0327
2025-09-30,AARD,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,headwind,0.60929,152,c88bd4cc,-0.5942,-0.0378,-0.5564,-18.4228,-3.8069,-38.5411,-46.8122,,2681147.04,0.0,0.0,-18.4228,-3.8069
2025-09-30,TNGX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.243169,,c88bd4cc,-0.8571,-0.0378,-0.8193,-2.3197,6.9593,-21.271,-22.4565,,35197232.24,0.0,0.0,-2.3197,6.9593
2025-09-30,PYXS,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.379781,,c88bd4cc,-0.815,-0.0378,-0.7772,55.2512,-50.2283,-15.6658,-79.588,,1978051.28,0.0,0.0,55.2512,-50.2283
2025-09-30,IMVT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.724044,33,c88bd4cc,-0.5764,-0.0378,-0.5386,34.5165,63.7699,-4.8817,-11.2812,,42061432.68,0.0,0.0,34.5165,63.7699
2025-09-30,ALLO,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.505464,,c88bd4cc,-0.705,-0.0378,-0.6672,1.6129,9.6774,-20.5298,-30.4636,,7331970.82,0.0,0.0,1.6129,9.6774
2025-09-30,CDTX,C,L,1,0.0,mod_opt+no_catalyst_data,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.357923,,c88bd4cc,-0.3982,-0.0378,-0.3604,9.1343,129.2506,-19.8278,-19.8278,,316104081.37,0.0,0.0,9.1343,129.2506
2025-09-30,CLYM,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.740437,,c88bd4cc,-0.7923,-0.0378,-0.7545,5.5837,133.5025,-19.1176,-29.3103,,5880279.26,0.0,0.0,5.5837,133.5025
2025-09-30,APGE,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.855191,,c88bd4cc,-0.529,-0.0378,-0.4912,43.1691,96.2925,-6.3576,-6.3576,,62255959.09,0.0,0.0,43.1691,96.2925
2025-09-30,PRTA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.734973,,c88bd4cc,-0.7716,-0.0378,-0.7338,6.25,-4.3347,-8.5366,-17.547,,5574238.46,0.0,0.0,6.25,-4.3347
2025-09-30,VKTX,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.434426,,c88bd4cc,-0.7439,-0.0378,-0.7061,27.6215,33.0289,-10.5353,-16.9201,,95467689.04,0.0,0.0,27.6215,33.0289
2025-09-30,SANA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.199454,,c88bd4cc,-0.6927,-0.0378,-0.6549,51.0811,22.4324,-15.0338,-45.4392,,17836956.32,0.0,0.0,51.0811,22.4324
2025-09-30,ABSI,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.576503,,c88bd4cc,-0.616,-0.0378,-0.5782,40.5751,12.4601,-14.6,-47.2,,12087613.34,0.0,0.0,40.5751,12.4601
2025-09-30,MCRB,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.489071,,c88bd4cc,-0.6546,-0.0378,-0.6168,-16.2926,-26.8293,-18.4411,-48.8998,,2247153.99,0.0,0.0,-16.2926,-26.8293
2025-09-30,ATXS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.882514,,c88bd4cc,-0.6901,-0.0378,-0.6523,65.3846,71.0875,-2.8609,-3.6585,,13699192.2,0.0,0.0,65.3846,71.0875
2025-09-30,ELDN,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.642077,,c88bd4cc,-0.5528,-0.0378,-0.515,49.6166,-42.8592,-9.0604,-68.1193,,4314177.19,0.0,0.0,49.6166,-42.8592
2025-09-30,CLLS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.374317,,c88bd4cc,-0.4734,-0.0378,-0.4356,8.8145,46.8086,-23.2301,-30.7522,,365489.95,0.0,0.0,8.8145,46.8086
2025-09-30,ORKA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,neutral,0.904372,336,c88bd4cc,-0.7776,-0.0378,-0.7398,47.3684,70.3007,-4.837,-10.4928,,18953665.08,0.0,0.0,47.3684,70.3007
2025-09-30,BCAX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.762295,,c88bd4cc,-0.658,-0.0378,-0.6202,2.8898,5.6592,-13.5566,-25.9436,,9992462.98,0.0,0.0,2.8898,5.6592
2025-09-30,MRSN,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.674863,,c88bd4cc,-0.9109,-0.0378,-0.8731,28.8413,265.2393,-12.767,-24.0793,,4124125.59,0.0,0.0,28.8413,265.2393
2025-09-30,DNTH,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,far,tailwind,0.953552,273,c88bd4cc,-0.503,-0.0378,-0.4652,-13.5114,9.4529,-15.438,-15.438,,41705458.0,0.0,0.0,-13.5114,9.4529
2025-09-30,WVE,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.581967,,c88bd4cc,-0.6667,-0.0378,-0.6289,7.9659,148.6486,-13.9194,-27.0765,,92190908.59,0.0,0.0,7.9659,148.6486
2025-09-30,NGNE,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.887978,,c88bd4cc,-0.8974,-0.0378,-0.8596,72.573,11.7107,-16.4678,-44.3119,,3526985.27,0.0,0.0,72.573,11.7107
2025-09-30,VERA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,mid,neutral,0.92623,166,c88bd4cc,-0.6209,-0.0378,-0.5831,4.0639,87.2525,-9.7022,-22.8306,,69037780.22,0.0,0.0,4.0639,87.2525
2025-09-30,HUMA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.407104,,c88bd4cc,-0.8024,-0.0378,-0.7646,-3.4091,-35.7954,-37.0968,-56.8548,,4996789.17,0.0,0.0,-3.4091,-35.7954
2025-09-30,PGEN,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.248634,,c88bd4cc,-0.4236,-0.0378,-0.3858,21.5569,21.8563,-6.5868,-28.9796,,21441649.61,0.0,0.0,21.5569,21.8563
2025-09-30,SRRK,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.65847,,c88bd4cc,-0.4764,-0.0378,-0.4386,-13.8408,32.3241,-31.8858,-31.8858,,67389950.74,0.0,0.0,-13.8408,32.3241
2025-09-30,KYTX,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.401639,183,c88bd4cc,-0.718,-0.0378,-0.6802,27.4707,48.7437,-14.6667,-36.1368,,12378813.05,0.0,0.0,27.4707,48.7437
2025-09-30,TSHA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.986339,,c88bd4cc,-0.6512,-0.0378,-0.6134,56.9182,79.5597,-11.6105,-28.2772,,15206884.3,0.0,0.0,56.9182,79.5597
2025-09-30,AURA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.81694,,c88bd4cc,-0.5826,-0.0378,-0.5448,6.0138,-3.1874,-10.7087,-16.0126,,1154714.42,0.0,0.0,6.0138,-3.1874
2025-09-30,CRVS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.396175,,c88bd4cc,-0.705,-0.0378,-0.6672,4.5455,1.5152,-8.4525,-19.6292,,72410181.6,0.0,0.0,4.5455,1.5152
2025-09-30,NUVB,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.773224,,c88bd4cc,-0.4892,-0.0378,-0.4514,45.1351,152.4324,-9.5491,-13.594,,43156304.22,0.0,0.0,45.1351,152.4324
2025-09-30,FDMT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.915301,,c88bd4cc,-0.7682,-0.0378,-0.7304,37.1134,-9.5075,-11.2689,-35.6153,,8645660.79,0.0,0.0,37.1134,-9.5075
2025-09-30,ARTV,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.713115,,c88bd4cc,-0.9071,-0.0378,-0.8693,61.9863,46.2329,-27.4542,-48.9185,,4367192.76,0.0,0.0,61.9863,46.2329
2025-09-30,AVBP,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.909836,,c88bd4cc,-0.5425,-0.0378,-0.5047,6.5005,20.9101,-14.3871,-16.7061,,9204020.03,0.0,0.0,6.5005,20.9101
2025-09-30,CGON,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,far,tailwind,0.893443,244,c88bd4cc,-0.6097,-0.0378,-0.5719,10.7704,1.4952,-6.7476,-17.8862,,58172111.3,0.0,0.0,10.7704,1.4952
2025-09-30,CELC,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.833333,273,c88bd4cc,-0.4979,-0.0378,-0.4601,64.6174,126.3379,-8.7903,-8.7903,,94425335.43,0.0,0.0,64.6174,126.3379
2025-09-30,TECX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.877049,,c88bd4cc,-0.7325,-0.0378,-0.6947,14.1762,36.0792,-9.9738,-16.3713,,7371741.99,0.0,0.0,14.1762,36.0792
2025-09-30,NUVL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.937158,,c88bd4cc,-0.4347,-0.0378,-0.3969,22.5721,26.9436,-7.2369,-11.6053,,63298176.81,0.0,0.0,22.5721,26.9436
2025-09-30,ACRV,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.789617,,c88bd4cc,-0.8775,-0.0378,-0.8397,9.3923,28.1769,-11.2245,-19.3133,,2865074.25,0.0,0.0,9.3923,28.1769
2025-09-30,KURA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.729508,,c88bd4cc,-0.7165,-0.0378,-0.6787,14.2391,17.2826,-11.5646,-18.9456,,13948298.55,0.0,0.0,14.2391,17.2826
2025-09-30,RAPP,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.920765,,c88bd4cc,-0.7554,-0.0378,-0.7176,1.0115,6.8015,-13.2543,-15.8494,,10707892.5,0.0,0.0,1.0115,6.8015
2025-09-30,CVAC,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,neutral,0.521858,,c88bd4cc,-0.4466,-0.0378,-0.4088,-0.5556,-22.037,-1.6514,-24.9545,,5769033.21,0.0,0.0,-0.5556,-22.037
2025-09-30,MLTX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,headwind,0.827869,178,c88bd4cc,-0.8993,-0.0378,-0.8615,39.0935,94.6176,-14.4465,-14.4465,,38711190.24,0.0,0.0,39.0935,94.6176
2025-09-30,ZBIO,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.696721,44,c88bd4cc,-0.7496,-0.0378,-0.7118,36.4828,93.5353,-13.9229,-19.7093,,12305427.49,0.0,0.0,36.4828,93.5353
2025-09-30,CTMX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.691257,,c88bd4cc,-0.6651,-0.0378,-0.6273,-0.8955,25.3731,-12.8342,-16.0757,,19406973.04,0.0,0.0,-0.8955,25.3731
2025-09-30,ACLX,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.931694,,c88bd4cc,-0.5044,-0.0378,-0.4666,6.6561,-20.139,-9.7543,-30.7567,,72782678.23,0.0,0.0,6.6561,-20.139
2025-09-30,RAPT,D,XS,0,0.0,ineligible,high_vol|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.620219,,c88bd4cc,-0.7587,-0.0378,-0.7209,10.6094,29.9559,-17.0537,-19.5723,,71194193.66,0.0,0.0,10.6094,29.9559
2025-09-30,INBX,C,L,1,0.0,mod_opt+no_catalyst_data,deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.472678,,c88bd4cc,-0.3462,-0.0378,-0.3084,101.5597,129.7822,-25.798,-25.798,,20456357.94,0.0,0.0,101.5597,129.7822
2025-09-30,BLTE,C,L,1,0.0,mod_opt+no_catalyst_data,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.560109,,c88bd4cc,-0.366,-0.0378,-0.3282,26.5578,110.2041,-2.8696,-11.3727,,40466151.33,0.0,0.0,26.5578,110.2041
2025-09-30,SVRA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.636612,,c88bd4cc,-0.5425,-0.0378,-0.5047,24.5736,81.917,-4.8023,-12.8242,,13794755.95,0.0,0.0,24.5736,81.917
2025-09-30,IKT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.811475,,c88bd4cc,-0.6398,-0.0378,-0.602,101.5597,129.7822,-11.4458,-17.0588,,783186.68,0.0,0.0,101.5597,129.7822
2025-09-30,RANI,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.035519,,c88bd4cc,-0.8711,-0.0378,-0.8333,271.3166,188.8018,-37.5439,-52.9825,,3605253.74,0.0,0.0,271.3166,188.8018
2025-09-30,EDIT,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.106557,,c88bd4cc,-0.7394,-0.0378,-0.7016,-10.7042,-38.3098,-23.6145,-49.1566,,3598834.63,0.0,0.0,-10.7042,-38.3098
2025-09-30,OLMA,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,far,tailwind,0.822404,273,c88bd4cc,-0.7594,-0.0378,-0.7216,-21.0145,150.6341,-30.2513,-30.2513,,97898122.69,0.0,0.0,-21.0145,150.6341
2025-09-30,FULC,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,neutral,0.959016,,c88bd4cc,-0.5059,-0.0378,-0.4681,7.1811,26.3666,-9.7612,-25.3833,,14858124.05,0.0,0.0,7.1811,26.3666
2025-09-30,VTYX,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.997268,,c88bd4cc,-0.7321,-0.0378,-0.6943,105.0,151.9444,-11.9697,-26.4818,,44582698.0,0.0,0.0,105.0,151.9444
2025-09-30,EYPT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.18306,305,c88bd4cc,-0.6592,-0.0378,-0.6214,-5.1491,42.3149,-18.0973,-21.1731,,15642343.25,0.0,0.0,-5.1491,42.3149
2025-09-30,PHVS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.718579,17,c88bd4cc,-0.527,-0.0378,-0.4892,-5.8604,7.4397,-12.8845,-19.3598,,9078205.47,0.0,0.0,-5.8604,7.4397
2025-09-30,IMMP,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.598361,,c88bd4cc,-0.4025,-0.0378,-0.3647,9.9446,62.9833,-6.1321,-22.1698,,2097237.92,0.0,0.0,9.9446,62.9833
2025-09-30,GOSS,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.603825,58,c88bd4cc,-0.4922,-0.0378,-0.4544,-4.4177,31.9277,-18.677,-18.677,,10138165.68,0.0,0.0,-4.4177,31.9277
2025-09-30,PEPG,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,far,tailwind,0.980874,305,c88bd4cc,-0.8975,-0.0378,-0.8597,5.7325,13.3758,-12.2807,-22.4678,,3566266.63,0.0,0.0,5.7325,13.3758
2025-09-30,REPL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,headwind,0.871585,62,c88bd4cc,-0.8121,-0.0378,-0.7743,148.2185,130.8788,-9.4466,-20.4785,,11333286.75,0.0,0.0,148.2185,130.8788
2025-09-30,LYEL,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.97541,,c88bd4cc,-0.7417,-0.0378,-0.7039,0.9667,125.5589,-12.5596,-15.4743,,2085980.82,0.0,0.0,0.9667,125.5589
2025-09-30,ABOS,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.385246,,c88bd4cc,-0.7245,-0.0378,-0.6867,30.8571,24.0,-20.6009,-33.4764,,1403357.78,0.0,0.0,30.8571,24.0
2025-09-30,NAUT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.838798,336,c88bd4cc,-0.7841,-0.0378,-0.7463,71.2164,133.4769,-15.8621,-24.8963,,565372.8,0.0,0.0,71.2164,133.4769
2025-09-30,ERAS,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,missing,missing,tailwind,0.844262,,c88bd4cc,-0.6718,-0.0378,-0.634,10.4072,53.3937,-12.6482,-13.0435,,50559948.07,0.0,0.0,10.4072,53.3937
2025-09-30,ADCT,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,mid,tailwind,0.898907,124,c88bd4cc,-0.6839,-0.0378,-0.6461,10.75,-12.5001,-11.7137,-30.4536,,4473573.11,0.0,0.0,10.75,-12.5001
2025-09-30,LENZ,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.45082,,c88bd4cc,-0.5098,-0.0378,-0.472,-37.1865,-65.5657,-37.1865,-66.6259,,20159757.56,0.0,0.0,-37.1865,-65.5657
2025-09-30,PRLD,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,near,tailwind,0.122951,115,c88bd4cc,-0.7118,-0.0378,-0.674,1.9867,45.0331,-21.192,-70.1005,,1993265.09,0.0,0.0,1.9867,45.0331
2025-09-30,LRMR,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,missing,missing,headwind,0.336066,,c88bd4cc,-0.8159,-0.0378,-0.7781,4.8193,-5.7831,-19.9179,-35.9343,,4857917.21,0.0,0.0,4.8193,-5.7831
2025-09-30,NTLA,D,XS,0,0.0,ineligible,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,specific_days,far,tailwind,0.849727,183,c88bd4cc,-0.7021,-0.0378,-0.6643,-25.5864,-49.7868,-50.1072,-71.2652,,75377646.94,0.0,0.0,-25.5864,-49.7868
2025-09-30,TNYA,D,XS,0,0.0,ineligible,high_beta|deep_drawdown|deep_drawdown_rel_xbi,missing,missing,tailwind,0.330601,,c88bd4cc,-0.8974,-0.0378,-0.8596,-7.1429,-58.1429,-25.7143,-68.2381,,4196112.16,0.0,0.0,-7.1429,-58.1429
2025-09-30,RNA,D,XS,0,0.0,ineligible,deep_drawdown|deep_drawdown_rel_xbi,specific_days,far,tailwind,0.647541,305,c88bd4cc,-0.5413,-0.0378,-0.5035,62.6279,67.7674,-7.7014,-7.7014,,181991764.92,0.0,0.0,62.6279,67.7674
