ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
KALV,"KalVista Pharmaceuticals, Inc.",18,1.03,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.356655,,0,0.628834,1,0.371166,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+25.8;financial_score:-16.7;clinical_score:-14.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,,0.6094,0,1,-0.4716,1.4492,2,2,selling,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.478918,price_history,,2,1.2443,price_history,,-0.22742,,58.8255,0.6376,-0.163728,-0.063692,late,small,sev1,drug_developer,morningstar,,,,0,0.8797695576251455180442374854,70.95,41.25000000000000000000000000,54.5,74.40,30.44915765405602547377575782,28.39271111111111111111111111,28.7872,-0.6326,3.0,300,5,1.0,0.1849,0,0,0.0,0.4,0.55,ophthalmology,0.6858,highly_crowded,1.0,105,0.06958397674418605,0.643345,0.3674,20.16,0.431741,-0.1719,2.177279,2.1738,0.0,0.0,0.0,0.003479,0.0
PVLA,"Palvella Therapeutics, Inc.",19,1.03,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.387372,,0,0.604294,1,0.395706,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+43.6;financial_score:-30.2;clinical_score:-20.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.06958397674418605,,0.6118,0,1,-0.3967,1.6369,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.364626,price_history,,4,0.6446,price_history,,-0.029655,,74.8326,,-0.163728,0.134073,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,96.55,41.25000000000000000000000000,72.0,70.31,32.22334441498688437206301112,22.71261234567901234567901235,31.3938,-0.5218,3.0,286,6,1.0,0.2578,0,0,0.0,0.7,0.5,other,-3.5944,uncrowded,1.0,114,0.06958397674418605,0.612628,0.2862,19.41,0.401024,-0.2507,2.458829,2.45535,0.0,0.0,0.0,0.003479,0.0
GOSS,"Gossamer Bio, Inc.",20,0.85,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.138225,,0,0.592025,1,0.407975,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+32.0;smart_money_score:+29.3;financial_score:-29.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 122952000.0, ""cash_total"": 180224000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.589693538942026, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",late|none|nonpos,0.08036317367458867,,0.6135,0,1,-0.3207,-1.927,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1384.72,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.722671,price_history,,6,1.4911,price_history,,-0.091503,,58.1161,0.8648,-0.163728,0.072225,late,micro,sev1,drug_developer,morningstar,,,,0,0.8153941163260723108017067146,85.66,41.25000000000000000000000000,83.0,81.42,34.02278051312264164176801470,24.49412952909986112864537306,33.0608,-0.451,3.0,251,7,1.0,0.194,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,41,0.08036317367458867,0.861775,1.0883,13.86,0.175768,-0.9316,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
SGMT,Sagimet Biosciences Inc. - Seri,21,0.51,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.186007,,0,0.58589,1,0.41411,,0,no_upcoming,9,tailwind,deep_drawdown,M,momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-13.7;financial_score:+12.1;catalyst_score:-8.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.08036317367458867,,0.617,0,1,-0.2436,-1.7816,1,1,neutral,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.156594,price_history,,1,0.82,price_history,,-0.411504,,52.9142,0.6734,-0.163728,-0.247776,late,micro,none,drug_developer,morningstar,,,,0,0.7947604013981283120983199910,56.69,41.25000000000000000000000000,52.5,88.11,35.84746594846329728289076857,61.68820224719101123595505618,36.1284,-0.3206,3.0,437,6,1.0,0.9375,1,1,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,55,0.08036317367458867,0.813993,0.8927,26.35,0.547782,0.1201,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
MAZE,"Maze Therapeutics, Inc.",22,1.03,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.889078,,0,0.579755,1,0.420245,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+17.8;clinical_score:-12.7;catalyst_score:-7.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",mid|none|nonpos,-0.08185119298245615,,0.0434,0,1,-0.2392,-1.7734,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.29801,price_history,,3,0.0594,price_history,,,series_too_short,38.406,0.5761,-0.163728,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7364393296563428086550700042,50,41.25000000000000000000000000,66.5,87.50,35.95150508286855741465923026,49.66073335706657173371306514,35.1105,-0.3639,2.0,529,2,0.3333,0.0122,0,0,0.0,0.6,0.5,other,-0.5032,uncrowded,1.0,261,-0.08185119298245615,0.110922,-1.2216,31.36,0.650171,0.3858,-0.004093,0.0,0.0,0.0,0.0,-0.004093,0.0
INBX,"Inhibrx Biosciences, Inc.",23,1.03,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.885666,,0,0.555215,1,0.444785,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-30.8;smart_money_score:+24.0;momentum_score:+12.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|nonpos,-0.08185119298245615,,0.0497,0,1,-0.1515,-1.6081,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.03086,price_history,,3,1.0536,price_history,,-0.203663,,59.8353,0.7023,-0.163728,-0.039935,mid,small,sev1,drug_developer,morningstar,,,,0,0.7778291774794087780661175674,55.18,41.25000000000000000000000000,66.5,70.00,38.02579011906174597523832127,11.75147928994082840236686389,37.0639,-0.2809,2.0,193,7,1.0,0.2099,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,260,-0.08185119298245615,0.114334,-1.2038,16.80,0.288396,-0.5581,-0.004093,0.0,0.0,0.0,0.0,-0.004093,0.0
MLYS,"Mineralys Therapeutics, Inc.",24,1.03,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.162116,,0,0.54908,1,0.45092,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,financial_score:-38.5;momentum_score:+33.3;smart_money_score:+28.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 104528000.0, ""cash_total"": 217597000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.9805219654064, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",late|none|nonpos,0.08036317367458867,,0.6211,0,1,-0.1391,-1.5847,7,7,buying,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,521.81,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.389939,price_history,,7,0.5015,price_history,,0.0,,74.9276,0.6287,-0.163728,0.163728,late,mid,none,drug_developer,morningstar,,,,0,0.8306063522617901828681424447,84.81,41.25000000000000000000000000,80.0,49.31,38.31965660901401338214871860,12.94272378466041691388790000,38.6821,-0.2121,3.0,271,3,0.6667,1.0048,1,1,0.0,0.4,0.85,cardiovascular,0.6858,highly_crowded,1.0,48,0.08036317367458867,0.837884,0.9858,18.89,0.380546,-0.304,0.004018,0.0,0.0,0.0,0.0,0.004018,0.0
CMPX,"Compass Therapeutics, Inc.",25,1.03,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.875427,,0,0.383436,1,0.616564,,0,no_upcoming,9,tailwind,deep_drawdown,L,momentum_tailwind,momentum_score:+22.1;catalyst_score:-14.1;financial_score:-6.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 35889000.0, ""cash_total"": 219895000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 73.5250355262058, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|nonpos,-0.08185119298245615,,0.0633,0,1,0.5217,-0.3383,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.736584,price_history,,0,1.3761,price_history,,-0.407692,,38.0765,,-0.163728,-0.243964,mid,small,none,drug_developer,morningstar,,,,0,0.8411800818553888130968622101,77.44,41.25000000000000000000000000,,36.25,53.96226415094339622641509434,48.85026298487836949375410914,54.5213,0.461,2.0,38,6,1.0,1.3082,2,2,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,257,-0.08185119298245615,0.124573,-1.1524,34.48,0.697952,0.5185,0.134207,0.0,0.0,0.0,0.1383,-0.004093,0.0
PTGX,"Protagonist Therapeutics, Inc.",26,1.21,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.182594,,0,0.45092,1,0.54908,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+20.4;catalyst_score:-15.7;smart_money_score:+14.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.08036317367458867,,0.634,0,1,0.3686,-0.6271,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.273931,price_history,,5,0.1087,price_history,,-0.118976,,63.5789,0.6429,-0.163728,0.044752,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,77.39,41.25000000000000000000000000,71.5,49.84,50.33707865168539325842696629,44.43851113484434951149084292,48.745,0.2155,3.0,376,9,1.0,0.0672,0,0,0.0,0.4,0.6,autoimmune,0.2102,moderate,1.0,54,0.08036317367458867,0.817406,0.9055,40.05,0.762799,0.7153,0.068668,0.0,0.0,0.0,0.06465,0.004018,0.0
XENE,Xenon Pharmaceuticals Inc.,27,1.03,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.568259,,0,0.481595,1,0.518405,1290,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,smart_money_score:+24.6;financial_score:-8.4;catalyst_score:-6.8,tier=C;reason=mod_opt+catalyst_far;cat_days=1290;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|far_271_540|nonpos,0.04223288135593221,,0.6309,0,1,0.2134,-0.9198,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,1290,False,specific_days,-0.058593,price_history,,8,0.5835,price_history,,-0.227372,,41.4207,0.341,-0.163728,-0.063644,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,48.78,45.56250000000000000000000000,77.0,53.75,46.66428200704175959825499025,44.00213599145603417586329655,45.4733,0.0765,3.0,255,13,1.0,0.2202,0,0,0.0,0.6,0.6,cns,0.6858,highly_crowded,1.0,167,0.04223288135593221,0.431741,-0.1719,33.46,0.680887,0.4702,0.025062,0.0,0.0,0.0,0.02295,0.002112,0.0
AVIR,"Atea Pharmaceuticals, Inc.",28,0.4,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.090444,,0,0.420245,1,0.579755,,0,no_upcoming,9,tailwind,,M,sponsor_confirmed|momentum_tailwind|runway_short|cost_haircut_>2000bps,financial_score:-32.5;momentum_score:+13.2;clinical_score:+10.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.08036317367458867,,0.637,0,1,0.4113,-0.5466,2,2,selling,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.04204,price_history,,2,0.7166,price_history,,-0.214634,,60.2501,0.5268,-0.163728,-0.050906,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,53.99,41.25000000000000000000000000,49.0,82.78,51.34831460674157303370786517,8.326834567901234567901234566,49.6864,0.2555,3.0,529,17,1.0,0.0183,0,0,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,27,0.08036317367458867,0.909556,1.338,13.24,0.15529,-1.014,0.080668,0.0,0.0,0.0,0.07665,0.004018,0.0
ROIV,Roivant Sciences Ltd.,29,1.21,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.899317,,0,0.358896,1,0.641104,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+20.1;catalyst_score:-16.2;momentum_score:-7.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,-0.08185119298245615,,0.0769,0,1,0.5934,-0.203,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.028969,price_history,,5,0.8442,price_history,,-0.151062,,51.7055,0.3407,-0.163728,0.012666,mid,large,none,drug_developer,morningstar,,,,0,0.8415994827028774652440995797,50.32,41.25000000000000000000000000,77.5,80.85,55.66037735849056603773584905,62.33962264150943396226415095,53.9984,0.4388,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6858,highly_crowded,1.0,264,-0.08185119298245615,0.100683,-1.2777,43.14,0.841297,0.9998,0.127547,0.0,0.0,0.0,0.13164,-0.004093,0.0
ALDX,"Aldeyra Therapeutics, Inc.",30,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.261092,,0,0.236196,1,0.763804,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+16.5;catalyst_score:-16.4;financial_score:-9.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,,0.6761,0,1,0.9239,0.4203,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.336934,price_history,,2,-0.2509,price_history,,-0.057307,,53.6281,,-0.163728,0.106421,late,small,none,drug_developer,morningstar,,,,0,0.8101043621013133208255159475,74.16,41.25000000000000000000000000,61.0,51.43,63.48314606741573033707865169,48.48713086419753086419753086,63.0467,0.8233,3.0,,20,1.0,0.4763,1,1,0.0,0.8,0.55,ophthalmology,0.2102,moderate,1.0,77,0.06958397674418605,0.738908,0.64,31.11,0.646758,0.3766,0.880919,0.63045,0.0,0.0,0.24699,0.003479,0.0
BBOT,BridgeBio Oncology Therapeutics,31,0.85,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.916382,,0,0.279141,1,0.720859,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-17.5;smart_money_score:+13.2;financial_score:+4.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71660000.0, ""cash_total"": 468285000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 78.4178063075635, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,-0.1,,-1.873,863,1,0.8054,0.1968,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1881.67,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.004691,price_history,,4,0.164,price_history,,-0.025339,,51.2631,0.7251,-0.163728,0.138389,early,small,none,drug_developer,morningstar,,,,0,0.7675171428571428571428571429,57.10,41.25000000000000000000000000,72.0,50,60.67796610169491525423728814,62.80357142857142857142857143,59.487,0.672,1.0,863,2,0.3333,0.0002,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,269,-0.1,0.083618,-1.3811,47.76,0.930034,1.476,0.1966,0.0,0.0,0.0,0.2016,-0.005,0.0
TARA,"Protara Therapeutics, Inc.",32,0.51,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.503413,,0,0.273006,1,0.726994,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+24.9;catalyst_score:-17.9;smart_money_score:-4.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 39415000.0, ""cash_total"": 132670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.39172903716859, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.05054912499999999,,0.0814,0,1,0.8087,0.2029,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1168.53,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.066404,price_history,,1,1.7602,price_history,,-0.310345,,59.4214,,-0.163728,-0.146617,mid,small,none,drug_developer,morningstar,,,,0,0.8194652886991687261289597843,84.14,41.25000000000000000000000000,54.5,77.78,60.75471698113207547169811321,55.30769230769230769230769231,59.9138,0.6902,2.0,255,3,0.6667,0.1194,0,0,0.0,0.3,0.95,oncology,-0.5032,uncrowded,1.0,148,0.05054912499999999,0.496587,-0.0086,43.12,0.837884,0.9858,0.412487,0.2029,0.0,0.0,0.20706,0.002527,0.0
PCVX,"Vaxcyte, Inc.",33,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.479522,,0,0.303681,1,0.696319,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+29.5;catalyst_score:-14.3;momentum_score:-13.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.05054912499999999,,-1.0304,157,1,0.713,0.0225,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.080441,price_history,,8,1.2458,price_history,,-0.366913,,45.1849,0.4931,-0.163728,-0.203185,mid,mid,none,drug_developer,morningstar,,,,0,0.7964069313747991737434014230,42.12,41.25000000000000000000000000,85,34.72,58.49056603773584905660377358,50.79245283018867924528301887,56.9764,0.5653,2.0,157,2,0.3333,0.2705,0,1,0.0,0.3,0.5,other,-3.5944,uncrowded,1.0,141,0.05054912499999999,0.520478,0.0514,44.89,0.872014,1.136,0.194617,0.0225,0.0,0.0,0.16959,0.002527,0.0
KYMR,"Kymera Therapeutics, Inc.",34,0.73,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.469283,,0,0.113497,1,0.886503,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,financial_score:-25.8;clinical_score:+22.9;smart_money_score:+21.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 232891000.0, ""cash_total"": 357011000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.39543820929104, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",mid|none|pos,0.05054912499999999,,0.1025,0,1,1.2869,1.1049,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,334.94,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.133513,price_history,,5,1.4534,price_history,,-0.379008,,41.3673,0.8541,-0.163728,-0.21528,mid,mid,none,drug_developer,morningstar,,,,0,0.8204026819484240687679083095,38.35,41.25000000000000000000000000,71.0,57.22,72.07547169811320754716981132,23.42541829832680669277322891,71.8764,1.1985,2.0,202,7,1.0,0.5409,1,0,0.0,0.4,0.95,oncology,0.6858,crowded,1.0,138,0.05054912499999999,0.530717,0.0771,40.54,0.779863,0.7717,1.466977,1.1049,0.0,0.0,0.35955,0.002527,0.0
