ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
RAPT,"RAPT Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.867698,,0,0.773292,1,0.226708,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+43.1;momentum_score:-26.0;clinical_score:-16.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.009199273885350318,,0.1258,0,1,-1.05,-1.2223,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.865948,price_history,,5,1.4878,price_history,,-0.873724,,48.3,1.4599,-0.011891,-0.861833,mid,small,none,drug_developer,morningstar,,,,0,0.7846554829993244764692636794,8.39,41.25000000000000000000000000,77.5,25.00,17.66723356009070294784580499,27.38527284681130834976988822,16.7826,-1.1391,2.0,,6,1.0,0.067,0,0,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,253,0.009199273885350318,0.132302,-1.1156,17.12,0.310997,-0.493,0.00046,0.0,0.0,0.0,0.0,0.00046,0.0
ABEO,Abeona Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.269759,,0,0.767081,1,0.232919,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-30.3;financial_score:+21.5;momentum_score:+8.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.08225284251968504,,0.664,0,1,-1.0454,-1.2172,2,2,neutral,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.020047,price_history,,2,1.2506,price_history,,-0.412442,,56.2073,,-0.011891,-0.400551,late,micro,none,drug_developer,morningstar,,,,0,0.8741862964621585311240483654,56.56,41.25000000000000000000000000,55.0,87.09,17.77670208485225158465504122,69.58083832335329341317365269,16.2612,-1.1611,3.0,431,9,1.0,0.0415,0,0,0.0,0.3,0.5,other,-1.6843,uncrowded,1.0,79,0.08225284251968504,0.730241,0.6135,26.93,0.558419,0.147,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
FDMT,"4D Molecular Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.994845,,0,0.754658,1,0.245342,524,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-22.8;financial_score:+21.1;momentum_score:-14.7,tier=D;reason=ineligible;cat_days=524;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",mid|far_271_540|nonpos,-0.02759587878787879,,-1.1598,524,1,-0.9795,-1.1451,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,524,False,specific_days,-0.789298,price_history,,1,2.7606,price_history,,-0.48843,,41.7556,0.8446,-0.011891,-0.476539,mid,small,none,drug_developer,morningstar,,,,0,0.7763454812140358794990409568,27.44,45.56250000000000000000000000,55.0,58.33,19.34240362811791383219954649,63.15384615384615384615384615,17.5447,-1.1068,2.0,858,7,1.0,0.0059,0,0,0.0,0.3,0.5,respiratory,0.2145,moderate,1.0,290,-0.02759587878787879,0.005155,-2.5653,23.88,0.5,0.0,-0.00138,0.0,0.0,0.0,0.0,-0.00138,0.0
PRTA,Prothena Corporation plc,,,D,ineligible,D,ineligible,,0.410653,,0,0.748447,1,0.251553,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-23.5;financial_score:+13.5;smart_money_score:+10.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.08225284251968504,,0.6668,0,1,-0.9263,-1.087,2,2,neutral,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.147968,price_history,,2,1.7327,price_history,,-0.646198,,65.084,0.4848,-0.011891,-0.634307,late,small,none,drug_developer,morningstar,,,,0,0.8475046085637615214094038035,45.94,41.25000000000000000000000000,55.0,85.10,20.60457926462444372731582743,57.58333333333333333333333333,20.266,-0.9917,3.0,250,9,1.0,0.8627,1,1,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,120,0.08225284251968504,0.589347,0.2259,20.94,0.434708,-0.1644,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
CTMX,"CytomX Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.840206,,0,0.742236,1,0.257764,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+46.9;financial_score:-18.8;momentum_score:-18.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 52344000.0, ""cash_total"": 34185000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.837001375515818, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 6}",mid|none|nonpos,0.009199273885350318,,0.1291,0,1,-0.9077,-1.0667,6,6,buying,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,786.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-1.327645,price_history,,6,6.1946,price_history,,-0.707602,,54.2785,0.9241,-0.011891,-0.695711,mid,small,none,drug_developer,morningstar,,,,0,0.7857006297795771479982006298,17.87,41.25000000000000000000000000,83.0,51.19,21.04591836734693877551020408,17.28468113083497698882314267,19.8804,-1.008,2.0,,9,1.0,0.0184,0,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,245,0.009199273885350318,0.159794,-0.9953,16.24,0.286942,-0.5623,0.00046,0.0,0.0,0.0,0.0,0.00046,0.0
LEGN,Legend Biotech Corporation,,,D,ineligible,D,ineligible,,0.898625,,0,0.723602,1,0.276398,67,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-31.4;smart_money_score:+19.3;momentum_score:+17.3,tier=D;reason=ineligible;cat_days=67;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",mid|near_31_90|nonpos,-0.0003951923076923077,,0.1295,0,1,-0.8348,-0.987,4,4,selling,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=1000bps,455.48,0.85,1,0,1.0,0,1.0,0,67,False,specific_days,0.13725,price_history,,4,0.7793,price_history,,-0.26,,63.9619,0.3634,-0.011891,-0.248109,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7872774973031283710895361381,54.03,45.56250000000000000000000000,56.0,50,22.77777777777777777777777778,5.286281179138321995464852608,22.3483,-0.9036,2.0,349,20,1.0,0.4462,1,0,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,262,-0.0003951923076923077,0.101375,-1.2738,10.53,0.070447,-1.4725,-2e-05,0.0,0.0,0.0,0.0,-2e-05,0.0
PHVS,Pharvaris N.V.,,,D,ineligible,D,ineligible,,0.407216,,0,0.704969,1,0.295031,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+50.0;financial_score:-30.0;momentum_score:-16.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",late|none|nonpos,0.08225284251968504,,-0.5804,339,1,-0.7288,-0.8711,9,9,buying,2.2946,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1159.38,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.410464,price_history,,9,0.5861,price_history,,-0.457437,,44.1804,0.7535,-0.011891,-0.445546,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7979579396762031492570414726,18.70,41.25000000000000000000000000,85,50,25.29491914374843128115027430,5,23.7102,-0.846,3.0,339,2,0.3333,0.1101,0,0,0.0,0.4,0.5,other,0.6892,highly_crowded,1.0,119,0.08225284251968504,0.592784,0.2347,9.48,0.063574,-1.5254,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
CADL,"Candel Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.231959,,0,0.487578,1,0.512422,493,0,specific_days,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+30.9;catalyst_score:-20.1;clinical_score:-19.2,tier=D;reason=ineligible;cat_days=493;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 27743000.0, ""cash_total"": 86963000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.903184982071295, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|far_271_540|pos,0.09756627906976745,,0.7089,0,1,0.1618,0.1027,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1387.28,0.7,1,0,1.0,0,1.0,0,493,False,specific_days,-0.444141,price_history,,0,1.9583,price_history,,-0.521429,,51.9811,0.6596,-0.011891,-0.509538,late,micro,none,drug_developer,morningstar,,,,0,0.8410967125469229894209987487,96.55,45.56250000000000000000000000,,87.75,46.44702610746570730793901220,74.14371257485029940119760479,47.4884,0.1599,3.0,6,11,1.0,2.1564,1,3,0.0,0.6,0.95,oncology,0.6892,highly_crowded,1.0,68,0.09756627906976745,0.768041,0.7324,28.35,0.585911,0.217,0.206898,0.15405,0.0,0.0,0.04797,0.004878,0.0
ZVRA,"Zevra Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.458763,,0,0.673913,1,0.326087,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+18.0;clinical_score:-10.0;financial_score:-9.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7114000.0, ""cash_total"": 54439000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 91.8285071689626, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.08225284251968504,,0.6883,0,1,-0.549,-0.6744,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1120.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.103932,price_history,,0,1.2616,price_history,,-0.121469,,62.9462,0.4964,-0.011891,-0.109578,late,small,none,drug_developer,morningstar,,,,0,0.8486085822664770033191085823,57.56,41.25000000000000000000000000,,46.03,29.56629654861932820984776953,29.78223593964334705075445816,28.7508,-0.6328,3.0,,2,0.3333,0.0,0,0,0.0,0.6,0.6,cns,-0.9723,moderate,1.0,134,0.08225284251968504,0.541237,0.1036,21.76,0.455326,-0.1122,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
SRRK,Scholar Rock Holding Corporatio,,,D,ineligible,D,ineligible,,0.427835,,0,0.661491,1,0.338509,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.3;financial_score:-27.7;momentum_score:-13.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 7}",late|none|nonpos,0.08225284251968504,,-0.3445,145,1,-0.5228,-0.6458,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,460.05,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.710664,price_history,,7,1.7039,price_history,,-0.543307,,53.5619,0.7098,-0.011891,-0.531416,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8183840430250609891328454203,18.99,41.25000000000000000000000000,68.0,50,30.18924227393516360492587679,5,29.6176,-0.5961,3.0,145,5,1.0,0.6363,0,1,0.0,0.4,0.75,rare_disease,0.6892,highly_crowded,1.0,125,0.08225284251968504,0.572165,0.1819,11.50,0.084192,-1.3774,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.420962,,0,0.65528,1,0.34472,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,smart_money_score:+22.9;momentum_score:+21.9;financial_score:-19.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.08225284251968504,,0.6896,0,1,-0.4699,-0.588,4,4,buying,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.504679,price_history,,4,-0.2585,price_history,,-0.515661,,81.0216,,-0.011891,-0.50377,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,71.09,41.25000000000000000000000000,72.0,38.74,31.44469543946040055617308298,29.92669753086419753086419754,30.6292,-0.5533,3.0,524,5,1.0,0.019,0,0,0.0,0.7,0.5,other,-3.5832,uncrowded,1.0,123,0.08225284251968504,0.579038,0.1994,20.51,0.427835,-0.1819,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
BLTE,"Belite Bio, Inc",,,D,ineligible,D,ineligible,,0.310997,,0,0.618012,1,0.381988,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:-34.4;smart_money_score:+27.1;momentum_score:+9.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|none|nonpos,0.08225284251968504,,0.6951,0,1,-0.3081,-0.411,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,466.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.200152,price_history,,3,0.0506,price_history,,-0.023644,,54.5985,,-0.011891,-0.011753,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8224032419229488175863217498,49.17,41.25000000000000000000000000,66.5,50,35.28754865518464069864263489,5,34.1898,-0.4027,3.0,374,5,1.0,0.0667,0,0,0.0,0.6,0.55,ophthalmology,0.2145,moderate,1.0,91,0.08225284251968504,0.689003,0.493,15.09,0.21134,-0.8018,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
IKT,"Inhibikase Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.493127,,0,0.090062,1,0.909938,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+29.7;financial_score:-25.8;catalyst_score:-4.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20270491.0, ""cash_total"": 39052511.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.118834763301983, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",early|none|pos,0.07960697368421052,,-0.3617,0,1,1.3802,1.435,1,1,selling,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1865.77,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.057632,price_history,,1,0.7082,price_history,,-0.503115,,57.754,,-0.011891,-0.491224,early,micro,sev1,drug_developer,morningstar,,,,0,0.6055976282117965255383335067,42.38,41.25000000000000000000000000,49.5,50,75.38461538461538461538461539,19.88444444444444444444444444,73.5191,1.261,1.0,157,1,0.0,0.0676,0,0,0.0,0.3,0.5,other,0.6892,highly_crowded,1.0,144,0.07960697368421052,0.506873,0.0172,32.84,0.647766,0.3793,0.38228,0.0,0.0,0.0,0.3783,0.00398,0.0
MCRB,"Seres Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.379725,,0,0.60559,1,0.39441,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-14.4;momentum_score:+13.2;financial_score:+11.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 47638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",late|none|nonpos,0.08225284251968504,,0.6984,0,1,-0.2531,-0.3509,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.168369,price_history,,0,2.4838,price_history,,-0.739645,,62.1835,1.1067,-0.011891,-0.727754,late,micro,none,drug_developer,morningstar,,,,0,0.8030069610863859408878238046,64.28,41.25000000000000000000000000,,90.00,36.59399763347556384237512999,62.03592814371257485029940120,36.0593,-0.3236,3.0,,5,1.0,0.0,0,0,0.0,0.4,0.95,oncology,-0.4975,uncrowded,1.0,111,0.08225284251968504,0.620275,0.3062,20.36,0.424399,-0.1907,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
IMRX,Immuneering Corporation,,,D,ineligible,D,ineligible,,0.496564,,0,0.121118,1,0.878882,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-37.7;financial_score:+25.1;clinical_score:+18.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.07960697368421052,,-1.6056,278,1,1.2636,1.3075,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.451757,price_history,,2,1.6133,price_history,,-0.883895,,48.3254,1.1957,-0.011891,-0.872004,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,16.34,41.25000000000000000000000000,61.0,50,72.61538461538461538461538461,79.17241379310344827586206897,71.4499,1.1735,1.0,278,2,0.3333,0.0256,0,0,0.0,0.3,0.85,oncology,0.6892,highly_crowded,1.0,145,0.07960697368421052,0.503436,0.0086,43.37,0.819588,0.9138,0.35603,0.0,0.0,0.0,0.35205,0.00398,0.0
ABCL,AbCellera Biologics Inc.,,,D,ineligible,D,ineligible,,0.266323,,0,0.599379,1,0.400621,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-25.5;smart_money_score:+25.3;momentum_score:-8.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.08225284251968504,,-0.5918,,0,-0.2254,-0.3206,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.343063,price_history,,2,1.0201,price_history,,-0.578266,,54.8855,0.7022,-0.011891,-0.566375,late,small,sev2,drug_developer,morningstar,,,,0,0.8628528396501457725947521866,27.11,41.25000000000000000000000000,60.5,45.36,37.25200298006780849478687335,9.699674211248285322359396430,35.6673,-0.3402,3.0,,3,0.6667,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,78,0.08225284251968504,0.733677,0.624,11.23,0.080756,-1.4,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
DRUG,Bright Minds Biosciences Inc.,,,D,ineligible,D,ineligible,,0.847079,,0,0.593168,1,0.406832,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-32.1;smart_money_score:+29.1;catalyst_score:+3.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|nonpos,0.009199273885350318,,0.1525,0,1,-0.2085,-0.3021,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,819.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.193685,price_history,,3,0.2474,price_history,,-0.71223,,56.2753,,-0.011891,-0.700339,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.6817021715526601520086862106,36.09,41.25000000000000000000000000,66.5,50,37.65306122448979591836734695,5.286281179138321995464852608,36.0684,-0.3232,2.0,416,1,0.0,0.0312,0,0,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,247,0.009199273885350318,0.152921,-1.024,12.06,0.104811,-1.2546,0.00046,0.0,0.0,0.0,0.0,0.00046,0.0
