ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ADCT,ADC Therapeutics SA,18,0.71,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.032819,,0,0.926357,1,0.073643,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-40.8;smart_money_score:+20.3;momentum_score:+16.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.06322867924528303,,0.8442,0,1,-1.7106,-1.1547,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.07228,price_history,,3,1.0716,price_history,,-0.225934,,59.0581,0.7505,-0.245036,0.019102,late,small,none,drug_developer,morningstar,,,,0,0.8026419837732830533653296766,62.52,41.25000000000000000000000000,66.5,86.94,5.410613043448309118840459904,55.29411764705882352941176471,4.5896,-1.662,3.0,1576,14,1.0,0.2347,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,9,0.06322867924528303,0.967181,1.8409,12.99,0.140927,-1.0762
VERA,"Vera Therapeutics, Inc.",19,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.214286,,0,0.918605,1,0.081395,,0,no_upcoming,9,tailwind,drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind,clinical_score:-46.3;momentum_score:+21.2;smart_money_score:+18.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.06322867924528303,,0.0751,97,1,-1.6567,-1.0516,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.155506,price_history,,5,0.6408,price_history,,,series_too_short,56.5603,0.7858,-0.245036,,late,mid,none,drug_developer,morningstar,,,drawdown,1,0.7750422810060711188204683435,74.19,41.25000000000000000000000000,71.5,50,6.688642266173421235731360354,71.42857142857142857142857143,5.8954,-1.6068,3.0,1287,2,0.3333,0.4456,0,1,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,56,0.06322867924528303,0.785714,0.7916,16.94,0.303089,-0.5155
CNTX,Context Therapeutics Inc.,20,0.21,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.812741,,0,0.910853,1,0.089147,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,clinical_score:-35.0;financial_score:+28.9;momentum_score:+7.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17442425.0, ""cash_total"": 76938183.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.93175667947548, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",mid|none|nonpos,-0.019119375,,-0.8016,514,1,-1.6193,-0.9802,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1735.81,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,0,,,insufficient_overlap,,series_too_short,,,-0.245036,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7587096076948016859396952340,50,41.25000000000000000000000000,,80.30,7.575084455550927854134851226,71.42857142857142857142857143,6.6086,-1.5766,2.0,514,4,1.0,0.0169,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,211,-0.019119375,0.187259,-0.888,12.74,0.121622,-1.1669
LQDA,Liquidia Corporation,21,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.15251,,0,0.895349,1,0.104651,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+45.7;financial_score:-34.5;clinical_score:-33.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79930000.0, ""cash_total"": 157496000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.645089453271613, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|nonpos,0.06322867924528303,,0.8581,0,1,-1.5461,-0.8403,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,430.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.576016,price_history,,3,0.693,price_history,,-0.150206,,71.5242,0.5778,-0.245036,0.09483,late,mid,sev1,drug_developer,morningstar,,,,0,0.8602016070804704786304879469,88.12,41.25000000000000000000000000,65.5,20.27,9.310834177223910003375562312,7.913832199546485260770975050,7.6443,-1.5328,3.0,1231,4,1.0,0.0001,0,0,0.0,0.3,0.5,respiratory,0.7214,highly_crowded,1.0,40,0.06322867924528303,0.84749,1.0257,7.73,0.028958,-1.8963
TENX,"Tenax Therapeutics, Inc.",22,0.11,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.198842,,0,0.887597,1,0.112403,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:-32.1;financial_score:+26.0;smart_money_score:+12.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 22385000.0, ""cash_total"": 99400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.28568237659147, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.06322867924528303,,0.8603,0,1,-1.4893,-0.7319,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1850.21,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.010266,price_history,,1,0.4679,price_history,,-0.44086,,46.3895,,-0.245036,-0.195824,late,micro,none,drug_developer,morningstar,,,,0,0.8450048823400043985045084671,37.49,41.25000000000000000000000000,55.5,90.00,10.65499686554928665412886382,68.66141732283464566929133858,10.2146,-1.4241,3.0,,4,1.0,0.0011,0,0,-0.1667,0.4,0.85,cardiovascular,-0.4642,uncrowded,1.0,52,0.06322867924528303,0.801158,0.8458,21.04,0.430502,-0.1751
SVRA,"Savara, Inc.",23,0.52,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.472973,,0,0.771318,1,0.228682,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+29.0;financial_score:-18.0;clinical_score:-16.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 75980000.0, ""cash_total"": 124386000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.645064490655436, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.019750851851851853,,0.8848,0,1,-1.0663,0.0762,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,844.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.037201,price_history,,3,0.8099,price_history,,-0.484979,,42.9647,0.6811,-0.245036,-0.239943,late,small,sev1,drug_developer,morningstar,,,,0,0.8454784764070494599204093235,39.44,41.25000000000000000000000000,66.5,58.11,20.68138136276272552545105090,19.47498825238156264684523047,19.4724,-1.0325,3.0,755,9,1.0,0.0028,0,0,0.0,0.4,0.5,respiratory,0.7214,highly_crowded,1.0,123,0.019750851851851853,0.527027,0.0678,14.00,0.171815,-0.947
RAPT,"RAPT Therapeutics, Inc.",24,1.02,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.851351,,0,0.879845,1,0.120155,,0,no_upcoming,9,tailwind,high_vol|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-38.5;momentum_score:+28.9;smart_money_score:+28.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,-0.019119375,,0.3716,0,1,-1.4736,-0.7018,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.189072,price_history,,5,1.1175,price_history,,-0.012994,,72.7914,1.4599,-0.245036,0.232042,mid,small,none,drug_developer,morningstar,,,,0,0.7766979465665709869728416869,78.37,41.25000000000000000000000000,77.5,25.76,11.02920079596464436114581887,39.35443565181174510620574760,10.5202,-1.4112,2.0,312,4,1.0,0.0743,0,0,0.0,0.4,0.95,oncology,0.7214,highly_crowded,1.0,221,-0.019119375,0.148649,-1.0422,15.73,0.237452,-0.7145
CTMX,"CytomX Therapeutics, Inc.",25,0.86,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.5,,0,0.856589,1,0.143411,391,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+36.1;clinical_score:-34.1;financial_score:-14.2,tier=B;reason=high_opt+catalyst_far;cat_days=391;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 52344000.0, ""cash_total"": 34185000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.837001375515818, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 6}",mid|far_271_540|nonpos,0.013496413793103448,,0.3719,0,1,-1.3983,-0.5581,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,786.14,0.85,1,0,1.0,0,1.0,0,391,False,specific_days,0.294743,price_history,,6,1.0801,price_history,,-0.334006,,74.7637,0.9241,-0.245036,-0.08897,mid,small,none,drug_developer,morningstar,,,,0,0.7777748373580328591906494652,60.55,45.56250000000000000000000000,83.0,53.03,12.81179138321995464852607710,32.67388588088296543107038733,11.8453,-1.3551,2.0,574,6,1.0,0.0201,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,130,0.013496413793103448,0.5,0.0,15.51,0.22973,-0.7397
PRTA,Prothena Corporation plc,26,0.71,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.183398,,0,0.848837,1,0.151163,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-35.0;momentum_score:+30.9;catalyst_score:-7.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.06322867924528303,,0.8664,0,1,-1.3731,-0.5099,2,2,neutral,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.033466,price_history,,2,1.0081,price_history,,-0.252884,,42.9548,0.4848,-0.245036,-0.007848,late,small,none,drug_developer,morningstar,,,,0,0.8386369325292979861190124019,79.22,41.25000000000000000000000000,55.0,82.43,13.40945570780030448949786788,52.94117647058823529411764706,12.2005,-1.3401,3.0,1244,9,1.0,0.0002,0,0,0.0,0.4,0.6,cns,0.7214,highly_crowded,1.0,48,0.06322867924528303,0.816602,0.9025,16.84,0.291506,-0.549
URGN,UroGen Pharma Ltd.,27,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.210425,,0,0.833333,1,0.166667,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,smart_money_score:+31.9;financial_score:-27.8;clinical_score:-24.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.06322867924528303,,0.871,0,1,-1.2986,-0.3676,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.140753,price_history,,4,1.0818,price_history,,-0.324555,,58.7231,0.7699,-0.245036,-0.079519,late,small,sev2,drug_developer,morningstar,,,,0,0.8167636654113887937920803378,59.67,41.25000000000000000000000000,72.0,63.51,15.17577035154070308140616281,12.31876628647101542141911231,14.2093,-1.2551,3.0,497,10,1.0,0.0238,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,55,0.06322867924528303,0.789575,0.8049,6.13,0.025097,-1.9583
CRNX,"Crinetics Pharmaceuticals, Inc.",28,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.106178,,0,0.825581,1,0.174419,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-41.3;momentum_score:+26.3;financial_score:+17.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.06322867924528303,,0.8727,0,1,-1.2532,-0.2808,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.373979,price_history,,5,0.6666,price_history,,0.0,,76.3718,0.6688,-0.245036,0.245036,late,mid,none,drug_developer,morningstar,,,,0,0.8644815262912982782689623081,83.80,41.25000000000000000000000000,71.5,16.67,16.25209250418500837001674003,74.85714285714285714285714286,15.0431,-1.2199,3.0,612,4,1.0,0.0091,0,0,0.0,0.4,0.5,other,0.7214,highly_crowded,1.0,28,0.06322867924528303,0.893822,1.2471,19.51,0.391892,-0.2744
COGT,"Cogent Biosciences, Inc.",29,1.02,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.515444,,0,0.77907,1,0.22093,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+40.4;clinical_score:-24.3;financial_score:-22.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 264444000.0, ""cash_total"": 312012000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.158551526977357, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",mid|none|pos,0.008385720670391061,,0.3777,0,1,-1.0819,0.0465,7,7,buying,1.5858,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,346.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.062583,price_history,,7,0.6822,price_history,,-0.32744,,53.5201,2.489,-0.245036,-0.082404,mid,mid,sev1,drug_developer,morningstar,,,,0,0.7745351193156235929761368753,54.08,41.25000000000000000000000000,85,13.64,20.31236984589754269054560599,22.28006848998102642417511222,19.6959,-1.0231,2.0,1396,5,1.0,0.0,0,0,0.0,0.3,0.95,oncology,-0.4642,uncrowded,1.0,134,0.008385720670391061,0.484556,-0.0387,16.25,0.249035,-0.6775
DYN,"Dyne Therapeutics, Inc.",30,0.52,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.901544,,0,0.670543,1,0.329457,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+33.8;financial_score:-13.2;clinical_score:-10.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|pos,-0.09509291534391534,,-1.4672,,0,-0.4329,1.2863,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.155357,price_history,,8,0.6175,price_history,,-0.487372,,52.1133,0.7655,-0.245036,-0.242336,early,mid,sev1,drug_developer,morningstar,,,,0,0.7148113404210965186574942673,41.18,41.25000000000000000000000000,80.0,50,35.69444444444444444444444444,33.00000000000000000000000000,34.2405,-0.4079,0.0,2034,2,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4642,uncrowded,1.0,234,-0.09509291534391534,0.098456,-1.2904,23.40,0.5,0.0
TRDA,"Entrada Therapeutics, Inc.",31,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.994208,,0,0.655039,1,0.344961,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_>2000bps,financial_score:-31.6;momentum_score:+13.4;smart_money_score:+12.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-1.4577,,0,-0.3752,1.3966,1,1,selling,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,1,,,insufficient_overlap,,series_too_short,,0.5606,-0.245036,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7636293778327152863617634940,50,41.25000000000000000000000000,49.5,50,37.06250000000000000000000000,5,35.6085,-0.35,0.0,1184,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4642,uncrowded,1.0,258,-0.09509291534391534,0.005792,-2.5246,9.38,0.063707,-1.5244
SANA,"Sana Biotechnology, Inc.",32,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.974903,,0,0.631783,1,0.368217,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,financial_score:-29.5;smart_money_score:+19.4;momentum_score:+13.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|pos,-0.09509291534391534,,-1.4399,,0,-0.3169,1.5079,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.0635,price_history,,2,1.1303,price_history,,-0.477241,,59.1778,1.1156,-0.245036,-0.232205,early,small,sev1,drug_developer,morningstar,,,,0,0.7045185723179082797260842498,55.20,41.25000000000000000000000000,61.0,50,38.44444444444444444444444444,12.13294375456537618699780862,36.6405,-0.3064,0.0,3320,1,0.0,0.0,0,0,0.0,0.0,0.55,metabolic,0.7214,highly_crowded,1.0,253,-0.09509291534391534,0.025097,-1.9583,14.59,0.19112,-0.8738
FHTX,Foghorn Therapeutics Inc.,33,0.34,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.913127,,0,0.608527,1,0.391473,,0,no_upcoming,9,tailwind,deep_drawdown,M,momentum_tailwind|cost_haircut_>2000bps,momentum_score:+31.2;financial_score:-28.8;smart_money_score:+6.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63828000.0, ""cash_total"": 89334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.795262267343485, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,-0.09509291534391534,,-1.3324,755,1,-0.1985,1.7341,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.37224,price_history,,1,0.9537,price_history,,-0.466383,,60.9844,0.9327,-0.245036,-0.221347,early,small,sev1,drug_developer,morningstar,,,,0,0.7277960154655783481903125336,77.00,41.25000000000000000000000000,52.5,58.13,41.25000000000000000000000000,16.99618537456375294213132051,40.2835,-0.1523,1.0,755,3,0.6667,0.0009,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,237,-0.09509291534391534,0.086873,-1.3603,17.28,0.314672,-0.4827
ACRS,"Aclaris Therapeutics, Inc.",34,0.11,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.287645,,0,0.073643,1,0.926357,,0,no_upcoming,9,headwind,high_vol|deep_drawdown,XS,sponsor_confirmed|momentum_headwind|runway_short|high_risk|cost_haircut_<=2000bps,financial_score:-41.3;clinical_score:+30.4;smart_money_score:+17.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33982000.0, ""cash_total"": 25256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.918603966805955, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|pos,0.019750851851851853,,0.0039,,0,1.2968,1.2583,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1385.71,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.045313,price_history,,3,1.2324,price_history,,-0.443919,,47.298,1.5686,-0.245036,-0.198883,late,small,sev2,drug_developer,morningstar,,,,0,0.8533676310374046725578017189,45.00,41.25000000000000000000000000,63.5,90.00,76.69291338582677165354330709,5,75.9389,1.3558,3.0,,12,1.0,0.0,0,0,0.0,0.7,0.5,dermatology,-0.4642,uncrowded,1.0,75,0.019750851851851853,0.712355,0.5603,13.16,0.144788,-1.0591
