ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
CELC,Celcuity Inc.,19,0.63,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.582969,,0,0.742424,1,0.257576,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,smart_money_score:+36.1;clinical_score:-22.5;momentum_score:-9.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",mid|none|pos,0.08701244092219021,,-0.7558,659,1,-0.8898,-0.6691,6,6,buying,1.2913,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.322064,price_history,,6,0.6639,price_history,,,series_too_short,38.5877,,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7815764000921871398939847891,36.99,41.25000000000000000000000000,83.0,18.97,24.41975308641975308641975309,48.93684499314128943758573388,23.3698,-0.8736,2.0,1308,5,1.0,0.001,0,0,0.0,0.3,0.95,oncology,0.8198,highly_crowded,1.0,134,0.08701244092219021,0.417031,-0.2095,18.64,0.334061,-0.4287
CLDX,"Celldex Therapeutics, Inc.",20,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.141921,,0,0.752525,1,0.247475,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+24.8;clinical_score:-24.4;financial_score:+11.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.1,,0.9095,0,1,-0.9759,-0.4764,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.112037,price_history,,4,1.0998,price_history,,-0.2393,,39.7415,0.4801,,,late,small,none,drug_developer,morningstar,,,,0,0.8764588071478301229983754932,40.62,41.25000000000000000000000000,71.5,70.43,22.31755072979708081167675330,57.92307692307692307692307693,22.5672,-0.9081,3.0,,44,1.0,0.6151,1,1,0.0,0.4,0.95,oncology,0.8198,highly_crowded,1.0,33,0.1,0.858079,1.0717,22.10,0.469432,-0.0767
RCKT,"Rocket Pharmaceuticals, Inc.",21,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.631004,,0,0.722222,1,0.277778,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,smart_money_score:+21.1;clinical_score:-18.3;financial_score:+7.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|none|pos,0.08701244092219021,,-0.6751,245,1,-0.7986,-0.8733,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.114179,price_history,,3,1.5147,price_history,,,series_too_short,41.9509,0.6262,,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7990581748621582086193316080,37.84,41.25000000000000000000000000,66.0,70.69,26.64746227709190672153635117,52.86666666666666666666666666,25.2475,-0.7931,2.0,245,5,1.0,0.035,0,0,0.0,0.3,0.5,other,-1.1196,uncrowded,1.0,145,0.08701244092219021,0.368996,-0.3345,22.05,0.460699,-0.0987
ABSI,Absci Corporation,22,0.44,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.00655,,0,0.732323,1,0.267677,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-21.9;smart_money_score:+20.0;catalyst_score:-5.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63743000.0, ""cash_total"": 152475000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.70432831840359, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.1,,-0.2507,,0,-0.8808,-0.6892,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1036.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.9218,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089663629992992291520672740,50,41.25000000000000000000000000,66.5,69.35,24.63846366836754875202721411,50.07692307692307692307692307,23.8387,-0.8535,3.0,,6,1.0,0.1298,0,0,0.0,0.4,0.95,oncology,0.8198,highly_crowded,1.0,2,0.1,0.99345,2.481,18.44,0.325328,-0.4529
VERA,"Vera Therapeutics, Inc.",23,0.9,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.648472,,0,0.621212,1,0.378788,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+19.1;clinical_score:-12.7;catalyst_score:-11.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|pos,0.08701244092219021,,-0.7218,681,1,-0.2646,-2.0684,5,5,buying,0.8896,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,5,,,series_too_short,,no_price_series,,0.7858,,,mid,mid,none,drug_developer,morningstar,,,drawdown,1,0.7480559677761288954844180623,50,41.25000000000000000000000000,71.5,50,39.68449931412894375857338820,59.66666666666666666666666667,38.5347,-0.2234,2.0,681,1,0.0,0.0034,0,0,0.0,0.4,0.55,infectious_disease,-2.6712,uncrowded,1.0,149,0.08701244092219021,0.351528,-0.3812,34.51,0.700873,0.5269
PVLA,"Palvella Therapeutics, Inc.",24,0.54,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.626638,,0,0.611111,1,0.388889,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,smart_money_score:+27.5;financial_score:-14.5;momentum_score:-5.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.08701244092219021,,-0.5504,172,1,-0.2646,-2.0684,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.039898,price_history,,4,1.7208,price_history,,,series_too_short,45.0222,,,,mid,small,none,drug_developer,morningstar,,,drawdown,1,0.7773326741005680622764569745,39.45,41.25000000000000000000000000,72.0,50,39.68449931412894375857338820,29.95561042524005486968449931,38.6024,-0.2205,2.0,172,1,0.0,0.2385,0,1,0.0,0.4,0.5,other,-2.6712,uncrowded,1.0,144,0.08701244092219021,0.373362,-0.323,30.55,0.626638,0.323
EYPT,"EyePoint, Inc.",25,0.27,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.21179,,0,0.681818,1,0.318182,,0,no_upcoming,9,headwind,drawdown_data_missing,S,sponsor_confirmed|momentum_headwind|runway_short,financial_score:-33.7;smart_money_score:+33.3;clinical_score:-5.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.1,,-0.2405,,0,-0.5219,-1.4926,4,4,buying,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.084255,price_history,,4,1.3011,price_history,,,series_too_short,43.3543,0.7147,,,late,small,sev2,drug_developer,morningstar,,,drawdown,1,0.8715320618676590301197813699,41.60,41.25000000000000000000000000,72.0,38.17,33.40314860962778371108737787,5,32.1533,-0.497,3.0,,4,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,-0.1499,uncrowded,1.0,49,0.1,0.78821,0.8002,11.76,0.085153,-1.3712
CHRS,"Coherus Oncology, Inc.",26,0.44,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.137555,,0,0.671717,1,0.328283,,0,no_upcoming,9,tailwind,drawdown_data_missing,M,momentum_tailwind|cost_haircut_<=2000bps,financial_score:+16.8;clinical_score:-16.8;catalyst_score:-8.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 118797000.0, ""cash_total"": 191663000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.31919011700611, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",late|none|pos,0.1,,0.9229,0,1,-0.5219,-1.4926,1,1,buying,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1725.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.129628,price_history,,1,1.2046,price_history,,,series_too_short,47.8119,0.9928,,,late,micro,none,drug_developer,morningstar,,,drawdown,1,0.7863357400722021660649819495,53.76,41.25000000000000000000000000,55.5,80.11,33.40314860962778371108737787,66.98113207547169811320754717,31.6531,-0.5185,3.0,,5,1.0,0.0,0,0,0.0,0.3,0.6,autoimmune,0.8198,highly_crowded,1.0,32,0.1,0.862445,1.0914,21.75,0.434498,-0.1649
NMRA,"Neumora Therapeutics, Inc.",27,0.11,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.347162,,0,0.570707,1,0.429293,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_<=2000bps,financial_score:-22.6;smart_money_score:+11.9;momentum_score:+6.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 158485000.0, ""cash_total"": 171525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.473010064043915, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,-0.7199,738,1,0.1035,1.7098,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1324.22,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.9459,,,mid,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7153062296459712154638092237,50,41.25000000000000000000000000,55.0,50,48.67215363511659807956104253,20.52049382716049382716049383,47.1724,0.147,2.0,738,1,0.0,0.0021,0,0,0.0,0.4,0.5,other,0.8198,crowded,1.0,80,0.1,0.652838,0.393,12.87,0.115721,-1.1967
ELDN,"Eledon Pharmaceuticals, Inc.",28,0.09,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.194323,,0,0.560606,1,0.439394,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,momentum_headwind|cost_haircut_>2000bps,smart_money_score:+8.5;momentum_score:-6.8;clinical_score:+4.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48250000.0, ""cash_total"": 93401000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.229264248704663, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,-0.7199,723,1,0.1035,1.7098,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.23747,price_history,,1,0.7224,price_history,,,series_too_short,46.8923,,,,mid,micro,sev1,drug_developer,morningstar,,,drawdown,1,0.7260553129548762736535662300,37.19,41.25000000000000000000000000,52.5,50,48.67215363511659807956104253,40.18359396433470507544581619,46.9222,0.1363,2.0,723,1,0.0,0.0024,0,0,0.0,0.3,0.5,other,0.4319,crowded,1.0,45,0.1,0.805677,0.8621,28.89,0.59607,0.2432
ALDX,"Aldeyra Therapeutics, Inc.",29,0.11,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.024017,,0,0.439394,1,0.560606,,0,no_upcoming,9,headwind,high_beta|drawdown_data_missing,XS,sponsor_confirmed|momentum_headwind|high_risk|cost_haircut_<=2000bps,momentum_score:-19.6;smart_money_score:+14.5;clinical_score:+9.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,,-0.1847,322,1,0.3897,0.998,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.259281,price_history,,2,1.8804,price_history,,,series_too_short,42.0332,,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8101148616971401781528363807,26.83,41.25000000000000000000000000,61.0,88.71,55.66037735849056603773584905,47.55716268536781357294177807,54.6104,0.4659,3.0,322,9,1.0,0.1043,0,0,0.0,0.6,0.55,ophthalmology,0.8198,highly_crowded,1.0,6,0.1,0.975983,1.9771,27.72,0.574236,0.1872
CRNX,"Crinetics Pharmaceuticals, Inc.",30,0.54,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.168122,,0,0.469697,1,0.530303,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,momentum_score:-18.1;smart_money_score:+17.8;catalyst_score:-12.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.4442,0,1,0.349,1.0992,5,5,buying,0.8896,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.230807,price_history,,5,1.1368,price_history,,-0.3321,,43.5359,0.6688,,,mid,mid,none,drug_developer,morningstar,,,,0,0.8429639111518204717197160522,35.55,41.25000000000000000000000000,71.5,22.41,54.66666666666666666666666667,65.33333333333333333333333334,53.8183,0.432,2.0,106,4,1.0,0.7663,0,2,0.0,0.4,0.5,other,0.8198,highly_crowded,1.0,39,0.1,0.831878,0.9616,38.35,0.775109,0.7558
ALT,"Altimmune, Inc.",31,0.9,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.037118,,0,0.358586,1,0.641414,,0,no_upcoming,9,tailwind,drawdown_data_missing,L,momentum_tailwind,momentum_score:+25.5;catalyst_score:-19.0;smart_money_score:-11.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 48087000.0, ""cash_total"": 210776000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.5986649198328, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,,1.1655,0,1,0.5983,0.4791,1,1,selling,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,696.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.671227,price_history,,1,-0.0038,price_history,,,series_too_short,56.1137,0.8891,,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8469407361197754210854647536,85.77,41.25000000000000000000000000,49.0,59.68,60.75471698113207547169811321,64.46153846153846153846153846,59.2549,0.6651,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.8198,highly_crowded,1.0,9,0.1,0.962882,1.7852,36.30,0.731441,0.6172
KALV,"KalVista Pharmaceuticals, Inc.",32,0.54,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.29476,,0,0.348485,1,0.651515,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,momentum_score:-18.7;clinical_score:+17.2;smart_money_score:+10.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""mid"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",mid|none|nonpos,0.1,,0.4545,0,1,0.622,0.4202,2,2,selling,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.427501,price_history,,2,0.7536,price_history,,-0.3637,,35.3648,0.6376,,,mid,small,sev1,drug_developer,morningstar,,,,0,0.8044855553057553956834532374,25.45,41.25000000000000000000000000,54.5,43.10,61.33333333333333333333333333,38.07456790123456790123456790,59.9866,0.6965,2.0,252,2,0.3333,0.1225,0,0,0.0,0.4,0.55,ophthalmology,0.044,moderate,1.0,68,0.1,0.70524,0.5395,35.21,0.718341,0.5779
SGMT,Sagimet Biosciences Inc. - Seri,33,0.22,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.421397,,0,0.328283,1,0.671717,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,catalyst_score:-12.6;financial_score:+9.2;clinical_score:+8.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,0.4548,0,1,0.6766,0.2844,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.6734,,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7518723404255319148936170213,50,41.25000000000000000000000000,52.5,84.48,62.66666666666666666666666667,63.06666666666666666666666666,62.1168,0.7878,2.0,550,4,1.0,0.0102,0,0,0.0,0.4,0.95,oncology,-0.1499,uncrowded,1.0,97,0.1,0.578603,0.1983,37.05,0.753275,0.6848
VKTX,"Viking Therapeutics, Inc.",34,0.32,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.478166,,0,0.318182,1,0.681818,,0,no_upcoming,9,headwind,drawdown_data_missing,S,sponsor_confirmed|momentum_headwind|runway_short,financial_score:-28.5;clinical_score:+20.3;smart_money_score:+16.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|nonpos,0.1,,0.4595,0,1,0.7313,0.1486,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.185246,price_history,,3,1.2458,price_history,,,series_too_short,44.8234,,,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7376936456400742115027829314,37.60,41.25000000000000000000000000,60.5,10.00,64.00000000000000000000000000,15.24000000000000000000000000,62.7502,0.815,2.0,1140,3,0.6667,0.0001,0,0,0.0,0.4,0.55,metabolic,-0.1499,uncrowded,1.0,110,0.1,0.521834,0.0548,16.12,0.242358,-0.6987
CGEM,"Cullinan Therapeutics, Inc.",35,0.9,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.696507,,0,0.520202,1,0.479798,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-7.1;clinical_score:+3.7;financial_score:+2.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137641000.0, ""cash_total"": 332596000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.996825073924192, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.06969944897959185,,-0.8416,84,1,0.2398,1.3708,4,4,selling,0.4878,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,848.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,1.1117,,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7772864987613542526837324525,50,41.25000000000000000000000000,47.5,50,52.00000000000000000000000000,50.90909090909090909090909091,51.5153,0.3332,1.0,84,2,0.3333,0.1241,1,0,0.0,0.3,0.85,oncology,0.8198,highly_crowded,1.0,160,0.06969944897959185,0.303493,-0.5144,40.69,0.818777,0.9107
TRDA,"Entrada Therapeutics, Inc.",36,0.09,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.844978,,0,0.590909,1,0.409091,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_>2000bps,financial_score:-33.5;momentum_score:+11.5;smart_money_score:+11.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.06969944897959185,,-1.4415,,0,0.0281,1.8973,1,1,selling,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.5606,,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7764056268100951592883740174,50,41.25000000000000000000000000,49.5,50,46.83160493827160493827160494,5,45.4316,0.0724,0.0,1768,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.2833,uncrowded,1.0,194,0.06969944897959185,0.155022,-1.0151,10.31,0.058952,-1.5636
