ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
TCRX,"TScan Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.086268,,0,0.256494,1,0.743506,,0,no_upcoming,9,neutral,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-17.9;clinical_score:+13.5;smart_money_score:+10.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,0.059747979166666666,,-1.5134,854,1,0.8248,0.8126,2,2,buying,-0.3931,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.055759,price_history,,2,2.6068,price_history,,-0.538144,,45.9275,,-0.111772,-0.426372,early,micro,sev1,drug_developer,morningstar,,,,0,0.7583928381114782052648406693,52.39,41.25000000000000000000000000,61.0,90.00,63.63636363636363636363636364,32.24036281179138321995464853,62.5864,0.7947,1.0,854,5,0.0,0.0002,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,25,0.059747979166666666,0.913732,1.3641,32.13,0.646127,0.3749
KYMR,"Kymera Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.040493,,0,0.022727,1,0.977273,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+27.7;financial_score:-24.4;smart_money_score:+21.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 232891000.0, ""cash_total"": 357011000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.39543820929104, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",early|none|pos,0.059747979166666666,,-0.1915,0,1,1.4045,1.4164,5,5,buying,0.7739,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,334.94,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.301212,price_history,,5,0.7148,price_history,,-0.435355,,39.8885,0.8541,-0.111772,-0.323583,early,mid,none,drug_developer,morningstar,,,,0,0.8132792814635221512012342958,32.31,41.25000000000000000000000000,71.0,10.00,77.000,24.89342403628117913832199547,76.2211,1.3694,1.0,506,5,1.0,0.0057,0,0,0.0,0.4,0.85,oncology,0.268,moderate,1.0,12,0.059747979166666666,0.959507,1.745,45.86,0.885563,1.2033
CHRS,"Coherus Oncology, Inc.",,,D,ineligible,D,ineligible,,0.177817,,0,0.568182,1,0.431818,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+19.6;momentum_score:-17.0;smart_money_score:+8.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 118797000.0, ""cash_total"": 191663000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.31919011700611, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",late|none|nonpos,0.05174136797274276,,0.7806,0,1,-0.1127,-0.1638,1,1,buying,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1725.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.353737,price_history,,1,1.0766,price_history,,-0.652487,,56.9027,0.9928,-0.111772,-0.540715,late,micro,none,drug_developer,morningstar,,,,0,0.7863167400383790495541257478,30.09,41.25000000000000000000000000,55.5,90.00,42.02479338842975206611570248,66.75324675324675324675324675,42.0155,-0.0722,3.0,,13,1.0,0.2189,1,0,0.0,0.4,0.95,oncology,-0.4076,uncrowded,1.0,51,0.05174136797274276,0.822183,0.9237,25.76,0.540493,0.1017
BMEA,"Biomea Fusion, Inc.",,,D,ineligible,D,ineligible,,0.012324,,0,0.366883,1,0.633117,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.6;momentum_score:+23.4;clinical_score:+9.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 56429000.0, ""cash_total"": 46642000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.918729731166598, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.059747979166666666,,-1.527,476,1,0.5206,0.4957,1,1,buying,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.290369,price_history,,1,1.2167,price_history,,-0.467703,,45.5929,,-0.111772,-0.355931,early,micro,sev2,drug_developer,morningstar,,,,0,0.7493653333333333333333333333,70.79,41.25000000000000000000000000,55.5,81.25,56.62337662337662337662337662,12.81179138321995464852607710,55.5734,0.4992,1.0,476,4,1.0,0.0101,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,4,0.059747979166666666,0.987676,2.2469,11.37,0.103873,-1.2598
NTLA,"Intellia Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.068662,,0,0.308442,1,0.691558,,0,no_upcoming,9,neutral,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-14.2;clinical_score:+11.8;smart_money_score:+7.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|pos,0.059747979166666666,,-1.4493,248,1,0.6558,0.6366,1,1,neutral,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.072155,price_history,,1,1.9245,price_history,,-0.409623,,49.1818,1.2984,-0.111772,-0.297851,early,small,sev1,drug_developer,morningstar,,,,0,0.7699173284020450342652017840,49.84,41.25000000000000000000000000,55.0,66.67,59.74025974025974025974025974,33.72274977680383085788491193,58.6903,0.6306,1.0,248,4,1.0,0.032,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,20,0.059747979166666666,0.931338,1.4858,31.53,0.632042,0.3373
PYXS,"Pyxis Oncology, Inc.",,,D,ineligible,D,ineligible,,0.082746,,0,0.50974,1,0.49026,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+16.5;financial_score:-14.7;momentum_score:+9.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|pos,0.059747979166666666,,-0.9165,61,1,0.1326,0.0917,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.139756,price_history,,3,1.56,price_history,,-0.57,,47.3955,1.6279,-0.111772,-0.458228,early,micro,sev1,drug_developer,morningstar,,,,0,0.7689420413381632218197315150,59.08,41.25000000000000000000000000,66.5,85.42,47.67920391297014673638050261,35.30612244897959183673469389,47.0707,0.1409,1.0,61,4,1.0,0.1523,1,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,24,0.059747979166666666,0.917254,1.3868,24.16,0.505282,0.0132
NKTX,"Nkarta, Inc.",,,D,ineligible,D,ineligible,,0.06162,,0,0.321429,1,0.678571,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-31.5;financial_score:+20.5;smart_money_score:+14.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 67052000.0, ""cash_total"": 282331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 50.52753087156237, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.059747979166666666,,-1.5197,429,1,0.6051,0.5838,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.539553,price_history,,3,0.9004,price_history,,-0.875476,,39.7546,,-0.111772,-0.763704,early,micro,none,drug_developer,morningstar,,,,0,0.7691021479958890030832476876,20.29,41.25000000000000000000000000,66.5,50,58.57142857142857142857142857,72.28571428571428571428571428,57.8714,0.596,1.0,429,2,0.3333,0.009,0,0,0.0,0.3,0.85,oncology,-0.4076,uncrowded,1.0,18,0.059747979166666666,0.93838,1.5413,48.34,0.920775,1.4103
OABI,"OmniAb, Inc.",,,D,ineligible,D,ineligible,,0.589789,,0,0.555195,1,0.444805,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,momentum_score:+37.9;financial_score:-37.2;catalyst_score:-1.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.031462553571428575,,-1.6575,,0,-0.0514,-0.1,0,0,neutral,-1.1711,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.669562,price_history,,0,0.5584,price_history,,-0.466537,,71.1688,0.5798,-0.111772,-0.354765,early,micro,sev2,drug_developer,morningstar,,,,0,0.7808184666117065127782357791,80.50,41.25000000000000000000000000,,50,43.43730439834335938232042127,5.401111111111111111111111112,42.0373,-0.0713,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-1.984,uncrowded,1.0,168,0.031462553571428575,0.410211,-0.227,8.68,0.051056,-1.6347
CCCC,"C4 Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.019366,,0,0.314935,1,0.685065,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-35.1;smart_money_score:+19.8;clinical_score:+11.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 98694000.0, ""cash_total"": 74603000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.070824974162564, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",early|none|pos,0.059747979166666666,,-1.272,141,1,0.6051,0.5838,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1461.59,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.22462,price_history,,3,1.0937,price_history,,-0.69538,,61.1715,0.7106,-0.111772,-0.583608,early,micro,sev2,drug_developer,morningstar,,,,0,0.7251216389244558258642765685,55.45,41.25000000000000000000000000,66.5,68.75,58.57142857142857142857142857,11.56009070294784580498866213,57.5214,0.5813,1.0,141,3,0.6667,0.0776,0,0,0.0,0.3,0.85,oncology,0.7184,highly_crowded,1.0,6,0.059747979166666666,0.980634,2.067,14.75,0.184859,-0.897
EPRX,Eupraxia Pharmaceuticals Inc.,,,D,ineligible,D,ineligible,,0.43838,,0,0.542208,1,0.457792,,0,no_upcoming,9,neutral,overbought_rsi,XS,ineligible,financial_score:-36.6;smart_money_score:+24.9;momentum_score:+8.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|nonpos,0.036949147928994085,,0.2542,0,1,0.0281,-0.0171,3,3,buying,-0.0041,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,0.8122,,series_too_short,-0.0272,,82.0755,0.6009,-0.111772,0.084572,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7231718598904050714515955732,50,41.25000000000000000000000000,66.5,50,45.27111111111111111111111111,5,43.8711,0.006,2.0,,2,0.3333,0.0,0,0,0.0,0.3,0.6,autoimmune,-0.4076,moderate,1.0,125,0.036949147928994085,0.56162,0.1551,16.46,0.258803,-0.647
AVIR,"Atea Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.15669,,0,0.535714,1,0.464286,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-27.8;smart_money_score:+10.5;momentum_score:+7.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.05174136797274276,,0.7832,0,1,0.0334,-0.0117,2,2,selling,-0.3931,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.031524,price_history,,2,2.0838,price_history,,-0.609784,,37.8309,0.5268,-0.111772,-0.498012,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,46.29,41.25000000000000000000000000,49.0,90.00,45.39214032720526227019733513,10.68523339907955292570677186,43.8922,0.0069,3.0,269,15,1.0,0.2197,0,0,0.0,0.4,0.55,infectious_disease,0.7184,highly_crowded,1.0,45,0.05174136797274276,0.84331,1.0082,12.48,0.125,-1.1503
RYTM,"Rhythm Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.853873,0.55,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-19.5;clinical_score:+16.2;smart_money_score:+16.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.02151310843373494,49.724337,1.0607,0,1,1.4201,1.367,9,9,buying,2.3298,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.047593,price_history,,9,0.8357,price_history,,-0.478972,,58.0255,0.4754,-0.111772,-0.3672,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,47.15,41.25000000000000000000000000,77.0,36.13,77.000,61.44186046511627906976744186,77.2301,1.4119,3.0,4,17,1.0,2.7582,3,3,0.0,0.4,0.55,metabolic,0.7184,highly_crowded,1.0,243,0.02151310843373494,0.146127,-1.0532,50.71,0.97007,1.8818
EBS,Emergent BioSolutions Inc.,,,D,ineligible,,,D,0.758803,0.857692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-24.5;clinical_score:+22.7;financial_score:+13.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 245500000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.02151310843373494,66.666,1.0607,0,1,1.0864,1.0434,1,1,buying,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1186.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.198119,price_history,,1,1.0208,price_history,,-0.801386,,39.7748,1.0204,-0.111772,-0.689614,late,small,none,commercial_pharma,morningstar,,,,0,0.9,29.83,41.25000000000000000000000000,55.5,86.00,77.000,68.00000000000000000000000000,77.7,1.4317,3.0,8,47,1.0,1.9157,4,1,0.0,0.6,0.55,infectious_disease,0.7184,highly_crowded,1.0,216,0.02151310843373494,0.241197,-0.7025,53.79,0.991197,2.3738
VNDA,Vanda Pharmaceuticals Inc.,,,D,ineligible,,,D,0.882042,0.45,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+30.3;financial_score:-28.3;smart_money_score:+7.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.02151310843373494,46.880296,1.0607,0,1,1.3481,1.2982,1,1,neutral,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.098486,price_history,,1,0.2324,price_history,,-0.472628,,34.5799,1.0382,-0.111772,-0.360856,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839970836435840158848349466,39.29,41.25000000000000000000000000,52.5,90.00,75.32467532467532467532467533,16.71621301775147928994082840,75.5547,1.3413,3.0,16,36,1.0,3.6383,2,3,0.0,0.4,0.6,cns,0.7184,highly_crowded,1.0,251,0.02151310843373494,0.117958,-1.1853,14.87,0.191901,-0.8709
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.723592,0.319231,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,clinical_score:+26.7;financial_score:-25.5;catalyst_score:-9.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.02151310843373494,41.769473,1.0607,0,1,1.4201,1.367,1,1,buying,-0.7821,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.174356,price_history,,1,1.2476,price_history,,-0.20404,,66.1296,0.8641,-0.111772,-0.092268,late,small,none,commercial_biotech,morningstar,,,,0,0.8854376442844731289561871664,52.85,41.25000000000000000000000000,55.5,57.22,77.000,24.82771860618014464168310323,76.3,1.3727,3.0,1036,13,1.0,0.0003,0,0,0.0,0.6,0.55,metabolic,-0.4076,uncrowded,1.0,206,0.02151310843373494,0.276408,-0.5935,33.92,0.674296,0.4518
IRWD,"Ironwood Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.804577,0.711538,1,,0,,,0,no_upcoming,9,neutral,high_vol,XS,ineligible,clinical_score:+18.3;catalyst_score:-17.4;momentum_score:-5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 140407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.02151310843373494,58.953577,1.0607,0,1,1.0817,1.038,0,0,neutral,-1.1711,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.43,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.04786,price_history,,0,0.5629,price_history,,-0.117038,,64.7948,1.2561,-0.111772,-0.005266,late,small,none,commercial_pharma,morningstar,,,,0,0.8509832103790384126176545408,52.98,41.25000000000000000000000000,,56.67,76.88311688311688311688311689,63.38461538461538461538461539,76.1831,1.3678,3.0,294,19,1.0,0.1518,0,0,0.0,0.9,0.55,metabolic,-0.4076,uncrowded,1.0,229,0.02151310843373494,0.195423,-0.8581,38.91,0.762324,0.7138
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.829225,0.242308,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,clinical_score:+19.8;catalyst_score:-14.7;financial_score:-5.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.02151310843373494,39.349192,1.0607,0,1,1.3648,1.3142,0,0,neutral,-1.1711,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.14636,price_history,,0,1.2671,price_history,,-0.188277,,65.4188,0.4616,-0.111772,-0.076505,late,small,none,commercial_biotech,morningstar,,,,0,0.9,56.38,41.25000000000000000000000000,,15.33,75.71428571428571428571428572,50.46153846153846153846153846,74.6643,1.3037,3.0,239,20,1.0,0.0417,0,0,0.0,0.8,0.5,respiratory,0.7184,highly_crowded,1.0,236,0.02151310843373494,0.170775,-0.9511,45.31,0.875,1.1503
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.783451,0.503846,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,XS,ineligible,financial_score:-21.6;clinical_score:+19.4;momentum_score:+12.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|none|pos,0.02151310843373494,48.355832,1.0537,0,1,1.1807,1.1382,0,0,neutral,-1.1711,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.316704,price_history,,0,0.7086,price_history,,-0.277254,,70.3421,0.2835,-0.111772,-0.165482,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,64.83,41.25000000000000000000000000,,62.00,71.42857142857142857142857143,30.42184964845862628447809627,71.0786,1.1526,3.0,,27,1.0,0.1081,0,0,0.0,0.7,0.95,oncology,0.7184,crowded,1.0,223,0.02151310843373494,0.216549,-0.7839,34.40,0.68838,0.4913
