ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
IRWD,"Ironwood Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.751761,0.726923,1,,0,,,0,no_upcoming,9,headwind,high_vol,XS,ineligible,clinical_score:+21.2;momentum_score:-15.2;catalyst_score:-14.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 140407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,56.738625,1.0861,0,1,1.0993,1.0861,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.43,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.091763,price_history,,0,0.5153,price_history,,-0.193471,,38.6195,1.2561,-0.09979,-0.093681,late,small,none,commercial_pharma,morningstar,,,,0,0.8509832103790384126176545408,40.38,41.25000000000000000000000000,,56.67,76.82119205298013245033112583,64.06250000000000000000000000,76.0576,1.3593,3.0,374,19,1.0,0.078,0,0,0.0,0.9,0.55,metabolic,-0.4815,uncrowded,1.0,214,0.03298423170731707,0.248239,-0.68,39.07,0.758803,0.7025
AMPH,"Amphastar Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.65669,0.903846,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,catalyst_score:-18.9;momentum_score:+8.4;financial_score:+5.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 276209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,71.161375,1.0624,0,1,0.6168,1.0624,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1139.42,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.2813,price_history,,0,0.4159,price_history,,-0.050639,,62.8542,0.4149,-0.09979,0.049151,late,small,none,commercial_pharma,morningstar,,,,0,0.9,68.62,41.25000000000000000000000000,,79.33,64.90066225165562913907284768,65.93750000000000000000000000,63.7871,0.8423,3.0,,11,1.0,0.0,0,0,0.0,0.6,0.5,respiratory,0.6973,highly_crowded,1.0,187,0.03298423170731707,0.34331,-0.4034,48.76,0.93838,1.5413
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.667254,0.542308,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-32.2;momentum_score:+27.3;clinical_score:+20.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,47.532125,1.0861,0,1,1.3847,1.0861,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.431121,price_history,,1,1.4468,price_history,,-0.133333,,45.6108,0.8641,-0.09979,-0.033543,late,small,none,commercial_biotech,morningstar,,,,0,0.8854993666956413758847634422,83.51,41.25000000000000000000000000,55.5,57.22,77.000,24.00694444444444444444444444,76.2364,1.3669,3.0,1116,13,1.0,0.0001,0,0,0.0,0.6,0.55,metabolic,-0.4815,uncrowded,1.0,190,0.03298423170731707,0.332746,-0.4323,29.81,0.607394,0.2725
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.716549,0.788462,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,catalyst_score:-11.6;clinical_score:+7.3;financial_score:+3.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,62.010331,1.0443,0,1,0.664,1.0443,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.082231,price_history,,0,0.3939,price_history,,-0.138752,,52.5772,0.4304,-0.09979,-0.038962,late,large,none,commercial_biotech,morningstar,,,,0,0.9,53.30,41.25000000000000000000000000,,74.00,60.13245033112582781456953642,56.55629139072847682119205298,60.8582,0.7189,3.0,343,79,1.0,1.8315,2,3,-0.009,0.4,0.95,oncology,0.6973,highly_crowded,1.0,204,0.03298423170731707,0.283451,-0.5726,40.82,0.790493,0.8081
VNDA,Vanda Pharmaceuticals Inc.,,,D,ineligible,,,D,0.829225,0.496154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+32.4;financial_score:-27.9;momentum_score:-10.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,45.577317,1.0861,0,1,1.3601,1.0861,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.097521,price_history,,1,0.5536,price_history,,-0.465986,,42.843,1.0382,-0.09979,-0.366196,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839761142147734326505276226,33.95,41.25000000000000000000000000,52.5,90.00,76.42384105960264900662251656,16.19403754340277777777777778,76.0981,1.361,3.0,96,38,1.0,1.756,0,3,0.0,0.4,0.6,cns,0.2258,moderate,1.0,236,0.03298423170731707,0.170775,-0.9511,15.64,0.244718,-0.6912
RYTM,"Rhythm Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.794014,0.434615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-32.2;clinical_score:+21.5;smart_money_score:+21.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.03298423170731707,43.8845,1.0861,0,1,1.3847,1.0861,9,9,buying,2.328,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.368099,price_history,,9,0.8649,price_history,,-0.5184,,34.9991,0.4754,-0.09979,-0.41861,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,23.34,41.25000000000000000000000000,77.0,36.19,77.000,59.00000000000000000000000000,77.1386,1.4049,3.0,84,17,1.0,1.4161,1,3,0.0,0.4,0.55,metabolic,0.6973,highly_crowded,1.0,226,0.03298423170731707,0.205986,-0.8204,49.78,0.955986,1.7059
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.867958,0.519231,1,,0,,829,0,specific_days,9,neutral,,XS,ineligible,financial_score:-22.6;clinical_score:+15.9;smart_money_score:+14.9,tier=;reason=;cat_days=829;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|far_271_540|pos,0.01726606451612903,46.458664,1.0773,0,1,0.8018,1.0773,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,829,False,specific_days,0.11281,price_history,,5,0.4171,price_history,,-0.026599,,62.2716,0.3103,-0.09979,0.073191,late,large,none,commercial_pharma,morningstar,,,,0,0.8253604890604890604890604891,53.25,45.56250000000000000000000000,68.5,62.45,69.47019867549668874172185430,31.00258760580676286127801412,70.8978,1.1419,3.0,41,350,1.0,4.9691,6,6,0.0016,0.8,0.95,oncology,0.6973,highly_crowded,1.0,247,0.01726606451612903,0.132042,-1.1168,31.52,0.642606,0.3654
NVAX,"Novavax, Inc.",,,D,ineligible,,,D,0.77993,0.919231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-25.2;financial_score:+24.9;catalyst_score:-10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 244635000.0, ""cash_total"": 735084000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.435271429798334, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,71.542,0.8429,0,1,0.6979,0.8429,1,1,selling,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.51,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.160109,price_history,,1,1.4544,price_history,,-0.888991,,53.3339,0.4814,-0.09979,-0.789201,late,small,none,commercial_biotech,morningstar,,,,0,0.8632435867537313432835820896,26.96,41.25000000000000000000000000,54.5,90.00,60.92715231788079470198675497,77.000,61.6256,0.7512,3.0,217,19,1.0,1.1854,2,1,0.0,0.6,0.55,infectious_disease,0.2258,moderate,1.0,222,0.03298423170731707,0.22007,-0.772,45.56,0.875,1.1503
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.822183,0.396154,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,clinical_score:+16.5;financial_score:-16.2;catalyst_score:-12.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,42.797508,1.0782,0,1,1.0884,1.0782,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.117042,price_history,,0,0.9078,price_history,,-0.040948,,57.6847,0.4807,-0.09979,0.058842,late,small,none,commercial_biotech,morningstar,,,,0,0.9,65.65,41.25000000000000000000000000,,36.67,70.06622516556291390728476821,37.40668402777777777777777778,68.9784,1.061,3.0,1481,10,1.0,0.0,0,0,0.0,0.4,0.5,other,-1.1888,uncrowded,1.0,234,0.03298423170731707,0.177817,-0.9237,40.90,0.794014,0.8204
HALO,"Halozyme Therapeutics, Inc.",,,D,ineligible,,,D,0.730634,0.296154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+29.6;momentum_score:-16.2;financial_score:-12.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 133820000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,39.725909,1.0789,0,1,1.1393,1.0789,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,268.65,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.323889,price_history,,0,0.7903,price_history,,-0.445155,,45.6422,0.2835,-0.09979,-0.345365,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,25.43,41.25000000000000000000000000,,62.00,71.25827814569536423841059603,28.75535399344923154446963970,70.8447,1.1397,3.0,,29,1.0,0.0555,0,0,0.0,0.7,0.95,oncology,0.6973,highly_crowded,1.0,208,0.03298423170731707,0.269366,-0.6147,33.78,0.681338,0.4714
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.772887,0.234615,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,clinical_score:+23.1;momentum_score:-11.1;catalyst_score:-10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,36.493375,1.0861,0,1,1.3091,1.0861,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.202236,price_history,,0,1.1727,price_history,,-0.248668,,54.8095,0.4616,-0.09979,-0.148878,late,small,none,commercial_biotech,morningstar,,,,0,0.9,41.03,41.25000000000000000000000000,,15.33,75.23178807947019867549668874,50.93750000000000000000000000,74.1182,1.2776,3.0,510,19,1.0,0.0214,0,0,0.0,0.8,0.5,respiratory,0.6973,highly_crowded,1.0,220,0.03298423170731707,0.227113,-0.7484,45.40,0.867958,1.1168
RIGL,"Rigel Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.878521,0.857692,1,,0,,325,0,specific_days,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-7.9;financial_score:+6.0;smart_money_score:+2.1,tier=;reason=;cat_days=325;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.01726606451612903,65.69125,0.8226,0,1,0.3584,0.8226,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,325,False,specific_days,-0.222086,price_history,,1,0.8619,price_history,,-0.434389,,53.1713,0.9981,-0.09979,-0.334599,late,small,none,commercial_biotech,morningstar,,,,0,0.8465545465156997782187463523,53.69,45.56250000000000000000000000,55.5,80.67,52.98013245033112582781456953,59.37500000000000000000000000,52.2165,0.3547,3.0,113,18,1.0,0.1977,0,0,0.0,0.8,0.6,autoimmune,-0.4815,uncrowded,1.0,250,0.01726606451612903,0.121479,-1.1676,41.48,0.804577,0.8581
PBYI,Puma Biotechnology Inc,,,D,ineligible,,,D,0.786972,0.880769,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-20.9;financial_score:+20.2;catalyst_score:-7.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 94388000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,67.842685,0.82,0,1,0.2735,0.82,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.33054,price_history,,1,0.8101,price_history,,-0.444882,,47.9769,0.7739,-0.09979,-0.345092,late,micro,none,commercial_biotech,morningstar,,,,0,0.8365058935788055680287382128,28.18,41.25000000000000000000000000,55.5,88.67,50.99337748344370860927152318,69.27152317880794701986754967,50.5798,0.2858,3.0,416,17,1.0,0.1108,0,0,0.0,0.5,0.95,oncology,0.6973,highly_crowded,1.0,224,0.03298423170731707,0.213028,-0.796,34.70,0.702465,0.5315
SNY,Sanofi,,,D,ineligible,,,D,0.082746,0.142308,1,,0,,110,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-41.3;clinical_score:+28.1;momentum_score:+10.8,tier=;reason=;cat_days=110;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|near_91_180|pos,0.08701884905660377,31.178,1.0861,0,1,1.0028,1.0861,1,1,selling,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,110,False,specific_days,0.146686,price_history,,1,0.1472,price_history,,-0.05334,,47.9206,0.194,-0.09979,0.04645,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8561843971631205673758865248,57.14,45.56250000000000000000000000,49.5,50,74.43708609271523178807947020,5,75.7735,1.3473,3.0,110,642,1.0,4.1932,4,11,0.0,0.8,0.95,oncology,0.6973,highly_crowded,1.0,24,0.08701884905660377,0.917254,1.3868,21.67,0.459507,-0.1017
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.864437,0.126923,1,,0,,386,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-44.7;clinical_score:+24.4;smart_money_score:+19.3,tier=;reason=;cat_days=386;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|far_271_540|pos,0.01726606451612903,30.68,1.0861,0,1,0.9867,1.0861,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,386,False,specific_days,0.088867,price_history,,4,0.1342,price_history,,-0.014246,,60.3166,0.2344,-0.09979,0.085544,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,54.65,45.56250000000000000000000000,69.0,50,74.03973509933774834437086093,5,75.3761,1.3306,3.0,28,670,1.0,3.8853,7,12,0.0,0.9,0.95,oncology,0.6973,highly_crowded,1.0,246,0.01726606451612903,0.135563,-1.1005,21.98,0.473592,-0.0662
RGNX,REGENXBIO Inc.,,,D,ineligible,,,D,0.596831,0.957692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+31.6;clinical_score:-31.1;smart_money_score:+9.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71673000.0, ""cash_total"": 274205000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.90933824452723, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.0539193883161512,73.212172,0.77,0,1,-1.2713,0.77,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1127.96,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.129899,price_history,,1,1.2399,price_history,,-0.448345,,50.4361,0.6963,-0.09979,-0.348555,late,small,none,commercial_biotech,morningstar,,,,0,0.8029201877934272300469483568,40.66,41.25000000000000000000000000,55.5,86.19,14.83857920461578195888094577,77.58593750000000000000000000,13.0871,-1.2941,3.0,1238,15,1.0,0.2053,0,0,0.0,0.3,0.55,ophthalmology,0.2258,moderate,1.0,170,0.0539193883161512,0.403169,-0.2452,21.67,0.463028,-0.0928
ESPR,"Esperion Therapeutics, Inc.",,,D,ineligible,,,D,0.713028,0.073077,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+35.7;momentum_score:-29.3;financial_score:-20.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 58336000.0, ""cash_total"": 92447000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.01679923203511, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,27.474002,1.0861,0,1,1.1065,1.0861,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,798.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.715039,price_history,,1,1.2261,price_history,,-0.820093,,47.7218,0.7805,-0.09979,-0.720303,late,small,sev1,commercial_pharma,morningstar,,,,0,0.8279606664161342853563823124,12.06,41.25000000000000000000000000,55.5,44.85,77.000,20.81000434027777777777777778,75.5621,1.3384,3.0,20,8,1.0,0.0019,0,0,0.0,0.4,0.55,metabolic,0.6973,highly_crowded,1.0,203,0.03298423170731707,0.286972,-0.5623,25.17,0.533451,0.0839
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.748239,0.603846,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,financial_score:+20.1;momentum_score:-13.2;catalyst_score:-12.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,49.315536,0.8374,0,1,0.63,0.8374,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.076657,price_history,,0,0.3986,price_history,,-0.270243,,47.5431,0.2985,-0.09979,-0.170453,late,large,none,commercial_biotech,morningstar,,,,0,0.9,40.51,41.25000000000000000000000000,,22.84,59.33774834437086092715231788,73.82119205298013245033112583,60.0362,0.6842,3.0,10,84,1.0,2.8009,3,2,0.0,0.5,0.55,metabolic,0.2258,moderate,1.0,213,0.03298423170731707,0.251761,-0.669,47.04,0.910211,1.3421
GH,"Guardant Health, Inc.",,,D,ineligible,,,D,0.927817,0.203846,1,,0,,20,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-18.1;clinical_score:+16.3;smart_money_score:+13.4,tier=;reason=;cat_days=20;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.006316126582278481,35.516364,1.0773,0,1,,1.0773,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,20,True,specific_days,-0.082034,price_history,,3,1.0537,price_history,,-0.567705,,59.318,0.6981,-0.09979,-0.467915,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,35.06,40.42503511111111111111111111,66.5,11.74,69.47019867549668874172185430,54.21192052980132450331125828,71.2705,1.1576,3.0,33,687,1.0,6.349,8,9,0.002,0.8,0.95,oncology,-0.4815,uncrowded,1.0,264,0.006316126582278481,0.072183,-1.4597,42.12,0.825704,0.9373
