ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ZVRA,"Zevra Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.398936,,0,0.805921,1,0.194079,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,clinical_score:-12.6;catalyst_score:+10.1;momentum_score:+5.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7114000.0, ""cash_total"": 54439000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 91.8285071689626, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,,-0.3688,,0,-1.14,-1.1333,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1120.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.17616,price_history,,0,0.4638,price_history,,-0.481203,,43.9809,0.4964,-0.275419,-0.205784,late,small,none,drug_developer,morningstar,,,,0,0.8486240808428294990324661363,36.88,41.25000000000000000000000000,,50,18.51274994266174600195992578,27.77777777777777777777777778,17.4551,-1.1113,3.0,,1,0.0,0.0,0,0,0.0,0.4,0.6,cns,-0.9463,moderate,1.0,113,0.1,0.601064,0.2561,17.79,0.342199,-0.4065
IMMP,Immutep Limited,,,D,ineligible,D,ineligible,,0.164894,,0,0.299342,1,0.700658,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-36.3;clinical_score:+20.2;momentum_score:+16.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|none|pos,0.1,,0.3698,0,1,0.7275,0.8625,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.356861,price_history,,0,0.7187,price_history,,-0.315789,,64.3796,0.7295,-0.275419,-0.04037,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7435914475837242282098832770,57.70,41.25000000000000000000000000,,50,61.63265306122448979591836734,5.081678930075431533157480678,61.6327,0.7514,2.0,465,10,1.0,0.0233,0,0,0.0833,0.5,0.95,oncology,0.701,highly_crowded,1.0,47,0.1,0.835106,0.9745,16.13,0.264184,-0.6305
NRIX,"Nurix Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.235816,,0,0.365132,1,0.634868,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-33.8;clinical_score:+18.3;smart_money_score:+12.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249465000.0, ""cash_total"": 246960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.879502134567975, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|none|pos,0.1,,-1.1736,158,1,0.5331,0.6547,4,4,selling,0.3979,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,674.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.184835,price_history,,4,1.3431,price_history,,-0.586828,,50.3543,0.7197,-0.275419,-0.311409,early,small,sev2,drug_developer,morningstar,,,,0,0.8268661426712922810060711188,39.69,41.25000000000000000000000000,51.0,32.50,57.14285714285714285714285714,5,56.0244,0.5149,1.0,158,4,1.0,0.067,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,67,0.1,0.764184,0.7198,15.97,0.246454,-0.6857
VOR,Vor Biopharma Inc.,,,D,ineligible,D,ineligible,,0.388298,,0,0.996711,1,0.003289,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-26.2;catalyst_score:+10.0;momentum_score:+9.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 119912000.0, ""cash_total"": 170462000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.05870972046167, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,,-0.4993,766,1,-1.7252,-1.7587,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,610.22,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.014988,price_history,,0,0.8108,price_history,,-0.645669,,64.8428,1.6831,-0.275419,-0.37025,late,small,sev1,drug_developer,morningstar,,,,0,0.7587068552253116011505273250,40.24,41.25000000000000000000000000,,40.70,5,38.44444444444444444444444444,4.2924,-1.6663,3.0,766,3,0.6667,0.0027,0,0,0.0,0.4,0.95,oncology,0.701,highly_crowded,1.0,110,0.1,0.611702,0.2838,6.02,0.02305,-1.9945
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.125887,,0,0.226974,1,0.773026,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+29.2;financial_score:-22.7;momentum_score:-11.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|none|pos,0.1,,-1.3461,903,1,0.9043,1.0514,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.333288,price_history,,0,1.6886,price_history,,-0.678683,,41.5218,0.8096,-0.275419,-0.403264,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741403320835565077664702732,25.38,41.25000000000000000000000000,,77.50,65.71428571428571428571428571,13.86873267825648778029730411,63.8958,0.8468,1.0,903,3,0.6667,0.0003,0,0,0.0,0.3,0.55,ophthalmology,0.701,highly_crowded,1.0,36,0.1,0.874113,1.1461,12.91,0.140071,-1.08
TSHA,"Taysha Gene Therapies, Inc.",,,D,ineligible,D,ineligible,,0.363475,,0,0.983553,1,0.016447,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+40.6;clinical_score:-39.4;financial_score:+16.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 66368000.0, ""cash_total"": 297344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.76277724204436, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|none|nonpos,0.1,,-0.4568,1561,1,-1.7252,-1.7587,9,9,buying,2.3527,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,881.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.19842,price_history,,9,1.7935,price_history,,-0.843542,,55.8999,0.7836,-0.275419,-0.568123,late,small,none,drug_developer,morningstar,,,,0,0.7976474022183304144775248103,29.51,41.25000000000000000000000000,85,25.97,5,61.00000000000000000000000000,3.5315,-1.6983,3.0,3103,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-1.1817,uncrowded,1.0,103,0.1,0.636525,0.3492,18.95,0.381206,-0.3023
PHVS,Pharvaris N.V.,,,D,ineligible,D,ineligible,,0.26773,,0,0.470395,1,0.529605,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+47.0;financial_score:-32.9;momentum_score:-30.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 9}",mid|none|pos,0.1,,-0.8281,941,1,0.2768,0.3807,9,9,buying,2.3527,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1159.38,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.784951,price_history,,9,0.0609,price_history,,-0.928,,22.1591,0.7535,-0.275419,-0.652581,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7121154311649016641452344932,7.25,41.25000000000000000000000000,85,50,51.22448979591836734693877551,5.081678930075431533157480678,50.7598,0.293,2.0,89,2,0.3333,0.4767,1,1,0.0,0.4,0.5,other,0.701,highly_crowded,1.0,76,0.1,0.73227,0.6197,14.67,0.203901,-0.8278
TENX,"Tenax Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.349291,,0,0.851974,1,0.148026,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+28.0;clinical_score:-26.0;momentum_score:-18.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 22385000.0, ""cash_total"": 99400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.28568237659147, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,,0.8057,0,1,-1.3304,-1.3367,1,1,buying,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1850.21,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.319623,price_history,,1,0.8402,price_history,,-0.887805,,51.3545,,-0.275419,-0.612386,late,micro,none,drug_developer,morningstar,,,,0,0.8539370391124061414322537263,21.59,41.25000000000000000000000000,55.5,90.00,14.11667813431746627468151206,68.08219178082191780821917808,13.4776,-1.279,3.0,,4,1.0,0.0287,0,0,-0.1667,0.4,0.85,cardiovascular,-0.4757,uncrowded,1.0,99,0.1,0.650709,0.3872,23.42,0.487589,-0.0311
SRRK,Scholar Rock Holding Corporatio,,,D,ineligible,D,ineligible,,0.33156,,0,0.753289,1,0.246711,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-33.0;smart_money_score:+30.0;clinical_score:-12.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 7}",late|none|nonpos,0.1,,-0.3578,747,1,-0.8229,-0.7944,7,7,buying,1.5708,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,460.05,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.137861,price_history,,7,1.1484,price_history,,-0.704801,,46.4978,0.7098,-0.275419,-0.429382,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8183920407937035805343088349,49.91,41.25000000000000000000000000,68.0,50,25.83369821313150267926023227,5,24.9782,-0.7941,3.0,747,3,0.6667,0.0261,0,0,0.0,0.4,0.75,rare_disease,0.701,highly_crowded,1.0,94,0.1,0.66844,0.4356,10.54,0.076241,-1.4308
SMMT,Summit Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.320922,,0,0.819079,1,0.180921,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+33.0;clinical_score:-20.6;momentum_score:-15.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.1,,0.8143,0,1,-1.1677,-1.1629,5,5,buying,0.7889,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.362637,price_history,,5,0.4138,price_history,,-0.851145,,35.6624,0.5984,-0.275419,-0.575726,late,large,none,drug_developer,morningstar,,,,0,0.8151449643947100712105798576,22.73,41.25000000000000000000000000,71.5,10.00,17.87222951981818560914076020,38.90181605888117428744187986,16.7537,-1.1409,3.0,,6,1.0,0.0,0,0,0.0,0.3,0.95,oncology,0.701,highly_crowded,1.0,91,0.1,0.679078,0.4651,14.39,0.193262,-0.8659
OABI,"OmniAb, Inc.",,,D,ineligible,D,ineligible,,0.246454,,0,0.496711,1,0.503289,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-23.8;clinical_score:+20.9;catalyst_score:+12.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|pos,0.1,,-1.4948,,0,0.2114,0.3109,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.592413,price_history,,0,0.8173,price_history,,-0.614937,,47.8516,0.5798,-0.275419,-0.339518,early,micro,sev2,drug_developer,morningstar,,,,0,0.7808184666117065127782357791,19.42,41.25000000000000000000000000,,50,49.71453766691861929957168052,5,48.2461,0.187,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.5937,uncrowded,1.0,70,0.1,0.753546,0.6857,11.12,0.086879,-1.3602
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.289007,,0,0.588816,1,0.411184,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+32.3;momentum_score:-18.4;financial_score:-15.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,,0.8522,0,1,-0.2238,-0.1542,4,4,buying,0.3979,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.324012,price_history,,4,0.463,price_history,,-0.746193,,47.8323,,-0.275419,-0.470774,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,21.31,41.25000000000000000000000000,72.0,32.17,39.66743812681136756948353871,24.41975308641975308641975309,40.649,-0.1333,3.0,13,4,1.0,2.935,2,3,0.0,0.7,0.5,other,-3.535,uncrowded,1.0,82,0.1,0.710993,0.5563,24.24,0.505319,0.0133
CABA,"Cabaletta Bio, Inc.",,,D,ineligible,D,ineligible,,0.065603,,0,0.266447,1,0.733553,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,momentum_score:+37.2;financial_score:-29.8;catalyst_score:-18.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3553,965,1,0.7806,0.9191,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,4.101978,price_history,,3,0.4567,price_history,,-0.610717,,79.3624,1.3399,-0.275419,-0.335298,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,96.55,41.25000000000000000000000000,66.5,50,62.85714285714285714285714286,29.53599048185603807257584770,61.0387,0.7264,1.0,965,2,0.3333,0.0001,0,0,0.0,0.3,0.6,autoimmune,0.701,highly_crowded,1.0,19,0.1,0.934397,1.5094,26.76,0.547872,0.1203
PRAX,"Praxis Precision Medicines, Inc",,,D,ineligible,D,ineligible,,0.271277,,0,0.5625,1,0.4375,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+21.9;momentum_score:-12.7;catalyst_score:-7.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249068000.0, ""cash_total"": 599331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.875535998201293, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.1,,0.3611,0,1,-0.0364,0.0461,8,8,buying,1.9618,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,221.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.336557,price_history,,8,0.7706,price_history,,-0.893741,,55.6677,0.9863,-0.275419,-0.618322,mid,mid,none,drug_developer,morningstar,,,,0,0.7792174913693901035673187572,36.42,41.25000000000000000000000000,71.0,10.00,43.99324355592577166921190245,53.06122448979591836734693878,43.6444,-0.007,2.0,69,5,1.0,0.5627,1,1,0.0,0.4,0.6,cns,0.701,highly_crowded,1.0,77,0.1,0.728723,0.609,25.96,0.54078,0.1024
GLUE,"Monte Rosa Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.147163,,0,0.424342,1,0.575658,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-17.9;smart_money_score:+16.5;catalyst_score:-8.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 208343000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3825,1246,1,0.4248,0.5389,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,598.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.094475,price_history,,3,1.3085,price_history,,-0.535817,,63.6304,1.2054,-0.275419,-0.260398,early,small,none,drug_developer,morningstar,,,,0,0.7225784997819450501526384649,55.36,41.25000000000000000000000000,66.5,31.33,54.64285714285714285714285714,32.09266970718487672681604864,53.5244,0.4095,1.0,1246,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,42,0.1,0.852837,1.0487,30.23,0.62234,0.3116
IMRX,Immuneering Corporation,,,D,ineligible,D,ineligible,,0.16844,,0,0.444079,1,0.555921,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-21.3;financial_score:+20.7;catalyst_score:-10.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 35503997.0, ""cash_total"": 227563077.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.91407037917449, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.3859,1277,1,0.3165,0.4232,2,2,buying,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1094.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.314384,price_history,,2,0.121,price_history,,-0.74251,,22.8036,1.1957,-0.275419,-0.467091,early,small,none,drug_developer,morningstar,,,,0,0.7112309447267447889660893913,29.95,41.25000000000000000000000000,61.0,50,52.14285714285714285714285714,71.95121951219512195121951220,51.0244,0.3041,1.0,1277,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,48,0.1,0.83156,0.9603,32.60,0.664894,0.4259
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.25,,0,0.904605,1,0.095395,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:+21.5;financial_score:-14.8;clinical_score:-11.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,,-0.3416,273,1,-1.587,-1.611,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.306012,price_history,,0,1.8301,price_history,,-0.733002,,49.5874,0.7585,-0.275419,-0.457583,late,small,sev2,drug_developer,morningstar,,,,0,0.8569526884272997032640949555,24.59,41.25000000000000000000000000,,61.63,8.191030212047288421842747226,5,7.1334,-1.5465,3.0,,6,1.0,0.1028,0,0,0.0,0.4,0.55,ophthalmology,-0.4757,uncrowded,1.0,71,0.1,0.75,0.6745,4.85,0.005319,-2.5544
MCRB,"Seres Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.221631,,0,0.680921,1,0.319079,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+20.7;clinical_score:-18.9;catalyst_score:-10.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 47638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,,0.841,0,1,-0.5157,-0.4661,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.085565,price_history,,0,1.141,price_history,,-0.332397,,51.7333,1.1067,-0.275419,-0.056978,late,micro,none,drug_developer,morningstar,,,,0,0.8030069610863859408878238046,72.55,41.25000000000000000000000000,,90.00,32.92696148954358749817560101,60.68493150684931506849315069,32.5694,-0.474,3.0,,5,1.0,0.0017,0,0,0.0,0.4,0.95,oncology,-0.4757,uncrowded,1.0,63,0.1,0.778369,0.7667,19.08,0.39539,-0.2653
