ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
ABEO,Abeona Therapeutics Inc.,18,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.026316,,0,0.816129,1,0.183871,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-34.5;momentum_score:+20.6;financial_score:+18.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.057520273504273495,,0.7283,0,1,-1.2035,0.0714,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.123263,price_history,,2,0.9443,price_history,,-0.258407,,62.0182,,-0.117834,-0.140573,late,micro,none,drug_developer,morningstar,,,,0,0.8741792361966625601971105387,71.02,41.25000000000000000000000000,55.0,86.88,15.89649094696362762377824067,68.98734177215189873417721519,14.4267,-1.2374,3.0,760,9,1.0,0.0027,0,0,0.0,0.3,0.5,other,-1.6642,uncrowded,1.0,8,0.057520273504273495,0.973684,1.9379,25.97,0.535088,0.0881,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
IMVT,"Immunovant, Inc.",19,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.131579,,0,0.809677,1,0.190323,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-36.4;financial_score:+21.4;momentum_score:+17.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|nonpos,0.057520273504273495,,-0.5133,547,1,-1.1787,0.0161,6,6,selling,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.229993,price_history,,6,1.2595,price_history,,-0.038091,,67.0996,0.5723,-0.117834,0.079743,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,70.14,41.25000000000000000000000000,62.0,15.96,16.47617012943082483220281650,74.26666666666666666666666666,15.0748,-1.21,3.0,547,7,1.0,0.0226,0,0,0.0,0.4,0.6,autoimmune,0.2236,moderate,1.0,38,0.057520273504273495,0.868421,1.119,25.80,0.531579,0.0792,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
FHTX,Foghorn Therapeutics Inc.,20,0.34,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.254386,,0,0.66129,1,0.33871,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_>2000bps,financial_score:-22.0;momentum_score:+17.1;smart_money_score:+11.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63828000.0, ""cash_total"": 89334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.795262267343485, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,0.04806494736842105,,-1.1465,90,1,-0.3859,-1.7487,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.038739,price_history,,1,0.7192,price_history,,-0.267925,,44.8008,0.9327,-0.117834,-0.150091,early,small,sev1,drug_developer,morningstar,,,,0,0.7395520635957748012632037461,58.42,41.25000000000000000000000000,52.5,58.70,34.97999384425977223761157279,19.30486968449931412894375857,34.3861,-0.3953,1.0,90,3,0.6667,0.2329,1,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,73,0.04806494736842105,0.745614,0.6608,18.61,0.35614,-0.3688,0.002403,0.0,0.0,0.0,0.0,0.002403,0.0
WVE,Wave Life Sciences Ltd.,21,1.04,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.401754,,0,0.790323,1,0.209677,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown,L,sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-34.2;smart_money_score:+24.5;financial_score:+17.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|pos,0.030078054054054053,,0.2034,0,1,-1.0799,-0.2037,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.226657,price_history,,5,1.5877,price_history,,-0.351429,,52.2673,3.1359,-0.117834,-0.233595,mid,mid,none,drug_developer,morningstar,,,,0,0.7964782408473405480082892010,56.51,41.25000000000000000000000000,77.5,39.19,18.78086419753086419753086420,70.87500000000000000000000000,17.8421,-1.0933,2.0,,7,1.0,0.0273,0,0,0.0,0.4,0.75,rare_disease,0.6955,highly_crowded,1.0,115,0.030078054054054053,0.598246,0.2488,22.96,0.485965,-0.0352,0.205204,0.2037,0.0,0.0,0.0,0.001504,0.0
PRTA,Prothena Corporation plc,22,0.22,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.875439,,0,0.796774,1,0.203226,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,clinical_score:-24.9;financial_score:+13.4;smart_money_score:+11.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140268000.0, ""cash_total"": 330843000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.303789887928822, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|pos,0.007144706586826348,,0.7309,0,1,-1.1033,-0.1518,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1434.82,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.164274,price_history,,2,0.9077,price_history,,-0.298257,,38.8227,0.4848,-0.117834,-0.180423,late,small,none,drug_developer,morningstar,,,,0,0.8475046085637615214094038035,44.51,41.25000000000000000000000000,55.0,84.75,18.23657177446634264451921878,56.44776119402985074626865672,16.772,-1.1384,3.0,579,9,1.0,0.0556,0,0,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,250,0.007144706586826348,0.124561,-1.1525,20.04,0.398246,-0.2579,0.228057,0.2277,0.0,0.0,0.0,0.000357,0.0
ZBIO,"Zenas BioPharma, Inc.",23,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.914035,,0,0.770968,1,0.229032,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,clinical_score:-25.2;smart_money_score:+20.7;financial_score:+4.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,0.7366,0,1,-1.0006,-0.3804,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,1.5048,-0.117834,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089584306398879028491359178,50,41.25000000000000000000000000,66.5,37.94,20.63362352899286083070732967,50.53731343283582089552238806,19.1691,-1.0373,3.0,804,5,1.0,0.0866,0,0,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,261,0.007144706586826348,0.085965,-1.366,16.38,0.254386,-0.6608,0.570957,0.5706,0.0,0.0,0.0,0.000357,0.0
FDMT,"4D Molecular Therapeutics, Inc.",24,0.22,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.342105,,0,0.73871,1,0.26129,,0,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,clinical_score:-22.9;financial_score:+21.7;smart_money_score:+7.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",mid|none|pos,0.030078054054054053,,-1.0335,853,1,-0.8206,-0.781,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.00429,price_history,,1,1.1131,price_history,,-0.349568,,43.3324,0.8446,-0.117834,-0.231734,mid,small,none,drug_developer,morningstar,,,,0,0.7762887760857304004512126340,48.28,41.25000000000000000000000000,55.0,68.92,24.83410493827160493827160494,69.50000000000000000000000000,23.0775,-0.8724,2.0,1187,7,1.0,0.0004,0,0,0.0,0.3,0.5,respiratory,0.2236,moderate,1.0,98,0.030078054054054053,0.657895,0.4067,27.41,0.563158,0.159,0.782504,0.781,0.0,0.0,0.0,0.001504,0.0
URGN,UroGen Pharma Ltd.,25,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.903509,,0,0.745161,1,0.254839,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,momentum_score:+41.8;financial_score:-34.8;clinical_score:-24.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 124119000.0, ""cash_total"": 153829000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.872404708384696, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,0.747,0,1,-0.8687,-0.6738,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,785.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.707625,price_history,,4,-0.0059,price_history,,-0.198763,,49.5794,0.7699,-0.117834,-0.080929,late,small,sev2,drug_developer,morningstar,,,,0,0.8225052705551651440618411806,89.79,41.25000000000000000000000000,72.0,72.70,23.71005358827823176485249871,13.24566223608326526571124477,22.5902,-0.893,3.0,1614,13,1.0,0.0002,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,258,0.007144706586826348,0.096491,-1.3018,4.73,0.008772,-2.3751,1.011057,1.0107,0.0,0.0,0.0,0.000357,0.0
REPL,"Replimune Group, Inc.",26,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.370175,,0,0.712903,1,0.287097,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:-18.0;financial_score:+10.8;smart_money_score:+8.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,0.030078054054054053,,-1.0314,717,1,-0.7308,-0.9808,5,5,selling,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.057696,price_history,,5,0.9882,price_history,,-0.322104,,45.9855,0.5897,-0.117834,-0.20427,mid,small,sev1,drug_developer,morningstar,,,,0,0.8014295339696799550814149354,47.60,41.25000000000000000000000000,53.0,66.22,26.92901234567901234567901234,55.75000000000000000000000000,25.8092,-0.7571,2.0,717,7,1.0,0.0053,0,0,0.0,0.3,0.95,oncology,0.6955,highly_crowded,1.0,106,0.030078054054054053,0.629825,0.3314,19.09,0.373684,-0.3221,0.982304,0.9808,0.0,0.0,0.0,0.001504,0.0
KALV,"KalVista Pharmaceuticals, Inc.",27,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.840351,,0,0.732258,1,0.267742,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,momentum_score:+21.1;clinical_score:-19.9;smart_money_score:+9.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|pos,0.007144706586826348,,0.7499,0,1,-0.8149,-0.7936,2,2,selling,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.127038,price_history,,2,0.5994,price_history,,-0.366607,,49.9416,0.6376,-0.117834,-0.248773,late,small,sev1,drug_developer,morningstar,,,,0,0.8797695576251455180442374854,66.00,41.25000000000000000000000000,54.5,59.93,24.96555039256529402339368690,37.78267864656815425360758397,23.95,-0.8356,3.0,121,4,1.0,0.5478,0,1,0.0,0.4,0.55,ophthalmology,0.6955,highly_crowded,1.0,240,0.007144706586826348,0.159649,-0.9959,20.97,0.429825,-0.1768,1.190757,1.1904,0.0,0.0,0.0,0.000357,0.0
SVRA,"Savara, Inc.",28,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.892982,,0,0.725806,1,0.274194,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+33.3;financial_score:-26.2;clinical_score:-20.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 75980000.0, ""cash_total"": 124386000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.645064490655436, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,0.7504,0,1,-0.7605,-0.9147,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,844.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.390134,price_history,,3,1.3727,price_history,,-0.010309,,59.5002,0.6811,-0.117834,0.107525,late,small,sev1,drug_developer,morningstar,,,,0,0.8537484194564329872856642949,80.39,41.25000000000000000000000000,66.5,58.51,26.23528992860830707329665830,20.82567263186554788247815647,25.8995,-0.7533,3.0,90,9,1.0,0.7085,1,1,0.0,0.4,0.5,respiratory,0.6955,highly_crowded,1.0,255,0.007144706586826348,0.107018,-1.2425,12.55,0.121053,-1.1697,1.372407,1.37205,0.0,0.0,0.0,0.000357,0.0
INBX,"Inhibrx Biosciences, Inc.",29,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.349123,,0,0.680645,1,0.319355,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.7;financial_score:-16.2;clinical_score:-10.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|pos,0.030078054054054053,,0.2253,0,1,-0.4516,-1.6023,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.7023,-0.117834,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7778532089468360121389232326,50,41.25000000000000000000000000,66.5,44.59,33.44521604938271604938271605,27.56500771604938271604938271,32.6807,-0.4672,2.0,760,5,1.0,0.0109,0,0,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,100,0.030078054054054053,0.650877,0.3877,17.54,0.324561,-0.455,1.603804,1.6023,0.0,0.0,0.0,0.001504,0.0
CRNX,"Crinetics Pharmaceuticals, Inc.",30,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.780702,,0,0.693548,1,0.306452,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:+26.6;clinical_score:-22.0;smart_money_score:+18.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.007144706586826348,,0.7583,0,1,-0.5368,-1.4126,5,5,buying,0.7775,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.156992,price_history,,5,0.6714,price_history,,-0.261017,,49.7637,0.6688,-0.117834,-0.143183,late,mid,none,drug_developer,morningstar,,,,0,0.8739267504488330341113105925,42.98,41.25000000000000000000000000,71.5,28.72,31.45667539033986718652637576,80.0,31.6464,-0.5109,3.0,141,7,1.0,0.6745,0,1,0.0,0.5,0.95,oncology,0.6955,highly_crowded,1.0,223,0.007144706586826348,0.219298,-0.7746,26.11,0.538596,0.0969,2.119257,2.1189,0.0,0.0,0.0,0.000357,0.0
CLDX,"Celldex Therapeutics, Inc.",31,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.777193,,0,0.654839,1,0.345161,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,M,sponsor_confirmed|momentum_headwind,smart_money_score:+20.8;financial_score:+19.5;momentum_score:-15.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,0.764,0,1,-0.3626,-1.8004,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.111298,price_history,,4,0.8841,price_history,,-0.392579,,36.5213,0.4801,-0.117834,-0.274745,late,small,none,drug_developer,morningstar,,,,0,0.8764361862733712693067007316,35.22,41.25000000000000000000000000,71.5,64.89,35.52226317007602058074738734,70.23880597014925373134328358,36.8577,-0.291,3.0,,57,1.0,1.6182,2,2,0.0,0.4,0.95,oncology,-0.4844,uncrowded,1.0,222,0.007144706586826348,0.222807,-0.7627,29.24,0.584211,0.2127,2.700957,2.7006,0.0,0.0,0.0,0.000357,0.0
DNLI,Denali Therapeutics Inc.,32,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.784211,,0,0.641935,1,0.358065,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:+28.3;clinical_score:-15.5;momentum_score:-11.2,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 314062000.0, ""cash_total"": 848204000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.40904025319841, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,,0.7641,0,1,-0.3331,-1.8662,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.146244,price_history,,3,1.2021,price_history,,-0.312795,,38.1216,0.5691,-0.117834,-0.194961,late,mid,none,drug_developer,morningstar,,,,0,0.8798122047716101186908044599,40.43,41.25000000000000000000000000,60.5,46.45,36.21232352365183642222578291,80.0,35.0978,-0.3653,3.0,908,11,1.0,0.0544,0,0,0.0,0.4,0.6,cns,-0.4844,uncrowded,1.0,224,0.007144706586826348,0.215789,-0.7865,35.03,0.692982,0.5043,2.799657,2.7993,0.0,0.0,0.0,0.000357,0.0
XENE,Xenon Pharmaceuticals Inc.,33,0.88,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.215789,,0,0.570968,1,0.429032,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+23.8;catalyst_score:-11.9;clinical_score:-11.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.057520273504273495,,0.7715,0,1,-0.1065,1.7334,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.031457,price_history,,8,0.9695,price_history,,-0.087506,,61.2692,0.341,-0.117834,0.030328,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,53.77,41.25000000000000000000000000,77.0,41.49,41.50127294415068810197795938,52.26666666666666666666666667,42.1314,-0.0685,3.0,77,12,1.0,1.6593,2,2,0.0,0.6,0.6,cns,0.6955,highly_crowded,1.0,62,0.057520273504273495,0.784211,0.7865,31.68,0.636842,0.35,0.002876,0.0,0.0,0.0,0.0,0.002876,0.0
RCKT,"Rocket Pharmaceuticals, Inc.",34,0.88,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.535088,,0,0.583871,1,0.416129,570,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,smart_money_score:+17.7;momentum_score:-13.0;clinical_score:-8.0,tier=C;reason=mod_opt+catalyst_far;cat_days=570;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 155174000.0, ""cash_total"": 222758000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.070450597731686, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",mid|far_271_540|nonpos,0.009478031746031746,,0.2401,0,1,-0.1576,1.8387,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,956.37,0.85,1,0,1.0,0,1.0,0,570,False,specific_days,-0.199056,price_history,,3,1.3908,price_history,,-0.322034,,42.0346,0.6262,-0.117834,-0.2042,mid,small,sev1,drug_developer,morningstar,,,,0,0.7990352358437464820443543848,35.35,45.56250000000000000000000000,66.0,79.73,40.30864197530864197530864198,54.37500000000000000000000000,40.0807,-0.1551,2.0,519,9,1.0,0.2455,1,0,0.0,0.3,0.95,oncology,-1.6642,uncrowded,1.0,153,0.009478031746031746,0.464912,-0.0881,27.92,0.570175,0.1768,0.000474,0.0,0.0,0.0,0.0,0.000474,0.0
