ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
HRMY,21,60.42,1.4955,0.1196,0.3158,,2,0.1710,,0.3158,0.3158,,,,,live,missing,missing,0.53,1.00,elite,def_not_applied; def_mult_elite_1.40; def_missing_drawdown,alpha,False,,none,late,mid,True,43.58,60,-0.0892,65.90,52.84,22.37,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,66.00,MEDIUM,HIGH,90.00,ev_cfo,0.8000,7.55,2126.169728,13,2,2,6,1,2,18.5,114.93,0.9156,0.9815,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,75.0,uncrowded,80.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.84,13,13,0,0,approved,NCT05581576,20,72.15,2,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
ANAB,22,59.36,1.4718,0.1177,0.5912,,3,0.3497,,0.5912,0.5912,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,mid,small,True,72.89,60,0.3011,55.27,40.32,5.44,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,80.00,HIGH,HIGH,33.65,mcap_per_trial,0.8000,156.46,1408.160768,9,0,8,0,0,1,8.25,170.69,0.362,0.2176,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,74.0,diversified,0.80500,0.95,0.95,0.30,0.58,9,9,0,0,phase 2,NCT02920021,123,59.31,1,LOW,87,31_90,2026-05-01,CT_STUDY_COMPLETION,2026-05-01
AMGN,23,59.01,1.449,0.1159,0.2777,-0.2206,2,0.4389,,0.2777,0.2777,,-0.2206,-0.2206,-0.2206,live,live,missing,0.72,1.00,neutral,def_not_applied,alpha,False,,none,late,large,True,44.43,60,-0.0773,50.00,65.00,100.00,77.20,1,Tier1_Holder_1,61.00,LOW,LOW,48.70,ev_cfo,0.8000,27.62,183923.441664,1000,261,313,226,70,130,1138.0,161.62,0.487,0.4722,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,75.8,BTD; FT; ODD,75.0,uncrowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.87,1000,1000,0,0,approved,NCT04539223,4,74.59,38,HIGH,3,0_30,2026-02-06,CT_PRIMARY_COMPLETION,2026-02-28
SRPT,24,58.82,1.4269,0.1142,1.0694,-0.8253,2,0.4354,2.0634,1.0694,1.0694,,-0.8253,-0.8253,-0.8253,live,live,live,0.9,1.00,penalty,def_not_applied; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,31.35,60,-0.2454,50.00,42.52,25.05,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,75.00,MEDIUM,HIGH,90.00,ev_revenue,0.8000,1.47,2107.270272,55,28,11,9,1,6,47.5,44.36,0.7857,0.9583,mid,True,commercial_revenue_threshold; valuation_ev_revenue,48.75,exceptional,Roche,83.0,BTD; FT; ODD; RMAT,75.0,uncrowded,88.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.95,55,55,0,0,approved,NCT04708314,14,71.88,2,HIGH,138,91_180,2026-06-21,FDA_PDUFA_DATE,2026-06-21
ENTA,25,58.64,1.4055,0.1124,0.5086,,3,0.2510,,0.5086,0.5086,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,mid,small,True,54.63,60,0.0642,50.00,50.00,0,80.00,2,Tier1_Holder_1; Tier1_Holder_2,61.00,LOW,LOW,90.00,mcap_per_trial,0.8000,13.03,390.879488,43,32,11,0,0,0,27.0,14.48,0.9505,0.9769,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,82.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.61,43,43,0,0,phase 2,NCT03421431,119,64.24,0,MED,,UNKNOWN,,,
ANRO,26,58.41,1.3847,0.1108,0.9516,,2,0.3332,,0.9516,0.9516,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,late,small,True,96.55,60,1.1037,80.96,63.28,22.01,75.60,2,Tier1_Holder_1; Tier1_Holder_2,72.00,LOW,LOW,76.37,mcap_per_trial,0.8000,45.67,502.342656,11,0,9,0,2,0,15.0,33.49,0.6797,0.7083,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,68.0,diversified,0.83500,0.95,0.95,0.45,0.87,11,11,0,0,approved,NCT04388189,39,71.67,3,MED,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-08-01
UPB,27,58.25,1.3448,0.1076,0.6702,,3,0.5630,,0.6702,0.6702,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,mid,small,True,64.73,60,0.1938,89.33,74.76,40.77,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,63.00,LOW,MODERATE,14.42,mcap_per_trial,0.8000,275.15,1650.878976,6,2,4,0,0,0,5.0,330.18,0.2266,0.0602,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,75.0,diversified,0.87500,0.95,0.95,0.65,0.56,6,6,0,0,phase 2,NCT06966479,22,59.58,2,HIGH,16,0_30,2026-02-19,CT_PRIMARY_COMPLETION,2026-02-19
RARE,28,58.10,1.3257,0.1061,1.2539,-0.5068,2,0.3802,1.7722,1.2539,1.2539,,-0.5068,-0.5068,-0.5068,live,live,live,0.9,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_mult_rsi_oversold_1.03; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,21.11,60,-0.3918,50.00,38.07,10.24,80.00,9,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,60.00,LOW,LOW,53.24,ev_revenue,0.8000,6.08,2390.714112,88,15,29,15,1,28,76.5,31.25,0.5571,0.7917,mid,True,commercial_revenue_threshold; valuation_ev_revenue,33.82,strong,Alexion,78.2,BTD; ODD; RMAT,75.0,uncrowded,86.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.95,88,88,0,0,approved,NCT04320316,13,72.65,2,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
BIIB,29,58.02,1.3645,0.1092,0.3103,-0.2549,2,0.4030,,0.3103,0.3103,,-0.2549,-0.2549,-0.2549,live,live,missing,0.72,1.00,neutral,def_not_applied,alpha,False,,none,late,large,True,44.69,60,-0.0737,80.00,86.00,100.00,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,75.00,LOW,LOW,69.48,ev_cfo,0.8000,17.07,26098.333696,673,201,136,107,62,167,678.25,38.48,0.6948,0.75,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,75.8,BTD; FT; ODD,100.0,highly_crowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.84,673,673,0,0,approved,NCT01656148,4,74.46,21,HIGH,13,0_30,2026-02-16,CT_PRIMARY_COMPLETION,2026-02-16
AGIO,30,57.84,1.307,0.1046,1.0519,-0.5089,2,0.3352,,1.0519,1.0519,,-0.5089,-0.5089,-0.5089,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,small,True,19.37,60,-0.4229,80.00,82.55,88.50,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,57.00,LOW,MODERATE,72.39,mcap_per_trial,0.8000,54.20,1626.08064,56,32,9,7,1,7,43.75,37.17,0.6276,0.6435,small,True,valuation_mcap_per_trial,50,unknown,,75.8,BTD; FT; ODD,100.0,highly_crowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.87,56,56,0,0,approved,NCT05777993,4,75.00,4,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
ACAD,31,57.69,1.2887,0.1031,0.3548,-0.0517,2,0.4041,0.9418,0.3548,0.3548,,-0.0517,-0.0517,-0.0517,live,live,live,0.9,1.00,neutral,def_not_applied,alpha,False,,none,late,mid,True,39.21,60,-0.1499,65.50,61.31,51.53,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,61.00,LOW,LOW,53.90,ev_cfo,0.8000,22.88,4173.715712,50,2,23,19,3,3,71.75,58.17,0.539,0.7222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,31.39,strong,Takeda,75.8,BTD; FT; ODD,100.0,highly_crowded,83.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.84,50,50,0,0,approved,NCT05357612,4,72.90,4,HIGH,59,31_90,2026-04-03,FDA_PDUFA_DATE,2026-04-03
IMRX,32,57.41,1.2709,0.1017,1.1957,,1,0.2666,,1.1957,1.1957,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,early,small,True,30.71,60,-0.2538,50.00,36.82,6.07,75.60,2,Tier1_Holder_1; Tier1_Holder_2,41.00,MEDIUM,LOW,50,neutral,0.2,156.259328,312.518656,2,2,0,0,0,0,1.0,312.52,0.9444,0.9167,small,True,trial_count_low; trial_count_2,50,unknown,,50,,100.0,highly_crowded,42.0,concentrated,0.71500,0.95,0.85,0.30,0.40,2,2,0,0,phase 1,NCT06208124,154,47.50,1,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
ARDX,33,56.94,1.2535,0.1003,0.8641,,2,0.1926,,0.8641,0.8641,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,late,small,True,60.56,60,0.1467,50.00,38.64,12.14,80.00,1,Tier1_Holder_1,53.00,LOW,LOW,48.61,ev_revenue,0.8000,6.69,1846.604672,31,10,10,8,3,0,40.0,46.17,0.5286,0.1923,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,75.0,uncrowded,86.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.92,31,31,0,0,approved,NCT05995899,22,76.24,2,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
SUPN,34,56.83,1.2364,0.0989,0.4534,,2,0.1978,,0.4534,0.4534,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,mid,True,32.11,60,-0.2354,50.00,38.79,12.64,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,77.00,LOW,MODERATE,13.64,ev_cfo,0.8000,50.00,2749.7088,79,16,24,23,8,8,104.0,26.44,0.1364,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,75.0,uncrowded,83.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.84,79,79,0,0,approved,NCT01770145,12,74.83,3,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
EWTX,35,56.77,1.2197,0.0976,1.0759,,3,0.5383,,1.0759,1.0759,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,mid,mid,True,83.28,60,0.4750,57.70,56.35,53.20,80.00,10,Tier1_Holder_1; Tier1_Holder_10; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,77.00,LOW,MODERATE,25.96,mcap_per_trial,0.8000,183.46,3118.88384,17,10,5,0,0,2,10.5,297.04,0.3359,0.8778,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,72.0,diversified,0.83500,0.95,0.95,0.45,0.53,17,17,0,0,phase 2,NCT06100887,27,61.84,5,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
BMRN,36,56.33,1.2034,0.0963,0.4294,-0.1740,2,0.4452,0.7339,0.4294,0.4294,,-0.1740,-0.1740,-0.1740,live,live,live,0.9,1.00,neutral,def_not_applied; def_mult_momentum_bonus_1.05; def_mult_rsi_overbought_0.98,alpha,False,,none,late,large,True,33.90,60,-0.2119,50.00,39.01,13.35,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,64.00,LOW,LOW,73.38,ev_cfo,0.8000,14.09,11081.15456,172,28,36,29,9,70,152.5,72.66,0.7338,0.9167,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,43.75,strong,Sarepta,71.0,BTD; ODD,75.0,uncrowded,88.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.95,172,172,0,0,approved,NCT00299000,14,73.74,3,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-08-01
INCY,37,56.15,1.1715,0.0937,0.3319,-0.0406,2,0.2346,0.2617,0.3319,0.3319,,-0.0406,-0.0406,-0.0406,live,live,live,0.9,1.00,elite,def_not_applied; def_mult_elite_1.40,alpha,False,,none,late,large,True,39.30,60,-0.1486,80.00,86.00,100.00,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,61.00,LOW,LOW,61.69,ev_cfo,0.8000,19.84,19868.839936,471,183,186,71,3,28,435.5,45.62,0.6169,0.5278,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,59.83,exceptional,Novartis; Eli Lilly,71.0,BTD; ODD,75.0,uncrowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.87,471,471,0,0,approved,NCT05696392,4,71.87,47,HIGH,12,0_30,2026-02-15,CT_PRIMARY_COMPLETION,2026-03-01
IONS,38,56.01,1.1409,0.0913,0.2985,-0.0423,2,0.5196,0.8532,0.2985,0.2985,,-0.0423,-0.0423,-0.0423,live,live,live,0.9,1.00,neutral,def_not_applied,alpha,False,,none,late,large,True,59.09,60,0.1263,80.00,86.00,100.00,59.60,0,,79.00,LOW,MODERATE,15.28,ev_revenue,0.8000,17.92,13688.457216,153,43,63,31,0,16,150.5,90.95,0.2143,0.6111,large,True,commercial_revenue_threshold; valuation_ev_revenue,72.35,exceptional,Biogen; Roche; AstraZeneca,64.0,FT; ODD,75.0,uncrowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.80,153,153,0,0,phase 3,NCT00770146,4,70.83,8,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
HRTX,39,55.98,1.1873,0.095,0.4900,-0.2429,2,0.5107,,0.4900,0.4900,,-0.2429,-0.2429,-0.2429,live,live,missing,0.72,1.00,neutral,def_not_applied,alpha,False,,none,late,micro,True,38.44,60,-0.1520,50.00,50.00,0,80.00,2,Tier1_Holder_1; Tier1_Holder_2,80.00,MEDIUM,HIGH,90.00,mcap_per_trial,0.8000,8.94,250.289856,28,1,13,6,7,1,46.75,5.35,0.9766,0.8676,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,86.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.87,28,28,0,0,approved,NCT05863221,333,74.17,0,MED,,UNKNOWN,,,
DNA,40,55.83,1.1561,0.0925,0.7795,,2,0.4301,,0.7795,0.7795,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,late,small,True,20.81,60,-0.3971,50.00,65.00,100.00,77.20,1,Tier1_Holder_1,68.00,LOW,MODERATE,90.00,mcap_per_trial,0.8000,17.40,522.075616,1000,143,162,65,37,593,622.75,0.84,0.8984,0.9306,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.87,1000,1000,0,0,approved,NCT06902740,4,73.24,98,MED,4,0_30,2026-02-07,CT_PRIMARY_COMPLETION,2026-03-01
DVAX,41,55.54,1.1259,0.0901,0.7250,-0.3926,2,0.2577,,0.7250,0.7250,,-0.3926,-0.3926,-0.3926,live,live,missing,0.72,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_rsi_overbought_0.98; def_warn_drawdown_gt_30pct,alpha,False,,none,late,small,True,59.99,60,0.1388,50.00,37.47,8.24,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,75.00,LOW,LOW,34.42,ev_cfo,0.8000,38.82,1816.564224,30,14,7,6,0,3,26.75,67.91,0.3442,0.3276,small,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,crowded,86.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.78,30,30,0,0,phase 3,NCT04193189,89,69.08,2,LOW,115,91_180,2026-05-29,CT_PRIMARY_COMPLETION,2026-05-29
NKTX,42,55.49,1.1113,0.0889,,,1,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,early,micro,True,51.56,60,0.0217,50.00,50.00,0,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,86.00,LOW,MODERATE,69.64,mcap_per_trial,0.8000,39.07,156.264928,4,4,0,0,0,0,2.0,78.13,0.7318,0.1912,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,66.0,focused,0.83000,0.95,0.95,0.45,0.40,4,4,0,0,phase 1,NCT06733935,18,45.83,0,MED,,UNKNOWN,,,
SABS,43,55.33,1.0968,0.0877,,,3,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,mid,micro,True,67.05,60,0.2244,50.00,50.00,0,62.80,1,Tier1_Holder_1,44.00,LOW,LOW,77.88,mcap_per_trial,0.8000,26.54,212.32656,8,5,3,0,0,0,5.5,38.6,0.8359,0.4853,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,80.0,diversified,0.83500,0.95,0.95,0.45,0.61,8,8,0,0,phase 2,NCT04850898,55,61.04,0,MED,,UNKNOWN,,,
ARVN,44,55.16,1.0686,0.0855,0.6174,-0.4354,2,0.5162,,0.6174,0.6174,,-0.4354,-0.4354,-0.4354,live,live,missing,0.72,1.00,penalty,def_not_applied; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,small,True,70.51,60,0.2699,80.00,75.22,64.08,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,76.00,LOW,LOW,90.00,ev_revenue,0.8000,0.50,997.745088,26,23,1,2,0,0,16.5,60.47,0.9429,0.9231,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.70,26,26,0,0,phase 3,NCT05909397,78,69.39,3,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
QSI,45,55.00,1.0548,0.0844,0.7154,,2,0.4481,,0.7154,0.7154,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,micro,True,18.39,60,-0.4416,65.00,68.32,76.08,50.00,0,,53.00,LOW,LOW,90.00,mcap_per_trial,0.8000,7.69,230.573952,83,8,13,10,5,47,63.75,3.62,0.9818,0.8971,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.95,83,83,0,0,approved,NCT01618305,13,75.94,7,MED,56,31_90,2026-03-31,CT_PRIMARY_COMPLETION,2026-04-01
JANX,46,54.92,1.0412,0.0833,1.2694,,1,0.4324,,1.2694,1.2694,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,early,small,True,11.97,60,-0.5851,50.00,35.90,3.00,80.00,9,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,48.00,MEDIUM,LOW,26.79,mcap_per_trial,0.8000,272.07,816.20576,3,3,0,0,0,0,1.5,544.14,0.237,0.0694,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.77500,0.95,0.85,0.30,0.40,3,3,0,0,phase 1,NCT07291323,14,45.83,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
JAZZ,47,54.91,1.0826,0.0866,0.4687,-0.0603,2,0.2700,0.4019,0.4687,0.4687,,-0.0603,-0.0603,-0.0603,live,live,live,0.9,1.00,neutral,def_not_applied; def_skip_not_elite_vol,alpha,False,,none,late,large,True,49.94,60,-0.0009,50.00,65.00,100.00,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,57.00,LOW,LOW,74.68,ev_cfo,0.8000,13.64,10094.301184,283,65,98,73,15,32,329.5,30.64,0.7468,0.9722,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,90.0,moderate,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.87,283,283,0,0,approved,NCT00498485,4,73.38,16,MED,51,31_90,2026-03-26,CT_PRIMARY_COMPLETION,2026-03-26
GERN,48,54.51,1.0277,0.0822,0.5659,,2,0.4758,,0.5659,0.5659,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,small,True,37.47,60,-0.1648,50.00,38.54,11.79,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,75.00,LOW,MODERATE,79.35,mcap_per_trial,0.8000,42.80,941.574016,22,11,8,1,0,2,16.0,58.85,0.7057,0.7454,small,True,valuation_mcap_per_trial,50,unknown,,64.0,FT; ODD,90.0,moderate,86.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.70,22,22,0,0,phase 3,NCT04576156,28,70.00,3,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-30
AVIR,49,53.86,1.0014,0.0801,0.5268,,2,0.2224,,0.5268,0.5268,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,late,small,True,43.83,60,-0.0857,50.00,37.92,9.74,72.40,1,Tier1_Holder_1,73.00,LOW,MODERATE,90.00,ev_revenue,0.8000,0.50,315.632256,35,25,5,4,0,1,25.75,12.26,0.9429,0.9231,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.78,35,35,0,0,phase 3,NCT07037277,14,69.57,2,LOW,115,91_180,2026-05-29,CT_PRIMARY_COMPLETION,2026-09-01
DSGN,50,53.82,0.9885,0.0791,0.7359,,3,0.5494,,0.7359,0.7359,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,mid,small,True,87.43,60,0.5700,50.00,36.07,3.57,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,53.00,LOW,LOW,41.35,mcap_per_trial,0.8000,117.86,589.290048,5,4,1,0,0,0,3.0,196.43,0.4349,0.3287,small,True,valuation_mcap_per_trial,50,unknown,,50,,60.0,uncrowded,64.0,focused,0.80500,0.95,0.95,0.30,0.53,5,5,0,0,phase 2,NCT07024693,36,57.08,1,LOW,210,181_365,2026-09-01,CT_PRIMARY_COMPLETION,2026-09-01
VYGR,51,53.24,0.9508,0.0761,0.56,,1,0.5912,,0.56,0.56,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,early,micro,True,31.15,60,-0.2480,50.00,50.00,0,72.40,1,Tier1_Holder_1,57.00,LOW,LOW,76.79,mcap_per_trial,0.8000,36.51,219.064336,6,5,0,0,0,1,2.75,79.66,0.7526,0.2794,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.83500,0.95,0.95,0.45,0.37,6,6,0,0,phase 1,NCT03562494,76,50.28,0,MED,,UNKNOWN,,,
NVCR,52,53.17,0.9632,0.0771,0.5194,-0.2551,2,0.5639,,0.5194,0.5194,,-0.2551,-0.2551,-0.2551,live,live,missing,0.72,1.00,neutral,def_not_applied,alpha,False,,none,late,small,True,35.56,60,-0.1900,50.00,60.43,84.75,80.00,2,Tier1_Holder_1; Tier1_Holder_2,66.00,LOW,MODERATE,83.80,ev_revenue,0.8000,2.35,1326.70656,76,19,22,8,1,26,57.0,23.28,0.6714,0.3462,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,75.0,uncrowded,86.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.87,76,76,0,0,approved,NCT01756729,13,70.66,6,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
