ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
RPRX,249,23.78,-0.8009,-0.0641,0.257,-0.0009587654559975459,1,0.2616,0.425,0.257,0.257,0.2536449801984023,-0.0009587654559975459,-0.0009587654559975459,-0.0009587654559975459,live,live,live,0.9,1.0,neutral,def_mult_elite_1.40; def_boost_gated_below_51_in_1; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,large,True,39.33,60,-0.1482,50.00,50.00,0,50.00,0,,63.00,LOW,LOW,68.18,ev_cfo,0.8000,17.46,24306.704384,0,0,0,0,0,0,,,0.6818,0.75,large,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
ADCT,250,23.65,-0.8118,-0.0649,0.7505,-0.24791668852170307,2,0.2585,1.955,0.7505,0.7505,0.7441004282831696,-0.24791668852170307,-0.24791668852170307,-0.24791668852170307,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,small,True,30.83,60,-0.2522,80.00,71.50,51.68,58.00,1,Opaleye Management,71.00,LOW,LOW,90.00,mcap_per_trial,0.8000,14.91,447.196352,34,19,12,1,0,2,24.0,18.63,0.9245,0.9583,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.70,34,34,0,0,phase 3,NCT04384484,8,63.09,3,HIGH,25,0_30,2026-02-28,CT_PRIMARY_COMPLETION,2026-02-28
WVE,251,23.63,-0.6283,-0.0503,3.1359,-0.4045099134660239,3,0.1196,-1.817,3.1359,3.1359,3.1263864752760937,-0.4045099134660239,-0.4045099134660239,-0.4045099134660239,live,live,live,0.9,0.921500,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,sev1,mid,mid,True,61.46,60,0.1508,50.00,38.54,11.79,80.00,4,Baker Bros Advisors; RA Capital Management; RTW Investments; Sofinnova Investments,60.00,LOW,LOW,27.88,mcap_per_trial,0.8000,160.25,2403.732992,15,12,2,0,0,1,8.25,291.36,0.3464,0.9,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.80500,0.95,0.95,0.30,0.63,15,15,0,0,phase 2,NCT03907072,43,56.61,3,LOW,144,91_180,2026-06-27,CT_PRIMARY_COMPLETION,2026-06-27
GOSS,252,23.62,-0.6573,-0.0526,0.8648,-0.3030,2,0.4571,1.8639,0.8648,0.8648,0.7931299920692012,-0.3030,-0.3030,-0.3030,live,live,live,0.9,0.94914500,penalty,def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_mult_rsi_oversold_1.03; def_warn_drawdown_gt_30pct,alpha,False,,sev1,late,small,True,42.97,60,-0.0976,50.00,50.00,0,80.00,4,Opaleye Management; Palo Alto Investors; Perceptive Advisors; Rock Springs Capital Management,48.00,LOW,LOW,78.86,mcap_per_trial,0.8000,40.59,527.720224,13,5,5,3,0,0,13.5,39.09,0.7057,0.7361,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,84.0,diversified,0.83000,0.95,0.95,0.45,0.70,13,13,0,0,phase 3,NCT06274801,13,67.53,0,MED,,UNKNOWN,,,
NUVL,253,23.46,-0.8338,-0.0667,0.5143,-0.0895898828505204,2,0.6290,1.319,0.5143,0.5143,0.49705863151805385,-0.0895898828505204,-0.0895898828505204,-0.0895898828505204,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,mid,True,45.05,60,-0.0688,82.67,68.20,34.42,80.00,10,Baker Bros Advisors; Boxer Capital; Deerfield Management; Perceptive Advisors; RA Capital Management; Rock Springs Capital Management; Tang Capital Partners,67.00,MEDIUM,MODERATE,10.00,mcap_per_trial,0.8000,1246.80,7480.7936,6,3,0,1,0,2,4.0,1870.2,0.0026,0.0111,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.87000,0.95,0.95,0.65,0.70,6,6,0,0,phase 3,NCT06765109,4,62.92,1,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
APGE,254,23.25,-0.845,-0.0676,0.4778,-0.225283796875231,3,0.5939,1.42,0.4778,0.4778,0.49640453058419903,-0.225283796875231,-0.225283796875231,-0.225283796875231,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,mid,mid,True,66.40,60,0.2158,50.00,36.07,3.57,80.00,10,Boxer Capital; Great Point Partners; Opaleye Management; Perceptive Advisors; RTW Investments; Sofinnova Investments; Tang Capital Partners,78.00,MEDIUM,HIGH,10.00,mcap_per_trial,0.8000,1118.91,4475.658752,4,2,2,0,0,0,3.0,1491.89,0.0078,0.0333,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.80500,0.95,0.95,0.30,0.63,4,4,0,0,phase 2,NCT07003425,13,52.92,1,LOW,210,181_365,2026-09-01,CT_PRIMARY_COMPLETION,2026-09-01
ARTV,255,23.08,-0.8563,-0.0685,2.162059881549099,-0.47146737705106323,3,,,2.162059881549099,2.162059881549099,2.162059881549099,-0.47146737705106323,-0.47146737705106323,-0.47146737705106323,live,live,missing,0.72,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,sev1,mid,micro,True,59.20,60,0.1278,65.90,51.31,17.27,80.00,5,Acuta Capital Partners; RA Capital Management; Samsara BioCapital,48.00,LOW,LOW,89.42,mcap_per_trial,0.8000,13.64,95.47968,7,5,2,0,0,0,4.5,21.22,0.9349,0.7206,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.83000,0.95,0.95,0.45,0.60,7,7,0,0,phase 2,NCT06991114,41,54.76,1,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
RVMD,256,22.77,-0.717,-0.0574,0.4254,-0.5018,2,0.5877,0.99,0.4254,0.4254,0.7732774948717335,-0.5018,-0.5018,-0.5018,live,live,live,0.9,0.9200,penalty,def_mult_drawdown_penalty_0.92,alpha,False,,none,late,large,True,90.53,60,0.6528,50.00,44.73,32.44,80.00,14,Acuta Capital Partners; Baker Bros Advisors; Boxer Capital; Casdin Capital; Deerfield Management; Logos Global Management; Opaleye Management; Rock Springs Capital Management; Sectoral Asset Management; Tang Capital Partners,64.00,LOW,LOW,10.00,mcap_per_trial,0.8000,1102.49,18742.35392,17,13,1,3,0,0,13.5,1388.32,0.013,0.1,large,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.70,17,17,0,0,phase 3,NCT07252232,5,65.66,3,MED,86,31_90,2026-04-30,CT_PRIMARY_COMPLETION,2026-04-30
GRFS,257,22.33,-0.8677,-0.0694,0.3193,-0.15484739676840228,2,0.2877,1.214,0.3193,0.3193,0.2847093271337648,-0.15484739676840228,-0.15484739676840228,-0.15484739676840228,live,live,live,0.9,1.0,neutral,def_mult_elite_1.40; def_boost_gated_below_51_in_2; def_missing_drawdown,suppressed,True,cash_runway_lt_6m; survivability_critical,sev2,late,mid,True,27.91,60,-0.2906,50.00,65.00,100.00,50.00,0,,61.00,LOW,LOW,35.07,mcap_per_trial,0.8000,258.93,7767.776768,151,35,75,18,2,21,139.75,55.58,0.237,0.7222,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,88.0,broad_portfolio,0.58000,0.1,0.95,0.45,0.94,151,151,0,0,approved,NCT05634915,4,71.39,29,MED,4,0_30,2026-02-07,CT_PRIMARY_COMPLETION,2026-04-25
NTLA,258,22.27,-0.6969,-0.0558,1.2984,-0.7127,2,0.3471,2.056,1.2984,1.2984,0.9316306963018773,-0.7127,-0.7127,-0.7127,live,live,live,0.9,0.892400,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,defensive_penalty,False,,sev1,late,small,True,50.85,60,0.0117,66.62,55.72,30.29,80.00,6,Baker Bros Advisors; Ghost Tree Capital,78.00,HIGH,HIGH,45.52,mcap_per_trial,0.8000,152.32,1523.16352,10,5,0,3,0,2,9.0,169.24,0.362,0.2176,small,True,valuation_mcap_per_trial,48.08,exceptional,Regeneron,50,,100.0,highly_crowded,84.0,diversified,0.83000,0.95,0.95,0.45,0.80,10,10,0,0,phase 3,NCT06128629,4,63.25,2,MED,56,31_90,2026-03-31,CT_PRIMARY_COMPLETION,2026-04-01
CDTX,259,21.84,-0.8792,-0.0703,1.855111879941264,-0.0001806521542769038,2,,1.526,1.855111879941264,1.855111879941264,1.855111879941264,-0.0001806521542769038,-0.0001806521542769038,-0.0001806521542769038,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,suppressed,True,cash_runway_lt_6m; survivability_critical,sev2,late,mid,True,50,,,55.90,43.49,14.52,80.00,9,Acuta Capital Partners; Baker Bros Advisors; Logos Global Management; RA Capital Management; Rock Springs Capital Management; Sofinnova Investments,50,UNKNOWN,UNKNOWN,16.17,mcap_per_trial,0.8000,497.26,6961.583616,14,5,5,2,0,2,12.0,580.13,0.1016,0.3444,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,83.0,broad_portfolio,0.51500,0.1,0.95,0.45,0.78,14,14,0,0,phase 3,NCT03667690,39,69.29,1,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
SRRK,260,21.50,-0.9144,-0.0732,0.7098,-0.08160728764316716,2,0.4457,0.644,0.7098,0.7098,0.7104484979689734,-0.08160728764316716,-0.08160728764316716,-0.08160728764316716,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,sev1,late,mid,True,59.95,60,0.1382,50.00,36.82,6.07,80.00,13,Boxer Capital; Great Point Partners; Logos Global Management; Orbimed Advisors; RA Capital Management; Redmile Group; Rock Springs Capital Management; Samsara BioCapital; Sectoral Asset Management; Sofinnova Investments,84.00,MEDIUM,HIGH,14.68,mcap_per_trial,0.8000,565.38,4523.01056,8,1,3,2,0,2,8.0,565.38,0.0755,0.2333,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,82.0,diversified,0.80000,0.95,0.95,0.30,0.80,8,8,0,0,phase 3,NCT05156320,8,67.08,1,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
STOK,261,21.46,-0.9385,-0.0751,0.7422,-0.21587883719050235,2,0.4466,1.106,0.7422,0.7422,0.6867462595937769,-0.21587883719050235,-0.21587883719050235,-0.21587883719050235,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,small,True,57.77,60,0.1079,50.00,50.00,0,80.00,8,Baker Bros Advisors; Opaleye Management; Palo Alto Investors; RTW Investments; Redmile Group; Tang Capital Partners,74.00,MEDIUM,HIGH,60.39,ev_cfo,0.8000,19.59,1732.9344,3,1,1,1,0,0,3.5,495.12,0.6039,0.4655,small,True,commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,15.0,uncrowded,68.0,focused,0.80000,0.95,0.85,0.45,0.73,3,3,0,0,phase 3,NCT06872125,20,61.69,0,MED,,UNKNOWN,,,
AVTR,262,21.01,-0.9025,-0.0722,0.5928,-0.3186,1,0.2062,0.925,0.5928,0.5928,0.3581900460827119,-0.3186,-0.3186,-0.3186,live,live,live,0.9,0.9800,neutral,def_skip_not_elite_vol; def_mult_rsi_overbought_0.98; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,mid,True,32.23,60,-0.2338,50.00,50.00,0,50.00,0,,54.00,LOW,LOW,52.60,ev_cfo,0.8000,23.46,7445.417984,0,0,0,0,0,0,,,0.526,0.6852,mid,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.40,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
RANI,263,20.56,-0.9508,-0.0761,1.4102,-0.6873384914348908,1,0.0447,0.436,1.4102,1.4102,0.8391022828848806,-0.6873384914348908,-0.6873384914348908,-0.6873384914348908,live,live,live,0.9,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,sev2,early,micro,True,54.17,60,0.0579,80.00,70.21,47.37,50.00,0,,61.00,LOW,MODERATE,83.93,mcap_per_trial,0.8000,29.68,148.401104,5,4,0,0,0,1,2.25,65.96,0.7995,0.3382,micro,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,67.0,focused,0.78000,0.65,0.95,0.65,0.45,5,5,0,0,phase 1,NCT05890118,316,47.92,2,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
RGEN,264,20.27,-0.9632,-0.0771,0.4218,-0.3390,1,0.4000,1.122,0.4218,0.4218,0.34121515436448563,-0.3390,-0.3390,-0.3390,live,live,live,0.9,0.9800,neutral,def_mult_rsi_overbought_0.98; def_warn_drawdown_gt_30pct,suppressed,True,single_asset_early_stage,sev1,early,mid,True,44.78,60,-0.0725,50.00,50.00,0,74.29,6,Avidity Partners Management; Perceptive Advisors,61.00,LOW,LOW,12.99,ev_cfo,0.8000,50.00,8408.148992,0,0,0,0,0,0,,,0.1299,0.2222,mid,False,denom<2 (trial_count=0); commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.37,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
LEGN,265,19.95,-0.8908,-0.0713,0.3634,-0.4224,3,0.5213,0.126,0.3634,0.3634,0.5301451342099142,-0.4224,-0.4224,-0.4224,live,live,live,0.9,0.9200,penalty,def_mult_drawdown_penalty_0.92,alpha,False,,none,mid,mid,True,9.97,60,-0.6388,55.90,47.64,28.35,80.00,9,Boxer Capital; Deerfield Management; Great Point Partners; Logos Global Management; Sectoral Asset Management; Suvretta Capital Management; Tang Capital Partners,59.00,MEDIUM,HIGH,36.57,ev_revenue,0.8000,8.14,3232.067328,37,32,1,0,0,4,18.0,179.56,0.3857,0.4091,mid,True,commercial_revenue_threshold; valuation_ev_revenue,52.15,exceptional,Janssen; Novartis,50,,100.0,highly_crowded,84.0,broad_portfolio,0.74500,0.65,0.95,0.45,0.53,37,37,0,0,phase 2,NCT03758417,25,56.04,4,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
KRYS,266,19.73,-0.9264,-0.0741,0.3475,-0.4581,2,0.5000,0.46,0.3475,0.3475,0.34196467055997215,-0.4581,-0.4581,-0.4581,live,live,live,0.9,0.9200,penalty,def_corr_placeholder_0.50; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,mid,True,71.61,60,0.2844,86.00,84.19,79.95,80.00,10,Acuta Capital Partners; Ghost Tree Capital; Logos Global Management; Orbimed Advisors; Perceptive Advisors; Redmile Group,71.00,MEDIUM,MODERATE,12.99,ev_cfo,0.8000,50.00,8097.2672,17,10,1,3,0,3,12.75,635.08,0.1299,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,71.0,BTD; ODD,75.0,uncrowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.70,17,17,0,0,phase 3,NCT04917874,102,64.44,3,HIGH,25,0_30,2026-02-28,CT_PRIMARY_COMPLETION,2026-03-01
RAPT,267,19.73,-0.9885,-0.0791,1.4599,-0.002076119287616192,3,0.3343,0.462,1.4599,1.4599,1.4570075119474362,-0.002076119287616192,-0.002076119287616192,-0.002076119287616192,live,live,live,0.9,1.0,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_3; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,1.8502,50.00,50.00,0,80.00,6,Deep Track Capital; Perceptive Advisors; RTW Investments,44.00,LOW,LOW,24.04,mcap_per_trial,0.8000,208.81,1670.446208,8,4,4,0,0,0,6.0,278.41,0.3047,0.1528,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.83500,0.95,0.95,0.45,0.53,8,8,0,0,phase 2,NCT05399368,36,55.62,0,MED,,UNKNOWN,,,
KURA,268,19.49,-0.9758,-0.0781,0.617,-0.34987991308574207,2,0.6478,0.248,0.617,0.617,0.6098698870270933,-0.34987991308574207,-0.34987991308574207,-0.34987991308574207,live,live,live,0.9,0.9500,penalty,def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,sev1,late,small,True,33.40,60,-0.2185,50.00,36.28,4.27,61.00,1,EcoR1 Capital,59.00,LOW,MODERATE,85.82,mcap_per_trial,0.8000,30.72,706.582272,23,14,6,1,0,2,15.5,45.59,0.7891,0.838,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.70,23,23,0,0,phase 3,NCT07007312,5,65.65,1,LOW,179,91_180,2026-08-01,CT_PRIMARY_COMPLETION,2026-08-01
CRVS,269,18.29,-1.0412,-0.0833,0.6118,-0.3740,2,0.6206,0.693,0.6118,0.6118,3.472806953937405,-0.3740,-0.3740,-0.3740,live,live,live,0.9,1.0,neutral,def_mult_rsi_oversold_1.03; def_warn_drawdown_gt_30pct; def_boost_gated_below_51_in_2,alpha,False,,none,late,small,True,96.55,60,2.3297,56.20,43.72,14.60,72.00,2,Perceptive Advisors; RTW Investments,53.00,MEDIUM,MODERATE,42.54,mcap_per_trial,0.8000,192.67,1733.9904,9,7,0,2,0,0,7.5,231.2,0.3255,0.1806,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.83500,0.95,0.95,0.45,0.70,9,9,0,0,phase 3,NCT06561048,196,65.97,1,MED,86,31_90,2026-04-30,CT_PRIMARY_COMPLETION,2026-04-30
XERS,270,18.28,-1.0145,-0.0812,0.6845,-0.2698412565957932,1,0.1723,0.94,0.6845,0.6845,0.6837511492052335,-0.2698412565957932,-0.2698412565957932,-0.2698412565957932,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,21.88,60,-0.3788,50.00,50.00,0,80.00,6,Deerfield Management; Orbimed Advisors; Redmile Group,62.00,LOW,MODERATE,12.99,ev_cfo,0.8000,50.00,1221.202816,0,0,0,0,0,0,,,0.1299,0.0862,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.35,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
AZN,271,18.16,-1.0277,-0.0822,0.2344,-0.03875249566815458,2,0.3439,0.193,0.2344,0.2344,0.23958954052441106,-0.03875249566815458,-0.03875249566815458,-0.03875249566815458,live,live,live,0.9,1.0,neutral,def_mult_good_1.10; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,sev2,late,large,True,45.48,60,-0.0628,50.00,65.00,100.00,61.00,1,Sofinnova Investments,38.00,LOW,LOW,49.54,ev_revenue,0.8000,6.32,287639.601152,1000,263,217,176,76,268,995.5,288.94,0.5286,0.75,large,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,75.0,uncrowded,88.0,broad_portfolio,0.78000,0.65,0.95,0.65,0.87,1000,1000,0,0,approved,NCT00291746,4,75.17,40,HIGH,25,0_30,2026-02-28,CT_PRIMARY_COMPLETION,2026-02-28
IMMP,272,17.92,-1.0014,-0.0801,0.7295,-0.4888,2,0.1759,1.733,0.7295,0.7295,0.8193284808284501,-0.4888,-0.4888,-0.4888,live,live,live,0.9,0.9200,penalty,def_skip_not_elite_vol; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,small,True,73.22,60,0.3056,65.90,52.97,22.81,50.00,0,,55.00,LOW,LOW,89.80,mcap_per_trial,0.8000,23.64,401.83424,17,10,6,1,0,0,13.0,30.91,0.8568,0.8935,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.74500,0.65,0.95,0.45,0.70,17,17,0,0,phase 3,NCT06726265,7,67.33,3,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-04-01
PHVS,273,17.11,-1.0826,-0.0866,0.7535,-0.09219051457997295,2,0.4207,-2.787,0.7535,0.7535,0.7562755993481707,-0.09219051457997295,-0.09219051457997295,-0.09219051457997295,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,small,True,49.60,60,-0.0056,50.00,40.17,17.22,80.00,4,Baker Bros Advisors; Cormorant Asset Management; Rock Springs Capital Management; Sofinnova Investments,48.00,LOW,LOW,39.05,mcap_per_trial,0.8000,219.64,1757.15328,8,0,3,5,0,0,13.0,135.17,0.2943,0.1343,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,72.0,diversified,0.74000,0.65,0.95,0.45,0.70,8,8,0,0,phase 3,NCT06343779,48,65.62,2,MED,57,31_90,2026-04-01,CT_PRIMARY_COMPLETION,2026-08-01
EYPT,274,16.95,-1.0968,-0.0877,0.7147,-0.29251698284857813,2,0.4074,1.645,0.7147,0.7147,0.7158820561107604,-0.29251698284857813,-0.29251698284857813,-0.29251698284857813,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,sev2,late,small,True,48.33,60,-0.0232,50.00,37.18,7.27,80.00,6,Cormorant Asset Management; Orbimed Advisors; Rock Springs Capital Management; Suvretta Capital Management,65.00,LOW,MODERATE,66.92,mcap_per_trial,0.8000,62.18,1119.2832,18,1,6,8,2,1,28.75,38.93,0.5807,0.5694,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,86.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.95,18,18,0,0,approved,NCT05191706,27,73.19,2,LOW,179,91_180,2026-08-01,CT_PRIMARY_COMPLETION,2026-10-01
LFCR,275,16.58,-1.1113,-0.0889,0.4595,-0.0322940333648886,1,0.2461,0.592,0.4595,0.4595,0.4620885067038597,-0.0322940333648886,-0.0322940333648886,-0.0322940333648886,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,44.70,60,-0.0737,50.00,50.00,0,50.00,1,,76.00,LOW,MODERATE,12.99,ev_cfo,0.8000,50.00,325.582592,0,0,0,0,0,0,,,0.1299,0.0862,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.27,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
PAHC,276,16.50,-1.1259,-0.0901,0.4021,-0.13507105717624074,1,0.1922,0.782,0.4021,0.4021,0.40152789119957627,-0.13507105717624074,-0.13507105717624074,-0.13507105717624074,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,41.45,60,-0.1187,50.00,50.00,0,50.00,3,,54.00,LOW,LOW,12.99,ev_cfo,0.8000,50.00,1627.424384,0,0,0,0,0,0,,,0.1299,0.0862,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.32,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
CELC,277,16.39,-1.1409,-0.0913,0.4811414489331646,-0.09055397773390421,2,,0.262,0.4811414489331646,0.4811414489331646,0.4811414489331646,-0.09055397773390421,-0.09055397773390421,-0.09055397773390421,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,mid,True,86.73,60,0.5527,50.00,36.54,5.13,80.00,9,Baker Bros Advisors; Deerfield Management; Orbimed Advisors; Perceptive Advisors; Sofinnova Investments; Tang Capital Partners,68.00,MEDIUM,HIGH,20.15,mcap_per_trial,0.8000,460.27,5063.001088,11,4,4,2,0,1,10.25,493.95,0.1172,0.4111,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,79.0,diversified,0.80500,0.95,0.95,0.30,0.70,11,11,0,0,phase 3,NCT05501886,50,63.71,1,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
PHAT,278,16.20,-1.0548,-0.0844,0.6057,-0.2534134311144759,2,0.4026,0.486,0.6057,0.6057,0.6130400049103669,-0.2534134311144759,-0.2534134311144759,-0.2534134311144759,live,live,live,0.9,0.9500,penalty,def_mult_momentum_penalty_0.95; def_missing_drawdown,suppressed,True,survivability_critical,sev2,late,small,True,40.91,60,-0.1263,50.00,50.00,0,64.30,2,Ghost Tree Capital,86.00,MEDIUM,HIGH,65.42,mcap_per_trial,0.8000,66.65,1066.443712,16,8,2,3,2,1,18.25,58.44,0.5547,0.5231,small,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.95,16,16,0,0,approved,NCT07224035,4,74.90,0,MED,,UNKNOWN,,CT_RESULTS_POSTED,2025-12-19
