ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
OLMA,"Olema Pharmaceuticals, Inc.",17,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.752525,,0,0.817365,1,0.182635,249,0,specific_days,9,tailwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-33.9;smart_money_score:+19.0;momentum_score:+12.9,tier=B;reason=high_opt+catalyst_far;cat_days=249;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,0.010071680672268908,,0.5192,0,1,-1.1818,-0.6287,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,249,False,specific_days,-0.050282,price_history,,3,2.3053,price_history,,-0.368711,,39.4392,2.891,-0.016157,-0.352554,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,60.46,45.56250000000000000000000000,66.5,64.89,13.63789119932787229573618988,51.53846153846153846153846154,12.6023,-1.3161,3.0,249,6,1.0,0.2768,0,0,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,224,0.010071680672268908,0.247475,-0.6825,13.64,0.170034,-0.954,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
NUVB,Nuvation Bio Inc.,18,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.749158,,0,0.775449,1,0.224551,250,0,specific_days,9,tailwind,high_vol|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-38.9;momentum_score:+35.1;financial_score:+16.8,tier=B;reason=high_opt+catalyst_far;cat_days=250;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_181_270|nonpos,0.010071680672268908,,0.5275,0,1,-1.0446,-0.4277,6,6,selling,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,250,False,specific_days,0.602211,price_history,,6,1.7044,price_history,,0.0,,75.0123,1.2485,-0.016157,0.016157,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,90.82,45.56250000000000000000000000,53.0,41.94,16.84027777777777777777777778,72.50000000000000000000000000,15.8046,-1.1804,3.0,768,14,1.0,0.0633,0,0,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,223,0.010071680672268908,0.250842,-0.6718,17.05,0.287879,-0.5596,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
DNTH,"Dianthus Therapeutics, Inc.",19,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.739057,,0,0.95509,1,0.04491,249,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-48.4;smart_money_score:+31.6;financial_score:+13.8,tier=B;reason=high_opt+catalyst_far;cat_days=249;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82077000.0, ""cash_total"": 402613000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.86370115866808, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|near_181_270|nonpos,0.010071680672268908,,0.479,0,1,-1.5519,-1.1711,8,8,buying,1.8698,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,501.02,0.85,1,0,1.0,0,1.0,0,249,False,specific_days,0.414329,price_history,,8,0.6711,price_history,,-0.167636,,41.7682,,-0.016157,-0.151479,late,mid,none,drug_developer,morningstar,,,,0,0.8411505319784817692767483562,64.16,45.56250000000000000000000000,85,53.17,5,67.14285714285714285714285714,3.2644,-1.7117,3.0,1164,3,0.6667,0.1302,0,0,0.0,0.4,0.6,autoimmune,0.679,highly_crowded,1.0,220,0.010071680672268908,0.260943,-0.6404,20.77,0.422559,-0.1954,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
CRSP,CRISPR Therapeutics AG,20,0.84,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.73569,,0,0.769461,1,0.230539,219,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-34.6;financial_score:+24.3;smart_money_score:+13.3,tier=B;reason=high_opt+catalyst_far;cat_days=219;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,0.010071680672268908,,0.5314,0,1,-0.9906,-0.3485,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,219,False,specific_days,-0.214491,price_history,,3,1.5665,price_history,,-0.119432,,50.798,0.5582,-0.016157,-0.103275,late,mid,none,drug_developer,morningstar,,,,0,0.8829993291806420699568758984,56.92,45.56250000000000000000000000,66.0,55.15,18.10150178533921445074564167,77.000,18.3906,-1.0709,3.0,20,12,1.0,1.3301,1,1,0.0,0.3,0.95,oncology,0.2017,moderate,1.0,219,0.010071680672268908,0.26431,-0.6301,29.16,0.584175,0.2126,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
COGT,"Cogent Biosciences, Inc.",21,0.84,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.728956,,0,0.859281,1,0.140719,250,0,specific_days,9,tailwind,high_vol,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+39.3;financial_score:-37.5;clinical_score:-35.4,tier=B;reason=high_opt+catalyst_far;cat_days=250;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 264444000.0, ""cash_total"": 312012000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.158551526977357, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|near_181_270|nonpos,0.010071680672268908,,0.5143,0,1,-1.3243,-0.8375,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,346.16,1.0,0,0,1.0,0,1.0,0,250,False,specific_days,-0.05916,price_history,,7,1.4453,price_history,,-0.086904,,52.3409,2.489,-0.016157,-0.070747,late,mid,sev1,drug_developer,morningstar,,,,0,0.8130890683379534771604194287,79.56,45.56250000000000000000000000,85,59.30,10.31322201218231463978155849,8.211451247165532879818594108,10.2587,-1.4154,3.0,312,8,1.0,0.3999,0,0,0.0,0.5,0.95,oncology,-0.5143,uncrowded,1.0,217,0.010071680672268908,0.271044,-0.6097,8.98,0.058923,-1.5639,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
CNTA,Centessa Pharmaceuticals plc,22,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.725589,,0,0.949102,1,0.050898,188,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+36.7;clinical_score:-35.3;financial_score:-33.6,tier=B;reason=high_opt+catalyst_far;cat_days=188;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|near_181_270|nonpos,0.010071680672268908,,0.4737,0,1,-1.5519,-1.1711,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,188,False,specific_days,0.384017,price_history,,7,0.0847,price_history,,-0.010246,,64.9492,0.5724,-0.016157,0.005911,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882339035400332620574958422,67.45,45.56250000000000000000000000,77.0,36.26,5,6.734693877551020408163265306,5.1339,-1.6325,3.0,,9,1.0,0.9729,1,1,0.0,0.4,0.95,oncology,0.679,highly_crowded,1.0,216,0.010071680672268908,0.274411,-0.5995,13.32,0.149832,-1.0372,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
ADCT,ADC Therapeutics SA,23,0.59,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.718855,,0,0.89521,1,0.10479,189,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,clinical_score:-43.7;momentum_score:+33.7;smart_money_score:+14.3,tier=B;reason=high_opt+catalyst_far;cat_days=189;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 110051000.0, ""cash_total"": 234738000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.035925450397038, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,0.010071680672268908,,0.5085,0,1,-1.4032,-0.9531,3,3,buying,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1472.59,0.7,1,0,1.0,0,1.0,0,189,False,specific_days,0.029745,price_history,,3,1.6815,price_history,,-0.112798,,52.71,0.7505,-0.016157,-0.096641,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,85.87,45.56250000000000000000000000,66.5,70.40,8.471172022684310018903591676,54.61538461538461538461538461,8.6862,-1.482,3.0,127,19,1.0,1.4298,1,2,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,214,0.010071680672268908,0.281145,-0.5794,15.06,0.220539,-0.7704,0.000504,0.0,0.0,0.0,0.0,0.000504,0.0
TSHA,"Taysha Gene Therapies, Inc.",24,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.70202,,0,0.98503,1,0.01497,504,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-51.2;smart_money_score:+28.8;momentum_score:+26.9,tier=B;reason=high_opt+catalyst_far;cat_days=504;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 66368000.0, ""cash_total"": 297344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.76277724204436, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|far_271_540|nonpos,0.015022652542372882,,-0.9351,504,1,-1.5519,-1.1711,9,9,buying,2.2528,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,881.38,0.85,1,0,1.0,0,1.0,0,504,False,specific_days,0.354782,price_history,,9,1.4495,price_history,,-0.110487,,56.8864,0.7836,-0.016157,-0.09433,late,small,none,drug_developer,morningstar,,,,0,0.8339015592273679311147312078,83.13,45.56250000000000000000000000,85,40.76,5,62.30769230769230769230769231,3.4609,-1.7034,3.0,1105,3,0.6667,0.0038,0,0,0.0,0.3,0.5,other,-1.2302,uncrowded,1.0,209,0.015022652542372882,0.29798,-0.5302,19.08,0.385522,-0.291,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
NUVL,"Nuvalent, Inc.",25,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.685185,,0,0.943114,1,0.056886,798,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,clinical_score:-43.0;smart_money_score:+25.9;financial_score:+22.2,tier=B;reason=high_opt+catalyst_far;cat_days=798;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,0.015022652542372882,,-0.887,434,1,-1.5463,-1.1629,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,798,False,specific_days,-0.163293,price_history,,5,1.337,price_history,,-0.046749,,60.1177,0.5143,-0.016157,-0.030592,late,mid,none,drug_developer,morningstar,,,,0,0.8880516029078774877845310452,45.59,45.56250000000000000000000000,74.0,40.12,5.130552930056710775047258973,70.35714285714285714285714286,3.9414,-1.6831,3.0,1499,5,1.0,0.0075,0,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,204,0.015022652542372882,0.314815,-0.4822,17.77,0.328283,-0.4447,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
CGON,"CG Oncology, Inc.",26,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.66835,,0,0.883234,1,0.116766,791,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-45.2;smart_money_score:+28.8;momentum_score:+15.3,tier=B;reason=high_opt+catalyst_far;cat_days=791;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|far_271_540|nonpos,0.015022652542372882,,0.51,0,1,-1.3836,-0.9245,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,791,False,specific_days,0.278629,price_history,,6,1.3457,price_history,,-0.017769,,64.5499,0.7795,-0.016157,-0.001612,late,mid,none,drug_developer,morningstar,,,,0,0.8570052032130439995204411941,69.42,45.56250000000000000000000000,83.0,45.65,8.927746271791640411678218859,63.92857142857142857142857143,8.1716,-1.5038,3.0,220,8,1.0,0.3954,1,0,0.0,0.3,0.95,oncology,0.679,highly_crowded,1.0,199,0.015022652542372882,0.33165,-0.4354,17.63,0.314815,-0.4822,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
PTGX,"Protagonist Therapeutics, Inc.",27,0.84,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.63468,,0,0.488024,1,0.511976,159,0,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+17.8;financial_score:-10.0;momentum_score:+8.6,tier=B;reason=mod_opt+catalyst_mid;cat_days=159;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|near_91_180|pos,0.027834026315789476,,0.5789,0,1,0.1832,1.3717,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,159,False,specific_days,0.316458,price_history,,5,0.2764,price_history,,-0.13954,,57.9244,0.6429,-0.016157,-0.123383,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,62.26,45.56250000000000000000000000,71.5,34.84,45.49910733039277462717916404,43.69897959183673469387755102,43.9806,0.0134,3.0,159,10,1.0,0.4457,0,1,0.0,0.4,0.6,autoimmune,0.2017,moderate,1.0,189,0.027834026315789476,0.36532,-0.3443,39.62,0.779461,0.7704,2.062962,2.05755,0.0,0.0,0.00402,0.001392,0.0
NAMS,NewAmsterdam Pharma Company N.V,28,0.71,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.486532,,0,0.356287,1,0.643713,8,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.0;smart_money_score:+14.2;momentum_score:+12.6,tier=B;reason=mod_opt+catalyst_near;cat_days=8;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|near_0_30|pos,0.07406860714285714,,0.5976,0,1,0.5856,1.9614,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,8,True,specific_days,0.285903,price_history,,5,1.3243,price_history,,-0.116934,,59.0244,0.4954,-0.016157,-0.100777,late,mid,none,drug_developer,morningstar,,,,0,0.8821963529833791701542508669,75.82,45.25946711111111111111111111,77.5,30.88,54.89130434782608695652173913,62.85714285714285714285714286,55.0723,0.4833,3.0,373,13,1.0,1.1302,1,1,0.0,0.6,0.55,metabolic,0.679,highly_crowded,1.0,145,0.07406860714285714,0.513468,0.0338,40.99,0.799663,0.8404,3.090793,2.9421,0.0,0.0,0.14499,0.003703,0.0
CLDX,"Celldex Therapeutics, Inc.",29,0.43,B,mod_opt+catalyst_mid,B,mod_opt+catalyst_mid,,0.621212,,0,0.52994,1,0.47006,128,0,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+17.7;clinical_score:-14.5;financial_score:+13.2,tier=B;reason=mod_opt+catalyst_mid;cat_days=128;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|near_91_180|pos,0.027834026315789476,,0.5696,0,1,-0.0827,0.982,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,128,False,specific_days,-0.189741,price_history,,4,1.5257,price_history,,-0.068015,,53.3899,0.4801,-0.016157,-0.051858,late,small,none,drug_developer,morningstar,,,,0,0.8764550731367541211980496866,45.58,45.56250000000000000000000000,71.5,52.94,39.29242806133165301407267381,66.92307692307692307692307693,40.1459,-0.1491,3.0,342,58,1.0,1.3283,0,2,0.0143,0.4,0.95,oncology,-0.5143,uncrowded,1.0,185,0.027834026315789476,0.378788,-0.3087,30.81,0.624579,0.3175,1.474392,1.473,0.0,0.0,0.0,0.001392,0.0
AVIR,"Atea Pharmaceuticals, Inc.",30,0.07,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.462963,,0,0.434132,1,0.565868,8,1,specific_days,9,headwind,,XS,sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_>2000bps,financial_score:-27.4;clinical_score:+13.2;smart_money_score:+12.2,tier=B;reason=mod_opt+catalyst_near;cat_days=8;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|near_0_30|pos,0.07406860714285714,,0.5842,0,1,0.376,1.6543,2,2,selling,-0.4281,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,8,True,specific_days,-0.311993,price_history,,2,0.7296,price_history,,-0.176923,,55.9576,0.5268,-0.016157,-0.160766,late,small,sev2,drug_developer,morningstar,,,,0,0.8879505054025792959219240153,30.25,45.25946711111111111111111111,49.0,82.90,50,9.327927533055738183943312149,48.7,0.2133,3.0,312,19,1.0,0.3975,1,0,0.0,0.4,0.55,infectious_disease,0.679,highly_crowded,1.0,138,0.07406860714285714,0.537037,0.093,13.26,0.143098,-1.0665,2.549143,2.48145,0.0,0.0,0.06399,0.003703,0.0
PVLA,"Palvella Therapeutics, Inc.",31,0.71,B,mod_opt+catalyst_near,B,mod_opt+catalyst_near,,0.415825,,0,0.464072,1,0.535928,38,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+40.7;financial_score:-29.9;catalyst_score:-18.4,tier=B;reason=mod_opt+catalyst_near;cat_days=38;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|near_31_90|pos,0.08206888732394367,,0.5801,0,1,0.2652,1.4918,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,38,True,specific_days,0.717163,price_history,,4,1.048,price_history,,-0.060126,,58.3298,,-0.016157,-0.043969,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,96.55,37.45907600000000000000000000,72.0,31.60,47.41230833858433102289434993,25.95733800862005990211118416,48.3232,0.1973,3.0,69,6,1.0,1.5726,2,2,0.0,0.7,0.5,other,-3.6167,uncrowded,1.0,124,0.08206888732394367,0.584175,0.2126,24.17,0.506734,0.0169,2.300993,2.2377,0.0,0.0,0.05919,0.004103,0.0
SION,"Sionna Therapeutics, Inc.",32,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.446128,,0,0.931138,1,0.068862,220,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short,momentum_score:+49.4;financial_score:-42.1;clinical_score:-41.7,tier=B;reason=high_opt+catalyst_far;cat_days=220;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 49671000.0, ""cash_total"": 50831000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.280244005556563, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",mid|near_181_270|nonpos,0.0777123870967742,,-1.3569,220,1,-1.5328,-1.1431,6,6,buying,1.1038,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,953.61,0.85,1,0,1.0,0,1.0,0,220,False,specific_days,1.101796,price_history,,6,0.8946,price_history,,-0.077412,,70.8219,0.7836,-0.016157,-0.061255,mid,small,sev2,drug_developer,morningstar,,,,0,0.7561282510266399915762872486,96.55,45.56250000000000000000000000,83.0,65.93,5.445816186556927297668038411,5,3.7102,-1.6929,2.0,250,2,0.3333,0.1645,0,0,0.0,0.4,0.5,respiratory,0.679,highly_crowded,1.0,133,0.0777123870967742,0.553872,0.1355,8.64,0.048822,-1.6564,0.003886,0.0,0.0,0.0,0.0,0.003886,0.0
ORKA,"Oruka Therapeutics, Inc.",33,0.71,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.442761,,0,0.913174,1,0.086826,220,0,specific_days,9,tailwind,high_beta|overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|high_risk,clinical_score:-50.1;momentum_score:+39.5;smart_money_score:+28.0,tier=B;reason=high_opt+catalyst_far;cat_days=220;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 65616000.0, ""cash_total"": 349155000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.85424286759327, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|near_181_270|nonpos,0.0777123870967742,,-1.3509,220,1,-1.4683,-1.0485,7,7,buying,1.4868,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,756.08,0.85,1,0,1.0,0,1.0,0,220,False,specific_days,0.344493,price_history,,7,2.4864,price_history,,-0.10066,,70.603,0.647,-0.016157,-0.084503,mid,small,none,drug_developer,morningstar,,,,0,0.7933282252636302445591204846,96.55,45.56250000000000000000000000,85,52.37,6.951684194482548392013412591,51.03448275862068965517241380,5.2161,-1.6291,2.0,312,2,0.3333,0.121,0,0,0.0,0.4,0.6,autoimmune,0.679,highly_crowded,1.0,132,0.0777123870967742,0.557239,0.144,22.95,0.493266,-0.0169,0.003886,0.0,0.0,0.0,0.0,0.003886,0.0
