ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ARDX,"Ardelyx, Inc.",,,D,ineligible,,,D,0.5,0.403846,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-31.5;clinical_score:+23.6;momentum_score:+18.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 42483000.0, ""cash_total"": 67999000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.207400607301743, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,44.179176,1.1313,0,1,1.4193,1.1313,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,582.84,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.214185,price_history,,1,0.7555,price_history,,-0.264706,,41.4493,0.8641,-0.330172,0.065466,late,small,none,commercial_biotech,morningstar,,,,0,0.8854993666956413758847634422,71.40,41.25000000000000000000000000,55.5,57.22,77.000,21.93816884661117717003567181,76.2314,1.3671,3.0,,13,1.0,0.0,0,0,0.0,0.6,0.55,metabolic,-0.4728,uncrowded,1.0,141,0.06877803448275861,0.5,0.0,29.03,0.603203,0.2616
NVAX,"Novavax, Inc.",,,D,ineligible,,,D,0.61032,0.919231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-27.2;financial_score:+25.4;catalyst_score:-10.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 244635000.0, ""cash_total"": 735084000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.435271429798334, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,71.028,0.8911,0,1,0.7013,0.8911,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.51,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.25109,price_history,,1,1.631,price_history,,-0.885122,,60.907,0.4814,-0.330172,-0.55495,late,small,none,commercial_biotech,morningstar,,,,0,0.8632435867537313432835820896,24.39,41.25000000000000000000000000,54.5,90.00,60.83333333333333333333333334,77.000,61.318,0.7383,3.0,19,19,1.0,1.9125,1,3,0.0,0.6,0.55,infectious_disease,0.2326,moderate,1.0,172,0.06877803448275861,0.38968,-0.2802,44.95,0.873665,1.1439
MNKD,MannKind Corporation,,,D,ineligible,,,D,0.599644,0.273077,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,XS,ineligible,clinical_score:+17.8;catalyst_score:-14.7;financial_score:-8.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171346000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,39.072411,1.1313,0,1,1.2749,1.1313,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,820.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.149396,price_history,,0,1.1762,price_history,,-0.122244,,76.2834,0.4616,-0.330172,0.207928,late,small,none,commercial_biotech,morningstar,,,,0,0.9,60.66,41.25000000000000000000000000,,15.33,73.75000000000000000000000000,47.94424626767076231998943057,72.6314,1.2153,3.0,692,19,1.0,0.0047,0,0,0.0,0.8,0.5,respiratory,0.7029,highly_crowded,1.0,169,0.06877803448275861,0.400356,-0.2524,43.76,0.852313,1.0464
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.930605,0.134615,1,,0,,81,0,specific_days,9,headwind,,XS,ineligible,financial_score:-42.6;clinical_score:+25.7;smart_money_score:+21.4,tier=;reason=;cat_days=81;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_31_90|pos,-0.01301201886792453,28.81,1.1312,0,1,1.0098,1.1312,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,81,False,specific_days,-0.035617,price_history,,4,0.4427,price_history,,-0.111423,,64.5887,0.2344,-0.330172,0.218749,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,45.30,45.56250000000000000000000000,69.0,50,73.33333333333333333333333333,5,74.6647,1.301,3.0,82,661,1.0,4.2582,7,11,0.0,0.9,0.95,oncology,0.7029,highly_crowded,1.0,262,-0.01301201886792453,0.069395,-1.4803,21.85,0.450178,-0.1252
SNY,Sanofi,,,D,ineligible,,,D,0.884342,0.119231,1,,0,,292,0,specific_days,9,headwind,,XS,ineligible,financial_score:-38.6;clinical_score:+30.8;smart_money_score:+5.9,tier=;reason=;cat_days=292;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0006644444444444445,28.43,1.1313,0,1,1.0518,1.1313,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,292,False,specific_days,0.052152,price_history,,1,0.2825,price_history,,-0.235587,,56.2021,0.194,-0.330172,0.094585,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8561843971631205673758865248,43.40,45.56250000000000000000000000,49.5,50,74.37500000000000000000000000,5,75.7064,1.345,3.0,11,630,1.0,6.7503,8,8,0.0,0.8,0.95,oncology,0.7029,highly_crowded,1.0,249,0.0006644444444444445,0.115658,-1.197,21.66,0.44306,-0.1432
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.645907,0.203846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+24.2;financial_score:-10.6;momentum_score:-9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,35.274724,1.1228,0,1,1.0714,1.1228,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.160128,price_history,,0,1.5167,price_history,,-0.463118,,48.177,0.4807,-0.330172,-0.132946,late,small,none,commercial_biotech,morningstar,,,,0,0.9,35.04,41.25000000000000000000000000,,36.67,69.16666666666666666666666666,34.29383009644602985863390144,68.1171,1.025,3.0,1663,10,1.0,0.0,0,0,0.0,0.4,0.5,other,-1.1781,uncrowded,1.0,182,0.06877803448275861,0.354093,-0.3743,39.48,0.77758,0.764
RIGL,"Rigel Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.880783,0.703846,1,,0,,507,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-29.9;financial_score:+12.8;smart_money_score:+10.0,tier=;reason=;cat_days=507;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0006644444444444445,57.584638,0.8729,0,1,0.3312,0.8729,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,507,False,specific_days,-0.466694,price_history,,1,1.1206,price_history,,-0.773913,,44.1707,0.9981,-0.330172,-0.443741,late,small,none,commercial_biotech,morningstar,,,,0,0.8466212467896334345085220640,15.63,45.56250000000000000000000000,55.5,80.67,52.50000000000000000000000000,58.27586206896551724137931034,53.3237,0.4013,3.0,19,17,1.0,0.9028,2,1,0.0,0.8,0.6,autoimmune,-0.4728,uncrowded,1.0,248,0.0006644444444444445,0.119217,-1.1789,41.07,0.827402,0.9439
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.578292,0.588462,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:+16.4;catalyst_score:-13.6;momentum_score:-8.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,49.4145,0.8869,0,1,0.6643,0.8869,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.009588,price_history,,0,0.5952,price_history,,-0.11118,,46.2402,0.2985,-0.330172,0.218992,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.79,41.25000000000000000000000000,,22.84,60.00000000000000000000000000,71.25000000000000000000000000,60.6901,0.7119,3.0,131,82,1.0,2.6716,2,6,0.0,0.5,0.55,metabolic,0.2326,moderate,1.0,163,0.06877803448275861,0.421708,-0.1975,47.38,0.919929,1.4046
NTRA,"Natera, Inc.",,,D,ineligible,,,D,0.969751,0.165385,1,,0,,1390,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+23.6;momentum_score:-13.7;financial_score:-7.3,tier=;reason=;cat_days=1390;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,-0.015066758064516128,32.351228,1.1313,0,1,,1.1313,5,5,selling,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,210.15,1.0,0,0,1.0,0,1.0,0,1390,False,specific_days,-0.167148,price_history,,5,1.2024,price_history,,-0.650928,,41.7014,0.3255,-0.330172,-0.320756,late,large,none,platform_diagnostics,morningstar,,,,0,0.8246108961960025789813023856,37.12,45.56250000000000000000000000,53.5,15.33,74.37500000000000000000000000,43.47050754458161865569272976,74.0241,1.274,3.0,325,60,1.0,0.1851,0,0,0.0,0.8,0.95,oncology,0.2326,moderate,1.0,273,-0.015066758064516128,0.030249,-1.8771,33.01,0.66726,0.4324
AQST,"Aquestive Therapeutics, Inc.",,,D,ineligible,,,D,0.030249,0.796154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+24.2;clinical_score:-21.6;financial_score:+13.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 43963000.0, ""cash_total"": 129063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.22862407024088, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,61.28019,0.8425,0,1,-0.8883,0.8425,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,726.16,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.274573,price_history,,4,0.8466,price_history,,-0.835165,,60.578,0.9486,-0.330172,-0.504993,late,small,none,commercial_pharma,morningstar,,,,0,0.8092302284710017574692442882,38.08,41.25000000000000000000000000,72.0,74.41,26.22642318244170096021947873,61.37931034482758620689655173,24.4078,-0.8178,3.0,,4,1.0,0.0,0,0,0.0,0.3,0.6,cns,0.7029,highly_crowded,1.0,9,0.1,0.969751,1.8771,21.38,0.435943,-0.1613
LAB,Standard BioTools Inc.,,,D,ineligible,,,D,0.895018,0.634615,1,,0,,50,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+22.0;financial_score:-15.3;momentum_score:-12.4,tier=;reason=;cat_days=50;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 73153000.0, ""cash_total"": 129418000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.229696663158037, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|near_31_90|nonpos,-0.000286936170212766,52.000185,1.1218,0,1,,1.1218,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,50,True,specific_days,-0.158152,price_history,,1,1.0584,price_history,,-0.727642,,61.7257,0.7324,-0.330172,-0.39747,late,small,sev1,platform_devices,morningstar,,,,0,0.8246185644494550920706501315,33.58,42.11390044444444444444444444,55.5,90.00,67.91666666666666666666666667,30.63152331880036992997753997,69.6667,1.0903,3.0,136,735,1.0,2.8576,7,7,0.0476,0.8,0.95,oncology,0.7029,highly_crowded,1.0,252,-0.000286936170212766,0.104982,-1.2537,22.57,0.47153,-0.0714
RARE,Ultragenyx Pharmaceutical Inc.,,,D,ineligible,,,D,0.927046,0.111538,1,,0,,110,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-32.6;clinical_score:+23.6;smart_money_score:+10.6,tier=;reason=;cat_days=110;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|near_91_180|pos,-0.008419821428571428,28.284612,1.1039,0,1,0.7938,1.1039,5,5,selling,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,110,False,specific_days,-0.203549,price_history,,5,0.9833,price_history,,-0.583997,,43.9503,1.2539,-0.330172,-0.253825,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8980016469377251672671127123,31.56,45.56250000000000000000000000,50.0,54.12,62.91666666666666666666666667,6.734693877551020408163265306,62.7002,0.7966,3.0,110,55,1.0,0.159,0,0,0.0,0.8,0.75,rare_disease,-0.4728,uncrowded,1.0,261,-0.008419821428571428,0.072954,-1.4541,13.79,0.161922,-0.9866
CDNA,"CareDx, Inc.",,,D,ineligible,,,D,0.955516,0.488462,1,,0,,1055,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-24.3;clinical_score:+15.8;smart_money_score:+11.3,tier=;reason=;cat_days=1055;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177208000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,-0.015066758064516128,46.38,1.1121,0,1,,1.1121,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,851.72,0.85,1,0,1.0,0,1.0,0,1055,False,specific_days,-0.243981,price_history,,3,1.0336,price_history,,-0.678272,,42.2219,0.5165,-0.330172,-0.3481,late,small,none,platform_diagnostics,morningstar,,,,0,0.8840539130434782608695652174,24.90,45.56250000000000000000000000,60.5,54.00,65.00000000000000000000000000,50,66.3314,0.9497,3.0,314,236,1.0,1.4768,3,1,0.0,0.6,0.95,oncology,0.7029,highly_crowded,1.0,269,-0.015066758064516128,0.044484,-1.7009,40.53,0.809609,0.8765
ZLAB,Zai Lab Limited,,,D,ineligible,,,D,0.976868,0.519231,1,,0,,414,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+28.0;clinical_score:-21.0;catalyst_score:-3.5,tier=;reason=;cat_days=414;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,-0.015066758064516128,47.46,0.8485,0,1,-0.7573,0.8485,3,3,selling,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,414,False,specific_days,-0.091747,price_history,,3,0.7303,price_history,,-0.585101,,63.0318,0.3972,-0.330172,-0.254929,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666968469008512168804699676,46.55,45.56250000000000000000000000,48.0,10.00,27.99093364197530864197530864,77.000,28.9377,-0.6268,3.0,414,23,1.0,0.9467,2,1,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,275,-0.015066758064516128,0.023132,-1.993,23.65,0.492883,-0.0178
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.902135,0.296154,1,,0,,20,1,specific_days,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+7.8;financial_score:-4.0;catalyst_score:-2.6,tier=;reason=;cat_days=20;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|near_0_30|pos,-0.0008885882352941176,39.654049,0.8703,0,1,0.1032,0.8703,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,20,True,specific_days,-0.092751,price_history,,0,0.6201,price_history,,-0.527831,,59.6867,0.3236,-0.330172,-0.197659,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,41.75,40.42503511111111111111111111,,39.33,50.83333333333333333333333333,38.97455278407659360040312422,50.9783,0.3024,3.0,20,13,1.0,1.2697,1,1,0.0,0.4,0.6,autoimmune,0.7029,highly_crowded,1.0,254,-0.0008885882352941176,0.097865,-1.2938,34.51,0.69573,0.5122
AUPH,Aurinia Pharmaceuticals Inc,,,D,ineligible,,,D,0.037367,0.365385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-19.5;smart_money_score:+18.4;financial_score:-10.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,42.54421,0.8668,0,1,-0.0343,0.8668,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.323276,price_history,,1,0.6321,price_history,,-0.822245,,34.3208,0.4141,-0.330172,-0.492073,late,small,none,commercial_biotech,morningstar,,,,0,0.8763407441860465116279069767,17.63,41.25000000000000000000000000,55.5,76.67,44.27169067215363511659807956,27.07491082045184304399524376,43.1531,-0.0275,3.0,965,11,1.0,0.0005,0,0,0.0,0.6,0.55,ophthalmology,0.7029,highly_crowded,1.0,11,0.1,0.962633,1.7821,30.31,0.613879,0.2894
ALVO,Alvotech,,,D,ineligible,,,D,0.478648,0.073077,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,ineligible,financial_score:-29.5;clinical_score:+22.4;catalyst_score:+6.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,26.706,0.8794,0,1,0.3466,0.8794,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.226413,price_history,,0,0.6012,price_history,,,series_too_short,43.4404,0.9498,-0.330172,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.7957021685393258426966292135,34.78,41.25000000000000000000000000,,50,56.87500000000000000000000000,5,55.0564,0.4744,3.0,371,5,1.0,0.0992,0,0,0.0,0.3,0.55,ophthalmology,0.7029,highly_crowded,1.0,135,0.06877803448275861,0.521352,0.0535,15.33,0.233096,-0.7287
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.585409,0.103846,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,financial_score:-30.3;clinical_score:+18.4;catalyst_score:+5.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,27.994,0.8742,0,1,0.2207,0.8742,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.098918,price_history,,0,0.3675,price_history,,-0.340176,,49.5002,0.3562,-0.330172,-0.010004,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8372182113275128721737183792,41.22,41.25000000000000000000000000,,50,53.75000000000000000000000000,5,52.7004,0.375,3.0,2212,13,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,-0.4728,uncrowded,1.0,165,0.06877803448275861,0.414591,-0.2158,17.64,0.322064,-0.4619
PHAT,"Phathom Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.268683,0.234615,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,XS,ineligible,financial_score:-24.7;smart_money_score:+10.9;momentum_score:+10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 166775000.0, ""cash_total"": 129972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.351905261579972, ""stage_bucket"": ""late"", ""surv_score"": ""-7.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,36.405932,0.8615,0,1,-0.2793,0.8615,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,859.62,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.081729,price_history,,1,0.9468,price_history,,-0.51422,,53.9887,0.6057,-0.330172,-0.184048,late,small,sev2,commercial_biotech,morningstar,,,,0,0.7992588677472398402630960770,49.47,41.25000000000000000000000000,49.5,57.87,38.75342935528120713305898492,13.90540362002906592680671159,39.2484,-0.1921,3.0,10,2,0.3333,1.4273,1,1,0.0,0.4,0.55,infectious_disease,-0.4728,uncrowded,1.0,76,0.1,0.731317,0.6168,10.36,0.072954,-1.4541
