ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
OLMA,"Olema Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.130357,,0,0.263333,1,0.736667,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+17.0;clinical_score:+13.7;momentum_score:-13.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 108389000.0, ""cash_total"": 328960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.41993191190988, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3246,655,1,0.7953,1.0237,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,486.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.422631,price_history,,3,0.9746,price_history,,-0.906871,,41.1165,2.891,-0.419903,-0.486968,early,small,none,drug_developer,morningstar,,,,0,0.7225586214418148107754389792,36.07,41.25000000000000000000000000,66.5,16.67,63.25581395348837209302325581,40.52701159786070548644913166,62.1327,0.7731,1.0,655,3,0.6667,0.0011,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,37,0.1,0.869643,1.1247,34.14,0.6875,0.4888
SRRK,Scholar Rock Holding Corporatio,,,D,ineligible,D,ineligible,,0.355357,,0,0.63,1,0.37,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-32.9;smart_money_score:+30.1;catalyst_score:+3.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 7}",late|none|nonpos,0.09811690510948905,,-0.3168,796,1,-0.3618,-0.1954,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,460.05,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.072809,price_history,,7,1.3626,price_history,,-0.800455,,38.7775,0.7098,-0.419903,-0.380552,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7633059078771695594125500668,38.49,41.25000000000000000000000000,68.0,50,36.65641737750446340011902400,5,35.8217,-0.3369,3.0,796,3,0.6667,0.0173,0,0,0.0,0.4,0.75,rare_disease,0.7047,highly_crowded,1.0,100,0.09811690510948905,0.644643,0.3709,12.06,0.116071,-1.1949
SMMT,Summit Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.351786,,0,0.836667,1,0.163333,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+29.2;clinical_score:-25.8;financial_score:-3.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.09811690510948905,,0.8316,0,1,-1.2414,-1.1221,5,5,buying,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.036111,price_history,,5,0.1262,price_history,,-0.794326,,49.8383,0.5984,-0.419903,-0.374423,late,large,none,drug_developer,morningstar,,,,0,0.8150565653997711961357569595,43.57,41.25000000000000000000000000,71.5,10.00,16.43523110493949613171989684,38.60102713306442725208843043,15.3121,-1.2021,3.0,,6,1.0,0.0,0,0,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,99,0.09811690510948905,0.648214,0.3805,14.00,0.169643,-0.9556
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.344643,,0,0.596667,1,0.403333,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+32.6;momentum_score:-20.5;financial_score:-13.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.09811690510948905,,0.8693,0,1,-0.2772,-0.1062,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.44177,price_history,,4,0.5644,price_history,,-0.789474,,26.7971,,-0.419903,-0.369571,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,18.97,41.25000000000000000000000000,72.0,30.80,38.60102713306442725208843043,26.32653061224489795918367346,39.5779,-0.1785,3.0,62,4,1.0,2.1205,2,3,0.0,0.7,0.5,other,-3.5237,uncrowded,1.0,97,0.09811690510948905,0.655357,0.3998,24.24,0.505357,0.0134
DRUG,Bright Minds Biosciences Inc.,,,D,ineligible,D,ineligible,,0.044643,,0,0.183333,1,0.816667,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-39.2;clinical_score:+24.3;smart_money_score:+22.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.1737,202,1,1.0229,1.2635,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,819.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.16502,price_history,,3,-0.2044,price_history,,-0.889429,,36.652,,-0.419903,-0.469526,early,unknown,sev2,drug_developer,morningstar,,,,0,0.6631473784759074506474209297,39.89,41.25000000000000000000000000,66.5,50,68.48837209302325581395348837,5,67.0924,0.9823,1.0,202,1,0.0,0.0464,0,0,0.0,0.4,0.5,other,0.7047,highly_crowded,1.0,13,0.1,0.955357,1.6992,20.74,0.416071,-0.212
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.326786,,0,0.93,1,0.07,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:+21.5;financial_score:-14.8;clinical_score:-13.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.09811690510948905,,-0.3427,322,1,-1.667,-1.5705,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.275736,price_history,,0,1.7303,price_history,,-0.900447,,33.6336,0.7585,-0.419903,-0.480544,late,small,sev2,drug_developer,morningstar,,,,0,0.8569526884272997032640949555,26.23,41.25000000000000000000000000,,61.20,6.652339703321651347836628537,5,5.6063,-1.6116,3.0,,6,1.0,0.0683,0,0,0.0,0.4,0.55,ophthalmology,-0.4698,uncrowded,1.0,92,0.09811690510948905,0.673214,0.4488,4.63,0.008929,-2.3686
NGNE,Neurogene Inc.,,,D,ineligible,D,ineligible,,0.119643,,0,0.31,1,0.69,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-35.7;smart_money_score:+32.0;catalyst_score:-11.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 59744000.0, ""cash_total"": 265410000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.30945366898768, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.1,,-0.7361,62,1,0.7042,0.9278,8,8,buying,1.9533,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1586.17,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.461481,price_history,,8,0.9552,price_history,,-0.923613,,28.0451,0.823,-0.419903,-0.50371,early,small,none,drug_developer,morningstar,,,,0,0.7881479071784862285838212969,17.31,41.25000000000000000000000000,85,73.81,61.16279069767441860465116279,60.46511627906976744186046512,59.8884,0.6784,1.0,62,5,1.0,0.1491,1,0,0.0,0.3,0.65,rare_disease,0.7047,highly_crowded,1.0,34,0.1,0.880357,1.1768,42.77,0.8375,0.9842
TYRA,"Tyra Biosciences, Inc.",,,D,ineligible,D,ineligible,,0.176786,,0,0.37,1,0.63,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-35.2;smart_money_score:+20.3;clinical_score:+16.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71518000.0, ""cash_total"": 61951000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.394753768282111, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.353,1479,1,0.4918,0.704,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,678.57,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.178016,price_history,,2,1.1305,price_history,,-0.785327,,44.1251,0.7452,-0.419903,-0.365424,early,small,sev2,drug_developer,morningstar,,,,0,0.7853712776972458065852143301,37.73,41.25000000000000000000000000,60.5,50,56.27906976744186046511627907,5,55.1559,0.4787,1.0,1479,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,50,0.1,0.823214,0.9277,16.02,0.251786,-0.6689
MCRB,"Seres Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.316071,,0,0.69,1,0.31,,0,no_upcoming,9,tailwind,deep_drawdown,XS,ineligible,momentum_score:+30.5;clinical_score:-23.1;catalyst_score:-13.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 47638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",late|none|nonpos,0.09811690510948905,,0.8582,0,1,-0.5761,-0.4212,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.958057,price_history,,0,1.2705,price_history,,-0.39895,,56.9085,1.1067,-0.419903,0.020953,late,micro,none,drug_developer,morningstar,,,,0,0.8030069610863859408878238046,85.36,41.25000000000000000000000000,,90.00,31.72937468315369525446891048,60.98591549295774647887323943,31.3834,-0.5241,3.0,,5,1.0,0.0011,0,0,0.0,0.4,0.95,oncology,-0.4698,uncrowded,1.0,89,0.09811690510948905,0.683929,0.4787,18.76,0.366071,-0.3423
KOD,Kodiak Sciences Inc,,,D,ineligible,D,ineligible,,0.308929,,0,0.99,1,0.01,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+34.8;clinical_score:-26.7;financial_score:-26.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.7707,0,1,-1.7389,-1.6462,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.219067,price_history,,3,1.2814,price_history,,-0.947311,,32.5396,0.8241,-0.419903,-0.527408,late,small,sev2,drug_developer,morningstar,,,,0,0.8621040671250437012003263023,40.56,41.25000000000000000000000000,66.5,38.80,5,5,4.2269,-1.6698,3.0,97,4,1.0,1.7364,0,2,0.0,0.3,0.55,ophthalmology,0.7047,highly_crowded,1.0,87,0.09811690510948905,0.691071,0.4989,6.19,0.026786,-1.9303
KALV,"KalVista Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.305357,,0,0.776667,1,0.223333,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+22.0;momentum_score:-21.4;clinical_score:-10.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 126985000.0, ""cash_total"": 243497000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.010308304130408, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,,0.8474,0,1,-1.0102,-0.8786,2,2,selling,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,753.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.663883,price_history,,2,0.0206,price_history,,-0.750137,,16.2547,0.6376,-0.419903,-0.330234,late,small,sev1,drug_developer,morningstar,,,,0,0.8797695576251455180442374854,11.06,41.25000000000000000000000000,54.5,62.00,21.74987326147810178756419582,33.76417233560090702947845804,21.9196,-0.9234,3.0,443,4,1.0,0.9348,1,1,0.0,0.4,0.55,ophthalmology,0.7047,highly_crowded,1.0,86,0.09811690510948905,0.694643,0.5091,19.69,0.394643,-0.2672
EDIT,"Editas Medicine, Inc.",,,D,ineligible,D,ineligible,,0.051786,,0,0.23,1,0.77,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+26.5;financial_score:-23.2;momentum_score:-5.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 128854000.0, ""cash_total"": 165648000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.22828421495472, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",early|none|pos,0.1,,-1.3185,952,1,0.8863,1.1197,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1626.3,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.217847,price_history,,0,1.5138,price_history,,-0.719497,,35.9462,0.8096,-0.419903,-0.299594,early,micro,sev2,drug_developer,morningstar,,,,0,0.7741403320835565077664702732,33.19,41.25000000000000000000000000,,78.57,65.34883720930232558139534884,15.64148789135268313202331590,63.5257,0.8318,1.0,952,3,0.6667,0.0002,0,0,0.0,0.3,0.55,ophthalmology,0.7047,highly_crowded,1.0,15,0.1,0.948214,1.6278,13.02,0.148214,-1.0441
IMTX,Immatics N.V.,,,D,ineligible,D,ineligible,,0.294643,,0,0.636667,1,0.363333,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-33.0;momentum_score:+32.3;catalyst_score:+3.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.09811690510948905,,0.8674,0,1,-0.412,-0.2482,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1507.41,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.106276,price_history,,0,0.3627,price_history,,-0.22879,,56.3274,,-0.419903,0.191113,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7767624324324324324324324324,70.36,41.25000000000000000000000000,,50,35.50287641341003769093433843,5,34.3797,-0.3977,3.0,,14,1.0,0.1215,0,0,0.0,0.3,0.95,oncology,0.7047,highly_crowded,1.0,83,0.09811690510948905,0.705357,0.5399,6.56,0.030357,-1.8756
FULC,"Fulcrum Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.283929,,0,0.936667,1,0.063333,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-41.8;financial_score:+20.9;smart_money_score:+19.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 60065000.0, ""cash_total"": 197533000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 39.463847498543245, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,,0.805,0,1,-1.7167,-1.6229,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,919.56,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.390637,price_history,,3,1.2872,price_history,,-0.711538,,44.9845,1.1313,-0.419903,-0.291635,late,small,none,drug_developer,morningstar,,,,0,0.8089227523150861563708826632,54.92,41.25000000000000000000000000,66.5,66.00,5.508827613568736361832969646,68.21428571428571428571428572,4.9989,-1.6372,3.0,748,4,1.0,0.1978,1,0,0.0,0.4,0.55,infectious_disease,-0.4698,uncrowded,1.0,80,0.09811690510948905,0.716071,0.5712,16.30,0.276786,-0.5924
NRIX,"Nurix Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.126786,,0,0.363333,1,0.636667,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-32.5;clinical_score:+19.5;smart_money_score:+13.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 249465000.0, ""cash_total"": 246960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.879502134567975, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|none|pos,0.1,,-1.2328,207,1,0.5221,0.736,4,4,selling,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,674.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.272872,price_history,,4,1.2606,price_history,,-0.684928,,30.2918,0.7197,-0.419903,-0.265025,early,small,sev2,drug_developer,morningstar,,,,0,0.8269203490893321769297484822,33.25,41.25000000000000000000000000,51.0,30.95,56.97674418604651162790697675,5,55.8536,0.5082,1.0,207,4,1.0,0.0446,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,36,0.1,0.873214,1.1417,15.95,0.244643,-0.6914
CNTA,Centessa Pharmaceuticals plc,,,D,ineligible,D,ineligible,,0.251786,,0,0.97,1,0.03,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+45.1;clinical_score:-26.9;financial_score:-26.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.09811690510948905,,0.754,0,1,-1.7389,-1.6462,7,7,buying,1.5632,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.19538,price_history,,7,0.4612,price_history,,-0.77138,,45.458,0.5724,-0.419903,-0.351477,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882339035400332620574958422,31.31,41.25000000000000000000000000,77.0,16.40,5,5,4.1653,-1.6724,3.0,,5,1.0,0.0192,0,0,0.0,0.4,0.75,rare_disease,0.7047,highly_crowded,1.0,71,0.09811690510948905,0.748214,0.6689,12.48,0.133929,-1.108
CABA,"Cabaletta Bio, Inc.",,,D,ineligible,D,ineligible,,0.030357,,0,0.283333,1,0.716667,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+20.3;clinical_score:+16.4;momentum_score:-16.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.1,,-1.3276,1014,1,0.7649,0.9918,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.373041,price_history,,3,0.7957,price_history,,-0.94194,,53.3857,1.3399,-0.419903,-0.522037,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,30.23,41.25000000000000000000000000,66.5,50,62.55813953488372093023255814,30.42184964845862628447809627,60.735,0.7141,1.0,1014,2,0.3333,0.0001,0,0,0.0,0.3,0.6,autoimmune,0.7047,highly_crowded,1.0,9,0.1,0.969643,1.8756,29.86,0.608929,0.2765
CADL,"Candel Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.233929,,0,0.623333,1,0.376667,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+24.0;momentum_score:-13.7;clinical_score:-7.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 27743000.0, ""cash_total"": 86963000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.903184982071295, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|nonpos,0.09811690510948905,,0.8679,0,1,-0.3618,-0.1954,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1387.28,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.219455,price_history,,0,0.6129,price_history,,-0.786555,,28.6597,0.6596,-0.419903,-0.366652,late,micro,none,drug_developer,morningstar,,,,0,0.8410967125469229894209987487,30.47,41.25000000000000000000000000,,86.80,36.65641737750446340011902400,68.16901408450704225352112676,36.2333,-0.3195,3.0,657,11,1.0,0.053,0,0,0.0,0.6,0.95,oncology,0.7047,highly_crowded,1.0,66,0.09811690510948905,0.766071,0.726,24.25,0.5125,0.0313
