ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
KROS,"Keros Therapeutics, Inc.",142,0.22,B,high_quality+no_catalyst_data,,,B,0.269366,0.965385,1,,0,,,0,no_upcoming,9,headwind,,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,clinical_score:-34.5;financial_score:+26.0;smart_money_score:+18.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 693472000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|nonpos,0.07716014201183433,73.844,-1.6574,,0,-1.3302,-1.6574,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1232.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.122831,price_history,,4,1.1054,price_history,,-0.17768,,65.7499,0.4961,-0.100422,-0.077258,early,small,sev1,commercial_biotech,morningstar,,,,0,0.7353649732328198404894570086,45.22,41.25000000000000000000000000,66.0,90.00,13.49800809664360252253995903,74.00000000000000000000000000,12.098,-1.3353,,,,,0.0,0,0,,0.0,0.5,other,-0.4815,uncrowded,1.0,77,0.07716014201183433,0.730634,0.6147,22.22,0.480634,-0.0486
ILMN,"Illumina, Inc.",143,0.62,C,low_quality+no_catalyst_data,,,C,0.258803,0.557692,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-11.8;smart_money_score:+9.8;momentum_score:+3.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.07716014201183433,48.185508,-1.6471,,0,,-1.6471,2,2,selling,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.004336,price_history,,2,0.7684,price_history,,-0.206154,,46.7727,0.6123,-0.100422,-0.105732,early,large,none,platform_diagnostics,morningstar,,,,0,0.6753394815792631705268210728,45.29,41.25000000000000000000000000,52.0,57.48,30.39257431331752713665908615,42.24335091369494040418702924,28.929,-0.626,0.0,592,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.8391,uncrowded,1.0,74,0.07716014201183433,0.741197,0.647,19.96,0.410211,-0.227
FTRE,Fortrea Holdings Inc.,144,0.53,C,mod_quality+no_catalyst_data,,,C,0.255282,0.603846,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:-29.0;smart_money_score:+13.0;catalyst_score:+7.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,50.567781,-1.6574,,0,-1.3302,-1.6574,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8315,-0.100422,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.6175386132106473874465987512,50,50,55.5,59.75,13.49800809664360252253995903,43.67840277777777777777777778,13.673,-1.2689,,,,,,,,,,,,-1.6603,unknown,1.0,73,0.07716014201183433,0.744718,0.658,14.71,0.205986,-0.8204
HROW,"Harrow, Inc.",145,0.88,C,low_quality+no_catalyst_data,,,C,0.125,0.188462,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,momentum_score:+25.9;financial_score:-21.7;catalyst_score:-10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74290000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|pos,0.0844585888324873,34.642158,-1.5647,,0,0.2336,-1.5647,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,581.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.241136,price_history,,1,0.6677,price_history,,-0.240741,,39.5273,0.6339,-0.100422,-0.140319,early,mid,none,commercial_pharma,morningstar,,,,0,0.7660734286664449617559028932,78.00,41.25000000000000000000000000,55.5,15.33,55.42168674698795180722891566,30.39257431331752713665908615,53.6081,0.414,0.0,,2,0.0,0.0,0,0,0.0,0.0,0.55,infectious_disease,0.6973,highly_crowded,1.0,36,0.0844585888324873,0.875,1.1503,29.96,0.610915,0.2817
ETON,"Eton Pharmaceuticals, Inc.",146,0.43,C,low_quality+no_catalyst_data,,,C,0.244718,0.173077,1,,0,,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-25.0;financial_score:-22.8;smart_money_score:+22.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 37121000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.07716014201183433,34.557,-1.6574,,0,-1.4631,-1.6574,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1543.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.014638,price_history,,2,0.0526,price_history,,-0.104878,,52.7075,0.4387,-0.100422,-0.004456,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7060876286402452375738997153,52.30,50,61.0,48.67,13.49800809664360252253995903,15.69444444444444444444444444,13.673,-1.2689,,,,,,,,,,,,-1.6603,unknown,1.0,70,0.07716014201183433,0.755282,0.6912,12.05,0.114437,-1.2033
CSTL,"Castle Biosciences, Inc.",147,0.53,C,mod_quality+no_catalyst_data,,,C,0.230634,0.834615,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-34.8;financial_score:+28.7;momentum_score:+4.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 287542000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.07716014201183433,65.9535,-1.6574,,0,,-1.6574,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,918.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.020086,price_history,,0,0.9589,price_history,,-0.282925,,61.2607,0.5471,-0.100422,-0.182503,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6982341954022988505747126437,52.69,50,,59.33,13.49800809664360252253995903,77.000,13.673,-1.2689,,,,,,,,,,,,-1.6603,unknown,1.0,66,0.07716014201183433,0.769366,0.7368,18.34,0.357394,-0.3654
BRKR,Bruker Corporation,148,0.62,C,mod_quality+no_catalyst_data,,,C,0.22007,0.757692,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-29.3;financial_score:+13.7;momentum_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95700000.0, ""cash_total"": 293100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.75235109717868, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.07716014201183433,59.981681,-1.6574,,0,,-1.6574,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,329.83,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.049728,price_history,,0,0.2246,price_history,,-0.097596,,46.6343,0.4312,-0.100422,0.002826,early,mid,sev1,platform_devices,morningstar,,,,0,0.6982677637511271415689810640,51.15,50,,69.59,13.49800809664360252253995903,56.43373493975903614457831325,13.673,-1.2689,,,,,,,,,,,,-1.6603,unknown,1.0,63,0.07716014201183433,0.77993,0.772,14.38,0.191901,-0.8709
AVTR,"Avantor, Inc.",149,0.31,C,mod_quality+no_catalyst_data,,,C,0.202465,0.65,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,S,momentum_headwind,clinical_score:-28.1;smart_money_score:+10.9;catalyst_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 365400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.07716014201183433,51.983925,-1.6574,,0,,-1.6574,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,310.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.161467,price_history,,1,0.5904,price_history,,-0.372379,,56.4105,0.5928,-0.100422,-0.271957,early,mid,sev1,platform_devices,morningstar,,,,0,0.6823054832610388165943721499,42.87,50,52.5,60.67,13.49800809664360252253995903,49.27872131094659763552200771,13.673,-1.2689,,,,,,,,,,,,-1.6603,unknown,1.0,58,0.07716014201183433,0.797535,0.8328,17.04,0.315141,-0.4813
GLPG,Galapagos NV,,,D,ineligible,D,ineligible,,0.871479,,0,0.087662,1,0.912338,379,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-44.6;clinical_score:+26.0;smart_money_score:+16.9,tier=D;reason=ineligible;cat_days=379;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.01726606451612903,,1.0846,0,1,1.3534,1.0846,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=2000bps,1708.51,0.7,1,0,1.0,0,1.0,0,379,False,specific_days,0.107698,price_history,,3,0.2891,price_history,,-0.235681,,67.1599,0.3097,-0.100422,-0.135259,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8503392434988179669030732861,55.51,45.56250000000000000000000000,66.5,50,75.62913907284768211920529801,5,75.7572,1.3473,3.0,74,55,1.0,1.6279,1,3,0.0,0.4,0.6,autoimmune,0.6973,highly_crowded,1.0,248,0.01726606451612903,0.128521,-1.1334,21.85,0.473592,-0.0662
HRTX,"Heron Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.737676,,0,0.152597,1,0.847403,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+31.3;momentum_score:-27.9;financial_score:-21.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 27591000.0, ""cash_total"": 28647000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.459280200065239, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.03298423170731707,,1.0792,0,1,1.1971,1.0792,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.54116,price_history,,2,1.9785,price_history,,-0.757914,,29.1574,0.4900,-0.100422,-0.657492,late,micro,sev1,drug_developer,morningstar,,,,0,0.8825854541181999765009987076,12.85,41.25000000000000000000000000,58.0,90.00,72.05298013245033112582781457,19.46330326642593648426725924,71.3151,1.1601,3.0,379,16,1.0,0.0006,0,0,0.0,0.4,0.95,oncology,0.6973,highly_crowded,1.0,210,0.03298423170731707,0.262324,-0.6362,26.64,0.540493,0.1017
ALT,"Altimmune, Inc.",,,D,ineligible,D,ineligible,,0.649648,,0,0.126623,1,0.873377,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-36.1;financial_score:+23.2;clinical_score:+22.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48087000.0, ""cash_total"": 210776000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.5986649198328, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,,1.0796,0,1,1.2145,1.0796,1,1,selling,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,696.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.660274,price_history,,1,1.7211,price_history,,-0.799643,,36.1806,0.8891,-0.100422,-0.699221,late,small,none,drug_developer,morningstar,,,,0,0.8416931150818443083843558666,13.87,41.25000000000000000000000000,49.0,81.72,72.45033112582781456953642384,73.15625000000000000000000000,71.3007,1.1595,2.0,132,13,1.0,0.4065,0,1,0.0,0.4,0.55,metabolic,0.6973,highly_crowded,1.0,185,0.03298423170731707,0.350352,-0.3844,40.91,0.794014,0.8204
EYPT,"EyePoint, Inc.",,,D,ineligible,D,ineligible,,0.72007,,0,0.25,1,0.75,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-46.8;momentum_score:+33.2;smart_money_score:+17.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.03298423170731707,,1.0569,0,1,0.8325,1.0569,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.792693,price_history,,4,2.8314,price_history,,-0.415468,,55.1256,0.7147,-0.100422,-0.315046,late,small,sev2,drug_developer,morningstar,,,,0,0.9,87.59,41.25000000000000000000000000,72.0,59.33,63.70860927152317880794701987,7.608100043402777777777777778,63.3829,0.8259,3.0,105,9,1.0,1.5554,0,2,0.0,0.4,0.55,ophthalmology,0.2258,moderate,1.0,205,0.03298423170731707,0.27993,-0.5831,13.21,0.149648,-1.0379
BNTX,BioNTech SE,,,D,ineligible,D,ineligible,,0.691901,,0,0.269481,1,0.730519,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-34.4;clinical_score:+23.5;smart_money_score:+17.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|none|pos,0.03298423170731707,,1.0563,0,1,0.7978,1.0563,4,4,selling,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,298.62,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.210653,price_history,,4,0.1339,price_history,,-0.427627,,38.1174,0.3086,-0.100422,-0.327205,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8557407477520113582584003786,30.85,41.25000000000000000000000000,57.0,50,62.91390728476821192052980132,5,63.9261,0.8488,3.0,6,55,1.0,3.3821,6,4,0.0,0.4,0.95,oncology,0.6973,highly_crowded,1.0,197,0.03298423170731707,0.308099,-0.5012,20.19,0.417254,-0.2089
GMAB,Genmab A/S,,,D,ineligible,D,ineligible,,0.727113,,0,0.327922,1,0.672078,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:-38.0;smart_money_score:+17.5;clinical_score:+15.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|none|pos,0.03298423170731707,,1.0363,0,1,0.5895,1.0363,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=1000bps,453.45,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.107065,price_history,,3,0.3031,price_history,,-0.115172,,57.2748,0.3342,-0.100422,-0.01475,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8430982962612399432087079981,49.95,41.25000000000000000000000000,60.5,50,58.14569536423841059602649006,5,59.8957,0.6789,3.0,66,39,1.0,1.0314,2,1,0.0192,0.5,0.95,oncology,0.6973,highly_crowded,1.0,207,0.03298423170731707,0.272887,-0.6041,17.77,0.336268,-0.4227
ABVX,Abivax SA,,,D,ineligible,D,ineligible,,0.973592,,0,0.477273,1,0.522727,42,1,specific_days,9,neutral,drawdown_data_missing,XS,ineligible,financial_score:-40.9;smart_money_score:+39.1;catalyst_score:-6.6,tier=D;reason=ineligible;cat_days=42;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 8}",late|near_31_90|pos,-0.009724075471698113,,0.817,0,1,0.2423,0.817,8,8,buying,1.9396,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,240.42,1.0,0,0,1.0,0,1.0,0,42,True,specific_days,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.7549,-0.100422,,late,unknown,sev2,drug_developer,morningstar,,,drawdown,1,0.7756764803175653324512074099,50,39.24674844444444444444444444,85,50,50.19867549668874172185430464,5,49.3717,0.2354,3.0,301,9,1.0,0.2631,1,0,0.0,0.4,0.55,infectious_disease,0.6973,highly_crowded,1.0,277,-0.009724075471698113,0.026408,-1.9364,13.30,0.153169,-1.0229
ARGX,argenx SE,,,D,ineligible,D,ineligible,,0.860915,,0,0.516234,1,0.483766,620,0,specific_days,9,tailwind,overbought_rsi,XS,ineligible,financial_score:-41.8;smart_money_score:+33.2;momentum_score:+10.3,tier=D;reason=ineligible;cat_days=620;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|far_271_540|pos,0.01726606451612903,,0.8156,0,1,0.0791,0.8156,6,6,buying,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,197.05,1.0,0,0,1.0,0,1.0,0,620,False,specific_days,0.14257,price_history,,6,0.2908,price_history,,0.0,,73.6553,0.2190,-0.100422,0.100422,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8454987170979871709798717098,57.15,45.56250000000000000000000000,80.0,50,46.46331301258716722950747774,5,46.6535,0.1209,3.0,95,23,1.0,2.6185,1,4,0.0,0.4,0.6,autoimmune,0.2258,moderate,1.0,245,0.01726606451612903,0.139085,-1.0844,18.72,0.367958,-0.3373
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.677817,,0,0.366883,1,0.633117,,0,no_upcoming,9,headwind,,XS,ineligible,financial_score:+13.7;catalyst_score:-10.4;momentum_score:-8.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.03298423170731707,,0.8286,0,1,0.52,0.8286,0,0,neutral,-1.1681,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.073846,price_history,,0,1.1206,price_history,,-0.345114,,60.9809,1.1868,-0.100422,-0.244692,late,small,none,drug_developer,morningstar,,,,0,0.7970878661087866108786610879,43.32,41.25000000000000000000000000,,80.97,56.55629139072847682119205298,65.28125000000000000000000000,56.6355,0.5415,3.0,13,8,1.0,0.9355,1,1,0.0,0.4,0.6,cns,0.6973,highly_crowded,1.0,193,0.03298423170731707,0.322183,-0.4616,32.48,0.649648,0.3844
NUVB,Nuvation Bio Inc.,,,D,ineligible,D,ineligible,,0.917254,,0,0.886364,1,0.113636,593,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-33.1;financial_score:+31.4;smart_money_score:+8.9,tier=D;reason=ineligible;cat_days=593;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|far_271_540|nonpos,0.006739808510638298,,0.7603,0,1,-1.4689,0.7603,6,6,selling,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,593,False,specific_days,-0.22734,price_history,,6,0.6493,price_history,,-0.612827,,47.4781,1.2485,-0.100422,-0.512405,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,35.41,45.56250000000000000000000000,53.0,49.63,11.03504232270514451120564888,75.50000000000000000000000000,10.2972,-1.4112,3.0,2023,11,1.0,0.0608,0,0,0.0,0.4,0.95,oncology,0.6973,highly_crowded,1.0,261,0.006739808510638298,0.082746,-1.3868,15.62,0.241197,-0.7025
PVLA,"Palvella Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.853873,,0,0.711039,1,0.288961,135,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.5;momentum_score:-13.7;financial_score:-13.2,tier=D;reason=ineligible;cat_days=135;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|near_91_180|nonpos,0.021306694444444448,,0.7994,0,1,-0.5964,0.7994,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,135,False,specific_days,-0.464528,price_history,,4,0.6235,price_history,,-0.604348,,45.6864,,-0.100422,-0.503926,late,small,none,drug_developer,morningstar,,,,0,0.8521463044998834227092562369,26.83,45.56250000000000000000000000,72.0,35.45,31.00258760580676286127801412,27.29958767361111111111111111,31.8049,-0.5048,3.0,42,4,1.0,1.544,1,2,0.0,0.7,0.5,other,-3.5464,uncrowded,1.0,243,0.021306694444444448,0.146127,-1.0532,22.83,0.487676,-0.0309
