ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
STOK,"Stoke Therapeutics, Inc.",135,0.49,C,low_quality+no_catalyst_data,,,C,0.158929,0.434615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+33.5;clinical_score:-22.2;momentum_score:-8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 83394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|nonpos,0.1,45.197562,-0.8273,403,1,-0.8694,-0.8458,6,6,buying,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,603.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.106216,price_history,,6,1.18,price_history,,-0.592773,,36.2418,0.7422,-0.410362,-0.182411,mid,mid,none,commercial_biotech,morningstar,,,,0,0.7884608316103836434642775098,38.06,41.25000000000000000000000000,80.0,44.67,24.28478874543014484705446805,48.78013790550233698921745569,22.8116,-0.8856,2.0,403,1,0.0,0.0087,0,0,0.0,0.3,0.5,other,-3.2888,uncrowded,1.0,45,0.1,0.841071,0.9989,27.99,0.569643,0.1755
MRVI,"Maravai LifeSciences Holdings, Inc.",136,0.1,C,low_quality+no_catalyst_data,,,C,0.783929,0.419231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:-22.4;catalyst_score:+14.6;financial_score:+10.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,44.670617,-1.5459,,0,-1.3606,-1.334,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.218054,price_history,,0,0.3644,price_history,,-0.570309,,31.1013,0.6854,-0.410362,-0.159947,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673252766757151806222593443,32.65,50,,50,13.03196923261823207739919476,45.86803677663601946998377502,13.207,-1.2907,,,,,,,,,,,,-1.6444,unknown,1.0,220,0.0033383283582089558,0.216071,-0.7855,12.80,0.1375,-1.0916
LGND,Ligand Pharmaceuticals Incorporated,137,0.49,C,low_quality+no_catalyst_data,,,C,0.773214,0.396154,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,M,,clinical_score:-31.4;financial_score:+17.4;momentum_score:+8.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 664522000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,43.762709,-1.5459,,0,-1.3606,-1.334,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,494.19,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.033602,price_history,,0,0.8216,price_history,,-0.432499,,56.7309,0.2960,-0.410362,-0.022137,early,mid,sev1,commercial_biotech,morningstar,,,,0,0.7264388707681925542683612642,52.80,50,,15.33,13.03196923261823207739919476,61.86046511627906976744186046,13.207,-1.2907,,,,,,,,,,,,-1.6444,unknown,1.0,217,0.0033383283582089558,0.226786,-0.7495,16.62,0.2875,-0.5607
NTRA,"Natera, Inc.",138,0.95,C,low_quality,,,C,0.9875,0.211538,1,,0,,1425,0,specific_days,9,tailwind,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:+19.5;financial_score:-10.6;catalyst_score:-9.3,tier=;reason=;cat_days=1425;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,-0.023471583333333337,36.56013,1.1356,0,1,,0.0,5,5,selling,0.783,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,210.15,1.0,0,0,1.0,0,1.0,0,1425,False,specific_days,0.011922,price_history,,5,1.1093,price_history,,-0.640588,,40.0589,0.3255,-0.410362,-0.230226,late,large,none,platform_diagnostics,morningstar,,,,0,0.8245760992108229988726042841,56.54,45.56250000000000000000000000,53.5,15.33,74.29577464788732394366197183,44.19251030439286737640238930,73.9302,1.2705,3.0,360,60,1.0,0.1383,0,0,0.0,0.8,0.95,oncology,0.2349,moderate,1.0,277,-0.023471583333333337,0.0125,-2.2414,33.07,0.669643,0.4389
ONC,BeOne Medicines Ltd.,139,0.57,C,low_quality,,,C,0.916071,0.373077,1,,0,,55,1,specific_days,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-24.4;financial_score:+17.2;smart_money_score:+15.5,tier=;reason=;cat_days=55;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|near_31_90|nonpos,-0.0005195217391304347,41.437725,0.3035,55,1,-1.0097,-0.9853,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,55,True,specific_days,-0.210719,price_history,,2,0.8304,price_history,,-0.653593,,36.7274,0.415,-0.410362,-0.243231,late,large,none,commercial_biotech,morningstar,,,,0,0.8800411779511704002013591744,39.34,43.51142400000000000000000000,61.0,15.33,21.07011395446229804492054046,62.67605633802816901408450704,22.2856,-0.9078,3.0,215,23,1.0,1.1219,1,1,0.0,0.4,0.95,oncology,-0.4698,uncrowded,1.0,257,-0.0005195217391304347,0.083929,-1.3791,23.82,0.494643,-0.0134
GH,"Guardant Health, Inc.",140,0.95,C,low_quality,,,C,0.908929,0.319231,1,,0,,55,1,specific_days,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.2;clinical_score:+13.0;smart_money_score:+8.8,tier=;reason=;cat_days=55;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_31_90|nonpos,-0.0005195217391304347,38.783845,1.1273,0,1,,0.0,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,55,True,specific_days,0.193316,price_history,,3,1.2201,price_history,,-0.537075,,52.3976,0.6981,-0.410362,-0.126713,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,55.17,43.51142400000000000000000000,66.5,11.74,70.70422535211267605633802817,52.53521126760563380281690141,72.4784,1.2092,3.0,4,637,1.0,4.871,4,6,0.0021,0.8,0.95,oncology,-0.4698,uncrowded,1.0,255,-0.0005195217391304347,0.091071,-1.3342,41.87,0.833929,0.9698
KRYS,"Krystal Biotech, Inc.",141,0.95,C,low_quality,,,C,0.983929,0.35,1,,0,,876,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,clinical_score:-32.7;smart_money_score:+27.7;momentum_score:+5.3,tier=;reason=;cat_days=876;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 496304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|far_271_540|nonpos,-0.023471583333333337,40.930398,0.816,0,1,-1.445,-1.418,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,347.42,1.0,0,0,1.0,0,1.0,0,876,False,specific_days,-0.051788,price_history,,4,0.9376,price_history,,-0.250113,,40.6583,0.3475,-0.410362,0.160249,late,mid,none,commercial_biotech,morningstar,,,,0,0.8910317052782421781705278242,49.10,45.56250000000000000000000000,71.5,35.33,11.09755559963851969406422888,41.65532879818594104308390023,10.0515,-1.4238,3.0,297,6,1.0,0.1282,0,0,0.0,0.4,0.5,respiratory,-0.4698,uncrowded,1.0,276,-0.023471583333333337,0.016071,-2.1426,18.83,0.369643,-0.3328
DVAX,Dynavax Technologies Corporation,142,0.49,C,low_quality+no_catalyst_data,,,C,0.280357,0.303846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+7.1;financial_score:-5.3;catalyst_score:-3.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 160247000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,38.46651,0.8723,0,1,-0.0945,-0.1654,2,2,selling,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,453.41,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.202572,price_history,,2,0.9262,price_history,,-0.483763,,45.3842,0.7250,-0.410362,-0.073401,late,small,none,commercial_pharma,morningstar,,,,0,0.8860349361207897793263646922,45.97,41.25000000000000000000000000,52.0,32.67,45.82975159249707950362582379,39.64002267573696145124716553,46.1372,0.0982,3.0,676,19,1.0,0.2795,1,0,0.0,0.4,0.95,oncology,-0.4698,uncrowded,1.0,79,0.09811690510948905,0.719643,0.5818,36.70,0.7375,0.6357
TEM,"Tempus AI, Inc.",143,0.95,C,low_quality,,,C,0.694643,0.519231,1,,0,,176,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-12.3;clinical_score:+8.6;smart_money_score:+8.1,tier=;reason=;cat_days=176;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 218090000.0, ""cash_total"": 604787000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.16826017748832, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 4}",late|near_91_180|nonpos,0.003572428571428572,47.925857,1.1217,0,1,,0.0,4,4,buying,0.3929,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,199.47,1.0,0,0,1.0,0,1.0,0,176,False,specific_days,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.5816,-0.410362,,late,mid,none,platform_services,morningstar,,,drawdown,1,0.8459278417173154015259278417,50,45.56250000000000000000000000,66.0,29.38,66.47887323943661971830985915,61.42857142857142857142857143,66.6162,0.962,3.0,521,174,1.0,0.3287,0,0,0.0,0.8,0.95,oncology,-0.4698,uncrowded,1.0,195,0.003572428571428572,0.305357,-0.5091,39.55,0.780357,0.7734
FOLD,"Amicus Therapeutics, Inc.",144,0.95,C,low_quality+no_catalyst_data,,,C,0.2875,0.288462,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+21.8;clinical_score:-11.2;catalyst_score:-10.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 293536000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|none|nonpos,0.09811690510948905,38.067124,0.8679,0,1,-0.1411,-0.1218,6,6,buying,1.1731,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,259.01,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.028804,price_history,,6,1.0058,price_history,,-0.184314,,44.1031,0.6001,-0.410362,0.226048,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,57.38,41.25000000000000000000000000,74.0,15.33,40.97092728515065352994335339,47.16805240614764424288233812,40.4141,-0.1432,3.0,784,27,1.0,0.0047,0,0,0.0,0.7,0.75,rare_disease,0.7047,highly_crowded,1.0,81,0.09811690510948905,0.7125,0.5607,38.25,0.7625,0.7144
CATX,"Perspective Therapeutics, Inc.",145,0.81,C,mod_quality+no_catalyst_data,,,C,0.719643,0.765385,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.0;momentum_score:+8.4;clinical_score:+6.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.0033383283582089558,59.501116,-0.133,0,1,,0.0,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.195127,price_history,,2,0.4875,price_history,,-0.426471,,61.0485,0.7923,-0.410362,-0.016109,early,small,none,platform_devices,morningstar,,,,0,0.7112592054766103101338035473,67.68,41.25000000000000000000000000,58.0,50,66.04651162790697674418604651,63.25581395348837209302325581,64.9234,0.8906,1.0,,2,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7047,highly_crowded,1.0,202,0.0033383283582089558,0.280357,-0.5818,41.77,0.826786,0.9415
MEDP,"Medpace Holdings, Inc.",146,0.95,C,low_quality+no_catalyst_data,,,C,0.780357,0.45,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,catalyst_score:-12.3;clinical_score:+10.4;momentum_score:+4.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 497049000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,45.433453,-1.4292,,0,,0.0,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,270.97,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.101611,price_history,,0,0.665,price_history,,-0.29649,,52.1771,0.2643,-0.410362,0.113872,early,large,none,platform_diagnostics,morningstar,,,,0,0.8532246430216490096729617688,58.27,41.25000000000000000000000000,,31.33,63.95348837209302325581395349,50.69767441860465116279069767,62.4803,0.7875,0.0,,6,0.0,0.0,0,0,0.0,0.0,0.5,dermatology,-3.5237,uncrowded,1.0,219,0.0033383283582089558,0.219643,-0.7734,37.04,0.741071,0.6467
ARWR,"Arrowhead Pharmaceuticals, Inc.",147,0.57,C,low_quality+no_catalyst_data,,,C,0.223214,0.226923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,clinical_score:-18.2;smart_money_score:+17.5;financial_score:+10.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 714967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.09811690510948905,36.904071,0.8459,0,1,-0.8288,-0.8054,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,234.38,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.209615,price_history,,2,1.1496,price_history,,-0.616774,,37.9199,0.7267,-0.410362,-0.206412,late,mid,none,commercial_biotech,morningstar,,,,0,0.7957108366229466445944225137,35.55,41.25000000000000000000000000,61.0,15.33,25.21479424276488351076726399,54.28571428571428571428571428,25.1893,-0.7853,3.0,570,18,1.0,0.9103,0,2,0.0,0.4,0.5,respiratory,-0.4698,uncrowded,1.0,63,0.09811690510948905,0.776786,0.7614,20.84,0.419643,-0.2028
BCRX,"BioCryst Pharmaceuticals, Inc.",148,0.81,C,low_quality+no_catalyst_data,,,C,0.233929,0.196154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-22.7;momentum_score:+19.2;smart_money_score:+13.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 212873000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.09811690510948905,35.842644,0.8693,0,1,-0.2578,-0.3293,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.215207,price_history,,3,0.9651,price_history,,-0.308704,,53.7443,0.4141,-0.410362,0.101658,late,mid,none,commercial_pharma,morningstar,,,,0,0.8953892651986596457635232169,65.83,41.25000000000000000000000000,60.5,34.00,41.76971059534043069055963323,23.94809775762156714537666919,40.6466,-0.1334,3.0,705,26,1.0,0.167,0,0,0.0,0.8,0.55,infectious_disease,0.7047,highly_crowded,1.0,66,0.09811690510948905,0.766071,0.726,29.24,0.598214,0.2487
CERS,Cerus Corporation,149,0.1,C,low_quality+no_catalyst_data,,,C,0.248214,0.496154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,financial_score:-19.9;clinical_score:+17.9;smart_money_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1363000.0, ""cash_total"": 15670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 137.96038151137196, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.09811690510948905,47.272663,1.0919,0,1,,0.0,1,1,selling,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1656.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.320841,price_history,,1,0.7912,price_history,,-0.544767,,39.0108,,-0.410362,-0.134405,late,small,none,platform_devices,morningstar,,,,0,0.8929900124069478908188585608,34.31,41.25000000000000000000000000,49.5,88.40,58.87323943661971830985915493,21.04591836734693877551020408,58.8001,0.6323,3.0,423,15,1.0,0.0443,0,0,0.0,0.5,0.95,oncology,-0.4698,uncrowded,1.0,70,0.09811690510948905,0.751786,0.6801,28.53,0.580357,0.2028
NVCR,NovoCure Limited,150,0.81,C,mod_quality+no_catalyst_data,,,C,0.330357,0.626923,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,financial_score:-22.0;momentum_score:+11.0;clinical_score:+10.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 49031000.0, ""cash_total"": 93548000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.755894902313047, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|nonpos,0.09811690510948905,51.598592,1.0864,0,1,,0.0,1,1,selling,-0.7774,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,603.49,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.138327,price_history,,1,0.793,price_history,,-0.333142,,51.108,0.5194,-0.410362,0.07722,late,small,none,platform_devices,morningstar,,,,0,0.8965931730888365753933837195,57.55,41.25000000000000000000000000,52.0,82.99,57.18309859154929577464788732,24.53798185941043083900226758,58.51,0.6201,3.0,61,48,1.0,1.2709,2,1,0.0,0.5,0.95,oncology,0.7047,crowded,1.0,93,0.09811690510948905,0.669643,0.4389,29.11,0.594643,0.2395
ETON,"Eton Pharmaceuticals, Inc.",151,0.2,C,low_quality+no_catalyst_data,,,C,0.748214,0.165385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,smart_money_score:+24.7;clinical_score:-23.2;financial_score:-19.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 37121000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",early|none|nonpos,0.0033383283582089558,32.662347,-1.5459,,0,-1.414,-1.4899,2,2,buying,-0.3873,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1543.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.158712,price_history,,2,0.2914,price_history,,-0.658574,,52.0493,0.4387,-0.410362,-0.248212,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7060876286402452375738997153,40.55,50,61.0,48.67,13.03196923261823207739919476,16.70632774472687939426717144,13.207,-1.2907,,,,,,,,,,,,-1.6444,unknown,1.0,210,0.0033383283582089558,0.251786,-0.6689,12.10,0.119643,-1.1768
XERS,"Xeris Biopharma Holdings, Inc.",152,0.81,C,low_quality+no_catalyst_data,,,C,0.869643,0.088462,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-28.0;smart_money_score:+25.5;financial_score:-15.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 91598000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.0033383283582089558,26.911471,-1.5459,,0,-1.3606,-1.334,3,3,buying,0.0028,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,895.88,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.6845,-0.410362,,early,small,sev1,commercial_biotech,morningstar,,,drawdown,1,0.7038885059978189749182115594,50,50,66.5,15.33,13.03196923261823207739919476,25.65771287783186106604170423,13.207,-1.2907,,,,,,,,,,,,-1.6444,unknown,1.0,244,0.0033383283582089558,0.130357,-1.1247,14.15,0.176786,-0.9277
PAHC,Phibro Animal Health Corporatio,153,0.24,C,low_quality+no_catalyst_data,,,C,0.8125,0.065385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,S,momentum_headwind,clinical_score:-18.6;catalyst_score:+18.3;momentum_score:+1.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74508000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0033383283582089558,25.701332,-1.5459,,0,-1.414,-1.4899,0,0,neutral,-1.1675,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,831.95,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.332463,price_history,,0,0.2691,price_history,,-0.420406,,32.2095,0.4021,-0.410362,-0.010044,early,mid,sev1,commercial_pharma,morningstar,,,,0,0.6964531922080846751491949105,33.23,50,,15.33,13.03196923261823207739919476,30.42184964845862628447809627,13.207,-1.2907,,,,,,,,,,,,-1.6444,unknown,1.0,228,0.0033383283582089558,0.1875,-0.8871,11.31,0.098214,-1.2918
