ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
ACAD,ACADIA Pharmaceuticals Inc.,65,1.07,C,low_quality,,,C,0.148973,0.419231,1,,0,,641,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+15.5;financial_score:-15.3;catalyst_score:-9.9,tier=;reason=;cat_days=641;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 177695000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",late|far_271_540|pos,0.06770064367816092,50.687274,0.902,0,1,0.7493,0.902,7,7,buying,1.5112,elite_7,0.0,0.0,0.0,,,-1.5625,-2,0,2,True,True,True,far,0.3,adequate,<=1000bps,531.5,0.85,1,0,1.0,0,1.0,0,641,False,specific_days,0.003501,price_history,,7,0.9888,price_history,,-0.18137,,36.9104,0.3548,-0.221469,0.040099,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,56.81,45.56250000000000000000000000,71.0,60.76,63.82022471910112359550561798,40.13171947312210751156995372,62.8936,0.8127,3.0,184,22,1.0,0.3616,0,0,0.0,0.6,0.6,cns,0.6994,highly_crowded,1.0,44,0.06770064367816092,0.851027,1.0408,44.03,0.857877,1.0708
ZLAB,Zai Lab Limited,66,1.07,C,low_quality,,,C,0.731164,0.488462,1,,0,,244,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,momentum_score:+28.2;clinical_score:-21.1;financial_score:+12.1,tier=;reason=;cat_days=244;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,0.018624,51.6365,0.6112,0,1,-0.5409,0.6112,3,3,selling,-0.0344,elite_3,0.0,0.0,0.0,,,0.9306,1,2,1,True,True,True,far,0.3,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,244,False,specific_days,0.435253,price_history,,3,0.5565,price_history,,-0.057627,,54.7978,0.3972,-0.221469,0.163842,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666717678100263852242744063,84.50,45.56250000000000000000000000,48.0,11.24,35.23643198810475669458121169,68.450,36.3821,-0.3139,3.0,81,34,1.0,1.7389,1,2,0.0,0.7,0.95,oncology,0.6994,highly_crowded,1.0,214,0.018624,0.268836,-0.6163,25.38,0.525685,0.0644
CERS,Cerus Corporation,67,0.13,C,low_quality+no_catalyst_data,,,C,0.042808,0.380769,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,financial_score:-24.8;clinical_score:+18.0;smart_money_score:+6.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1363000.0, ""cash_total"": 15670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 137.96038151137196, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.07648335160680529,48.92582,0.8895,0,1,,0.8895,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,0.9306,1,1,0,True,True,True,missing,0.0,adequate,<=2000bps,1656.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.037106,price_history,,1,1.3527,price_history,,-0.41841,,36.5477,,-0.221469,-0.196941,late,small,none,platform_devices,morningstar,,,,0,0.8930032246062259704824507007,45.49,41.25000000000000000000000000,49.5,90.17,61.12359550561797752808988764,18.37404444444444444444444444,62.5263,0.7971,3.0,487,19,1.0,0.8122,2,1,0.0,0.5,0.95,oncology,-0.4963,uncrowded,1.0,13,0.07648335160680529,0.957192,1.719,30.05,0.628425,0.3277
HRMY,"Harmony Biosciences Holdings, I",68,1.07,B,high_quality+no_catalyst_data,,,B,0.083904,0.980769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:+19.6;catalyst_score:-15.9;smart_money_score:-2.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 775340000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|nonpos,0.07648335160680529,75.004,0.8744,0,1,0.4069,0.8744,3,3,selling,-0.0344,elite_3,0.0,0.0,0.0,,,0.9306,1,1,0,True,True,True,missing,0.0,adequate,<=1000bps,643.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.00098,price_history,,3,0.3467,price_history,,-0.200048,,43.3929,0.3158,-0.221469,0.021421,late,small,none,commercial_biotech,morningstar,,,,0,0.9,57.11,41.25000000000000000000000000,54.5,82.92,56.23595505617977528089887640,76.80000000000000000000000000,55.7601,0.5096,3.0,184,7,1.0,0.44,0,0,0.0,0.6,0.6,autoimmune,-1.2137,uncrowded,1.0,25,0.07648335160680529,0.916096,1.3793,50.52,0.964041,1.7996
RIGL,"Rigel Pharmaceuticals, Inc.",69,1.07,B,high_quality+catalyst_far,,,B,0.491438,0.95,1,,0,,792,0,specific_days,9,tailwind,deep_drawdown,L,catalyst_far_lift|momentum_tailwind,catalyst_score:-8.8;momentum_score:+7.4;financial_score:+6.5,tier=;reason=;cat_days=792;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.028703867724867726,69.803,0.6279,0,1,0.0347,0.6279,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.9306,1,1,0,True,True,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,792,False,specific_days,0.186031,price_history,,1,1.1713,price_history,,-0.354735,,36.5311,0.9981,-0.221469,-0.133266,late,small,none,commercial_biotech,morningstar,,,,0,0.8466212467896334345085220640,61.75,45.56250000000000000000000000,55.5,85.98,47.99015275849008963514707739,60.80000,47.9902,0.1794,3.0,,26,1.0,0.085,0,0,0.0,0.8,0.95,oncology,-0.4963,uncrowded,1.0,144,0.028703867724867726,0.508562,0.0215,41.89,0.803082,0.8527
KNSA,"Kiniksa Pharmaceuticals, Ltd.",70,1.07,B,high_quality+no_catalyst_data,,,B,0.313356,0.857692,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.9;financial_score:+5.7;smart_money_score:+4.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 414074000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|none|pos,0.0638178034682081,65.170057,0.6468,0,1,0.1618,0.6468,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.9306,1,1,0,True,True,True,missing,0.0,adequate,<=1000bps,643.76,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.173226,price_history,,2,0.5066,price_history,,-0.194998,,51.3956,0.3477,-0.221469,0.026471,late,mid,none,commercial_pharma,morningstar,,,,0,0.8893374043062200956937799043,60.08,41.25000000000000000000000000,61.0,72.30,56.74157303370786516853932584,61.88679245283018867924528302,56.6108,0.5457,3.0,,10,1.0,0.7723,1,1,0.0,0.4,0.6,autoimmune,-0.4963,uncrowded,1.0,92,0.0638178034682081,0.686644,0.4864,46.65,0.909247,1.3361
INSM,Insmed Incorporated,71,1.26,C,low_quality+no_catalyst_data,,,C,0.299658,0.280769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-23.7;smart_money_score:+22.9;catalyst_score:-12.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 935014000.0, ""cash_total"": 1430047000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.84374990798079, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 14}",late|none|pos,0.0638178034682081,44.221799,0.6486,0,1,0.445,0.6486,14,14,buying,4.216,elite_14,0.0,0.0,0.0,,,0.9306,1,2,1,True,True,True,missing,0.0,adequate,<=400bps,156.57,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.178993,price_history,,14,0.744,price_history,,-0.089944,,46.2334,0.5709,-0.221469,0.131525,late,large,none,commercial_biotech,morningstar,,,,0,0.8953065198564889273784485958,64.61,41.25000000000000000000000000,77.0,50.43,57.07865168539325842696629213,30.33177629087236460042923873,55.828,0.5125,3.0,235,27,1.0,0.5201,0,0,0.0,0.4,0.55,infectious_disease,0.6994,highly_crowded,1.0,88,0.0638178034682081,0.700342,0.5254,32.26,0.666096,0.4292
PTCT,"PTC Therapeutics, Inc.",72,1.26,B,high_quality+catalyst_far,,,B,0.488014,0.996154,1,,0,,1431,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-18.8;financial_score:+16.1;catalyst_score:-15.4,tier=;reason=;cat_days=1431;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1945371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,0.028703867724867726,76.1725,0.6203,0,1,-0.2306,0.6203,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,far,0.3,adequate,<=400bps,343.08,1.0,0,0,1.0,0,1.0,0,1431,False,specific_days,0.222791,price_history,,5,0.9439,price_history,,-0.108623,,40.9161,0.3495,-0.221469,0.112846,late,mid,none,commercial_biotech,morningstar,,,,0,0.8992316505549588256355173648,68.40,45.56250000000000000000000000,71.5,79.55,42.11210705718974876909481126,77.000,43.3343,-0.0185,3.0,15,41,1.0,2.8877,2,3,0.0,0.4,0.95,oncology,-0.4963,uncrowded,1.0,143,0.028703867724867726,0.511986,0.03,38.93,0.748288,0.6691
TVTX,"Travere Therapeutics, Inc.",73,1.07,C,low_quality,,,C,0.505137,0.257692,1,,0,,427,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,smart_money_score:+30.3;clinical_score:-20.2;financial_score:-17.2,tier=;reason=;cat_days=427;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 93035000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,0.028703867724867726,43.948832,0.6002,0,1,-0.9138,0.6002,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,0.0996,0,3,3,True,True,True,far,0.3,adequate,<=1000bps,403.29,0.85,1,0,1.0,0,1.0,0,427,False,specific_days,0.19525,price_history,,5,1.6749,price_history,,-0.245474,,36.8795,0.7066,-0.221469,-0.024005,late,mid,none,commercial_biotech,morningstar,,,,0,0.8770708148857245422998683738,55.81,45.56250000000000000000000000,77.5,55.21,26.97653214380900279145450210,29.91851588149202958743720580,28.241,-0.6599,3.0,245,11,1.0,1.3618,1,1,0.0,0.7,0.75,rare_disease,-0.4963,uncrowded,1.0,148,0.028703867724867726,0.494863,-0.0129,24.38,0.511986,0.03
MIRM,"Mirum Pharmaceuticals, Inc.",74,1.26,C,mod_quality+no_catalyst_data,,,C,0.327055,0.665385,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.5;smart_money_score:+10.8;momentum_score:+9.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.0638178034682081,57.268019,0.6334,0,1,0.2092,0.6334,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,1.7617,2,2,0,True,True,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.173644,price_history,,3,0.8464,price_history,,-0.152558,,42.9166,0.4303,-0.221469,0.068911,late,mid,none,commercial_biotech,morningstar,,,,0,0.8998348834429169157202630006,65.07,41.25000000000000000000000000,66.5,57.06,51.85393258426966292134831461,53.96226415094339622641509434,52.5906,0.3749,3.0,23,17,1.0,1.2846,1,1,0.0,0.4,0.75,rare_disease,-0.4963,uncrowded,1.0,96,0.0638178034682081,0.672945,0.4481,41.76,0.799658,0.8404
TGTX,"TG Therapeutics, Inc.",75,1.07,C,low_quality,,,C,0.498288,0.111538,1,,0,,1006,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,momentum_score:+38.6;clinical_score:-27.4;financial_score:-21.7,tier=;reason=;cat_days=1006;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 44432000.0, ""cash_total"": 131582000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.537090385307884, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,0.028703867724867726,36.076135,0.5843,0,1,-1.2136,0.5843,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,-1.5625,-2,2,4,True,True,True,far,0.3,adequate,<=1000bps,429.71,0.85,1,0,1.0,0,1.0,0,1006,False,specific_days,0.331565,price_history,,3,0.2172,price_history,,-0.08281,,55.4476,0.3599,-0.221469,0.138659,late,mid,none,commercial_biotech,morningstar,,,,0,0.8791415687215159510674022547,86.39,45.56250000000000000000000000,60.5,20.21,20.33427316977373788382499404,26.05474466991020924805189668,19.4565,-1.0332,3.0,975,20,1.0,0.0022,0,0,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,146,0.028703867724867726,0.501712,0.0043,15.24,0.231164,-0.735
ARQT,"Arcutis Biotherapeutics, Inc.",76,1.07,C,low_quality+no_catalyst_data,,,C,0.244863,0.357692,1,,0,,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,financial_score:-26.0;momentum_score:+23.7;catalyst_score:-13.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|pos,0.0638178034682081,48.364926,0.6492,0,1,0.4754,0.6492,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.303832,price_history,,4,1.821,price_history,,-0.095431,,53.1065,0.727,-0.221469,0.126038,late,mid,none,commercial_biotech,morningstar,,,,0,0.8793965971722981068775461299,77.98,41.25000000000000000000000000,66.0,57.29,57.75280898876404494382022472,28.26094695621217515129939481,56.0028,0.5199,3.0,,7,1.0,0.0,0,0,0.0,0.3,0.5,dermatology,0.6994,highly_crowded,1.0,72,0.0638178034682081,0.755137,0.6907,29.33,0.611301,0.2827
ONC,BeOne Medicines Ltd.,77,1.26,C,mod_quality+catalyst_far,,,C,0.47774,0.765385,1,,0,,486,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-31.2;momentum_score:+26.3;catalyst_score:-9.3,tier=;reason=;cat_days=486;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 4547530000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",late|far_271_540|nonpos,0.028703867724867726,59.198045,0.5919,0,1,-1.066,0.5919,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,far,0.3,adequate,<=400bps,342.35,1.0,0,0,1.0,0,1.0,0,486,False,specific_days,0.49631,price_history,,2,0.2294,price_history,,-0.022308,,63.1707,0.415,-0.221469,0.199161,late,large,none,commercial_biotech,morningstar,,,,0,0.8800418733476016618406143774,81.17,45.56250000000000000000000000,61.0,42.00,23.60490398238157359480424750,62.80898876404494382022471910,24.4771,-0.8199,3.0,91,49,1.0,1.554,2,1,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,140,0.028703867724867726,0.52226,0.0558,24.42,0.515411,0.0386
DVAX,Dynavax Technologies Corporation,78,1.07,C,low_quality+no_catalyst_data,,,C,0.265411,0.434615,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+13.9;financial_score:-9.8;catalyst_score:-8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 160247000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.0638178034682081,50.954222,0.6334,0,1,-0.0578,0.6334,2,2,selling,-0.4208,elite_2,0.0,0.0,0.0,,,-0.7314,-1,0,1,True,True,True,missing,0.0,adequate,<=1000bps,453.41,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.055904,price_history,,2,0.4047,price_history,,-0.099306,,38.1928,0.7250,-0.221469,0.122163,late,small,none,commercial_pharma,morningstar,,,,0,0.8861010221860843303519572540,63.63,41.25000000000000000000000000,52.0,57.88,51.85393258426966292134831461,39.93382716049382716049382716,50.9761,0.3063,3.0,,17,1.0,0.0001,0,0,0.0,0.4,0.95,oncology,0.6994,highly_crowded,1.0,78,0.0638178034682081,0.734589,0.6268,37.98,0.72774,0.606
FOLD,"Amicus Therapeutics, Inc.",79,1.26,C,low_quality+no_catalyst_data,,,C,0.27911,0.334615,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+21.0;catalyst_score:-11.8;momentum_score:-5.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 293536000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|none|pos,0.0638178034682081,47.844585,0.6282,0,1,0.08,0.6282,6,6,buying,1.1248,elite_6,0.0,0.0,0.0,,,-0.7314,-1,0,1,True,True,True,missing,0.0,adequate,<=400bps,259.01,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.084586,price_history,,6,0.4945,price_history,,-0.325062,,30.8233,0.6001,-0.221469,-0.103593,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,48.01,41.25000000000000000000000000,74.0,41.34,48.99192021209443252114631991,52.83018867924528301886792453,48.4107,0.1973,3.0,427,29,1.0,0.0516,0,0,0.0,0.7,0.75,rare_disease,0.6994,highly_crowded,1.0,82,0.0638178034682081,0.72089,0.5855,41.51,0.796233,0.8282
BCRX,"BioCryst Pharmaceuticals, Inc.",80,1.07,C,low_quality+no_catalyst_data,,,C,0.261986,0.196154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-16.2;smart_money_score:+12.4;momentum_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 212873000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.0638178034682081,40.985541,0.6295,0,1,-0.1259,0.6295,3,3,buying,-0.0344,elite_3,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=1000bps,517.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.094302,price_history,,3,0.9751,price_history,,-0.201278,,39.1726,0.4141,-0.221469,0.020191,late,mid,none,commercial_pharma,morningstar,,,,0,0.8954064249820531227566403446,56.63,41.25000000000000000000000000,60.5,43.73,50.33707865168539325842696629,31.89786796408369922075867252,49.2871,0.2345,3.0,672,27,1.0,0.0081,0,0,0.0,0.8,0.55,infectious_disease,0.6994,highly_crowded,1.0,77,0.0638178034682081,0.738014,0.6372,32.99,0.679795,0.4671
AUPH,Aurinia Pharmaceuticals Inc,81,1.07,C,low_quality+no_catalyst_data,,,C,0.251712,0.557692,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,financial_score:-18.5;momentum_score:+13.7;smart_money_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.0638178034682081,54.827056,0.6282,0,1,0.08,0.6282,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.034067,price_history,,1,0.7101,price_history,,-0.229885,,44.5521,0.4141,-0.221469,-0.008416,late,small,none,commercial_biotech,morningstar,,,,0,0.8763930581395348837209302326,60.70,41.25000000000000000000000000,55.5,85.37,48.99192021209443252114631991,28.46123456790123456790123457,48.9919,0.222,3.0,94,11,1.0,1.365,0,2,0.0,0.6,0.55,ophthalmology,0.6994,highly_crowded,1.0,74,0.0638178034682081,0.748288,0.6691,35.22,0.693493,0.5058
MDGL,"Madrigal Pharmaceuticals, Inc.",82,1.26,C,low_quality,,,C,0.166096,0.142308,1,,0,,1006,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,financial_score:-42.1;smart_money_score:+24.8;momentum_score:+22.0,tier=;reason=;cat_days=1006;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 189553000.0, ""cash_total"": 198693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.363577910292975, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 6}",late|far_271_540|pos,0.06770064367816092,37.456046,0.6419,0,1,0.3157,0.6419,6,6,buying,1.1248,elite_6,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,far,0.3,adequate,<=400bps,264.79,1.0,0,0,1.0,0,1.0,0,1006,False,specific_days,0.205667,price_history,,6,1.3298,price_history,,-0.069265,,48.4122,0.4350,-0.221469,0.152204,late,mid,sev1,commercial_biotech,morningstar,,,,0,0.8946691657741282875163632036,74.24,45.56250000000000000000000000,77.0,51.54,54.21348314606741573033707865,10.15343538625845496618013527,52.6357,0.3768,3.0,335,5,1.0,0.1016,0,0,0.0,0.4,0.55,metabolic,0.6994,highly_crowded,1.0,49,0.06770064367816092,0.833904,0.9697,21.97,0.481164,-0.0472
