ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
NRIX,"Nurix Therapeutics, Inc.",81,0.48,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.77758,,0,0.347682,1,0.652318,,0,no_upcoming,9,neutral,deep_drawdown,M,sponsor_confirmed|runway_short,financial_score:-35.9;clinical_score:+17.2;smart_money_score:+10.1,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 249465000.0, ""cash_total"": 246960000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.879502134567975, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",early|none|nonpos,0.0032132440476190477,,-1.2043,186,1,0.5765,-0.5298,4,4,selling,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,674.93,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.100069,price_history,,4,1.1392,price_history,,-0.619495,,55.348,0.7197,-0.391106,-0.228389,early,small,sev2,drug_developer,morningstar,,,,0,0.8268661426712922810060711188,49.35,41.25000000000000000000000000,51.0,32.50,58.11764705882352941176470588,5,56.999,0.5564,1.0,186,4,1.0,0.0531,0,0,0.0,0.3,0.85,oncology,0.7029,highly_crowded,1.0,219,0.0032132440476190477,0.22242,-0.764,16.12,0.261566,-0.6385
RNA,"Avidity Biosciences, Inc.",82,0.28,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.30427,,0,0.288079,1,0.711921,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|runway_short,smart_money_score:+36.1;financial_score:-31.3;clinical_score:+13.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 650441000.0, ""cash_total"": 382517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.0570643609489565, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 11}",mid|none|nonpos,0.1,,-0.417,102,1,0.7603,-0.1379,11,11,buying,3.1297,elite_11,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,298.2,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.184957,price_history,,11,0.8567,price_history,,-0.526867,,31.0153,0.7513,-0.391106,-0.135761,mid,mid,sev2,drug_developer,morningstar,,,,0,0.8006534279500972873984205105,38.44,41.25000000000000000000000000,85,17.57,62.35294117647058823529411765,17.63467042590456661967619292,61.3034,0.738,2.0,1036,3,0.6667,0.107,0,0,0.0,0.4,0.5,other,-0.4728,uncrowded,1.0,86,0.1,0.69573,0.5122,19.36,0.393238,-0.2709
LXEO,"Lexeo Therapeutics, Inc.",83,0.2,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.759786,,0,0.294702,1,0.705298,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:-26.5;clinical_score:+16.3;smart_money_score:+9.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78482000.0, ""cash_total"": 111914000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.111796335465456, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.0032132440476190477,,-1.3334,734,1,0.7297,-0.2032,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1098.2,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.8592,-0.391106,,early,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7257200304314748396913378981,50,41.25000000000000000000000000,55.0,52.50,61.64705882352941176470588235,18.87206297698455621657352323,60.1784,0.6905,1.0,734,2,0.3333,0.0006,0,0,0.0,0.3,0.6,cns,-0.4728,uncrowded,1.0,214,0.0032132440476190477,0.240214,-0.7056,25.69,0.532028,0.0804
ALMS,Alumis Inc.,84,0.28,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.02669,,0,0.254967,1,0.745033,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-33.7;smart_money_score:+27.5;clinical_score:+14.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,0.3894,0,1,0.8114,-0.029,7,7,buying,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.391106,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7516790830945558739255014327,50,41.25000000000000000000000000,77.0,10.00,63.52941176470588235294117647,15.82852748942714340638216070,62.8152,0.8018,2.0,237,3,0.6667,0.3384,1,0,0.0,0.4,0.6,autoimmune,0.7029,highly_crowded,1.0,8,0.1,0.97331,1.9318,15.20,0.22242,-0.764
RYTM,"Rhythm Pharmaceuticals, Inc.",85,0.93,C,mod_quality+no_catalyst_data,,,C,0.620996,0.711538,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-28.5;momentum_score:+26.8;financial_score:-12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.06877803448275861,57.764286,1.131,0,1,1.4257,1.402,9,9,buying,2.3483,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.345392,price_history,,9,1.4967,price_history,,-0.245705,,47.5833,0.4754,-0.391106,0.145401,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,77.0,36.40,77.000,57.14285714285714285714285714,75.7431,1.3471,3.0,273,17,1.0,0.292,0,0,0.0,0.4,0.55,metabolic,0.7029,highly_crowded,1.0,175,0.06877803448275861,0.379004,-0.3081,49.08,0.948399,1.6295
REGN,"Regeneron Pharmaceuticals, Inc.",86,0.93,B,mod_quality+catalyst_near,,,B,0.94484,0.688462,1,,0,,46,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.5;clinical_score:+11.8;smart_money_score:+6.7,tier=;reason=;cat_days=46;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_31_90|pos,-0.01301201886792453,56.750176,1.1245,0,1,1.1673,1.4049,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,46,True,specific_days,0.254398,price_history,,4,0.5703,price_history,,-0.025924,,54.7786,0.388,-0.391106,0.365182,late,large,none,commercial_biotech,morningstar,,,,0,0.9,60.63,40.78608044444444444444444444,66.0,52.89,71.12676056338028169014084507,58.02816901408450704225352113,72.553,1.2125,3.0,19,281,1.0,4.8926,9,11,0.0018,0.6,0.95,oncology,0.7029,highly_crowded,1.0,266,-0.01301201886792453,0.05516,-1.5968,46.46,0.902135,1.2938
VNDA,Vanda Pharmaceuticals Inc.,87,0.24,C,low_quality+no_catalyst_data,,,C,0.645907,0.596154,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,S,runway_short,financial_score:-31.8;clinical_score:+27.9;catalyst_score:-6.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,49.425184,1.131,0,1,1.3718,1.3462,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.08494,price_history,,1,0.5253,price_history,,-0.420154,,56.0384,1.0382,-0.391106,-0.029048,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839970836435840158848349466,53.58,41.25000000000000000000000000,52.5,90.00,75.77464788732394366197183099,16.02040816326530612244897959,75.9664,1.3565,3.0,148,38,1.0,1.5165,1,2,0.0,0.4,0.6,cns,0.2326,moderate,1.0,182,0.06877803448275861,0.354093,-0.3743,15.55,0.240214,-0.7056
VRTX,Vertex Pharmaceuticals Incorporated,88,0.93,C,low_quality,,,C,0.891459,0.45,1,,0,,727,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:+17.4;catalyst_score:-14.0;financial_score:-6.6,tier=;reason=;cat_days=727;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.0006644444444444445,45.067986,1.131,0,1,1.4257,1.402,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,727,False,specific_days,0.127274,price_history,,3,0.5894,price_history,,-0.017123,,54.9623,0.2519,-0.391106,0.373983,late,large,none,commercial_biotech,morningstar,,,,0,0.9,59.25,45.56250000000000000000000000,63.0,26.82,77.000,52.95774647887323943661971831,78.3314,1.4562,3.0,5,74,1.0,6.6757,8,7,0.0,0.9,0.95,oncology,0.7029,highly_crowded,1.0,251,0.0006644444444444445,0.108541,-1.2343,49.18,0.951957,1.6641
JAZZ,Jazz Pharmaceuticals plc,89,0.93,B,mod_quality+catalyst_near,,,B,0.927046,0.811538,1,,0,,117,0,specific_days,9,neutral,,L,sponsor_confirmed,smart_money_score:+14.8;catalyst_score:-13.7;momentum_score:-9.1,tier=;reason=;cat_days=117;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|near_91_180|pos,-0.008419821428571428,62.170521,1.1148,0,1,0.9349,1.183,6,6,buying,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,117,False,specific_days,0.004619,price_history,,6,0.4641,price_history,,-0.131804,,62.207,0.4687,-0.391106,0.259302,late,large,none,commercial_biotech,morningstar,,,,0,0.9,50.16,45.56250000000000000000000000,74.0,71.10,65.84507042253521126760563380,60.56338028169014084507042254,67.1764,0.9857,3.0,7,158,1.0,4.5881,5,8,0.0,0.6,0.95,oncology,0.7029,highly_crowded,1.0,261,-0.008419821428571428,0.072954,-1.4541,45.27,0.873665,1.1439
SRPT,"Sarepta Therapeutics, Inc.",90,0.79,B,high_quality+no_catalyst_data,,,B,0.628114,0.980769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-19.3;financial_score:+13.0;smart_money_score:+4.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.06877803448275861,76.585143,1.1051,0,1,0.814,1.0676,3,3,neutral,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.02691,price_history,,3,0.6581,price_history,,-0.130912,,36.8833,1.0694,-0.391106,0.260194,late,small,none,commercial_biotech,morningstar,,,,0,0.8614266186156331552131229029,59.89,41.25000000000000000000000000,65.0,90.00,63.09859154929577464788732394,73.57142857142857142857142857,62.9154,0.806,3.0,172,22,1.0,0.4765,0,0,0.0,0.8,0.75,rare_disease,0.7029,highly_crowded,1.0,177,0.06877803448275861,0.371886,-0.3269,37.89,0.745552,0.6606
AXSM,"Axsome Therapeutics, Inc.",91,0.93,C,low_quality+no_catalyst_data,,,C,0.524911,0.442308,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-23.1;momentum_score:+18.9;financial_score:-12.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 93405000.0, ""cash_total"": 322933000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.761023661657504, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 7}",late|none|pos,0.06877803448275861,45.031357,1.131,0,1,1.3346,1.3077,7,7,buying,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,308.96,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.31711,price_history,,7,0.4816,price_history,,-0.182677,,64.6844,0.5091,-0.391106,0.208429,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,83.28,41.25000000000000000000000000,71.0,14.95,74.92957746478873239436619718,51.42857142857142857142857143,75.1213,1.3208,3.0,17,11,1.0,1.3372,1,1,0.0,0.4,0.6,cns,0.2326,moderate,1.0,148,0.06877803448275861,0.475089,-0.0625,47.59,0.923488,1.4289
NBIX,"Neurocrine Biosciences, Inc.",92,0.93,C,mod_quality+no_catalyst_data,,,C,0.603203,0.773077,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-22.5;smart_money_score:+19.3;financial_score:-10.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|none|pos,0.06877803448275861,60.010627,1.1257,0,1,0.9605,1.0267,8,8,buying,1.9576,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.216357,price_history,,8,0.4601,price_history,,-0.018451,,68.3152,0.3467,-0.391106,0.372655,late,large,none,commercial_pharma,morningstar,,,,0,0.9,69.12,41.25000000000000000000000000,83.0,63.33,71.97183098591549295774647887,53.38028169014084507042253521,72.2532,1.1999,3.0,126,35,1.0,1.3006,0,2,0.0,0.8,0.6,cns,-0.4728,uncrowded,1.0,170,0.06877803448275861,0.396797,-0.2616,47.93,0.930605,1.4803
INDV,Indivior PLC,93,0.93,C,low_quality+no_catalyst_data,,,C,0.567616,0.411538,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,momentum_tailwind,clinical_score:+19.2;catalyst_score:-16.6;smart_money_score:-5.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 445000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,43.688643,1.131,0,1,1.1618,1.2257,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,364.37,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.09428,price_history,,1,0.5026,price_history,,-0.081618,,80.987,0.4169,-0.391106,0.309488,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,59.83,41.25000000000000000000000000,52.5,15.33,77.000,58.57142857142857142857142857,75.9401,1.3554,3.0,,34,1.0,0.033,0,0,0.0,0.8,0.55,infectious_disease,0.2326,moderate,1.0,160,0.06877803448275861,0.432384,-0.1703,48.83,0.94484,1.5968
ESPR,"Esperion Therapeutics, Inc.",94,0.79,C,low_quality+no_catalyst_data,,,C,0.546263,0.311538,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,financial_score:-34.7;momentum_score:+23.2;clinical_score:+22.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 58336000.0, ""cash_total"": 92447000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.01679923203511, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,39.849582,1.131,0,1,1.1618,1.2257,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,798.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.334794,price_history,,1,0.3829,price_history,,-0.172147,,61.3661,0.7805,-0.391106,0.218959,late,small,sev1,commercial_pharma,morningstar,,,,0,0.8279606664161342853563823124,77.24,41.25000000000000000000000000,55.5,44.85,77.000,19.34240362811791383219954649,77.1331,1.4057,3.0,3,8,1.0,1.463,1,1,0.0,0.4,0.55,metabolic,0.7029,highly_crowded,1.0,154,0.06877803448275861,0.453737,-0.1162,21.45,0.432384,-0.1703
AMGN,Amgen Inc.,95,0.93,C,low_quality,,,C,0.898577,0.588462,1,,0,,26,1,specific_days,9,tailwind,,L,momentum_tailwind,catalyst_score:-18.2;clinical_score:+18.1;momentum_score:+4.8,tier=;reason=;cat_days=26;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_0_30|pos,-0.0008885882352941176,49.396704,1.1276,0,1,0.9943,1.0601,1,1,neutral,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,26,True,specific_days,0.12692,price_history,,1,0.2957,price_history,,-0.017421,,66.0832,0.2777,-0.391106,0.373685,late,large,none,commercial_pharma,morningstar,,,,0,0.9,59.45,36.45884444444444444444444444,52.5,40.16,72.81690140845070422535211268,52.11267605633802816901408451,74.1483,1.2798,3.0,3,541,1.0,6.0205,16,20,0.0,0.8,0.95,oncology,0.7029,highly_crowded,1.0,253,-0.0008885882352941176,0.101423,-1.2735,44.10,0.859431,1.0778
BMRN,BioMarin Pharmaceutical Inc.,96,0.93,C,mod_quality+no_catalyst_data,,,C,0.52847,0.826923,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-13.1;clinical_score:+12.5;momentum_score:-7.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.06877803448275861,63.088099,1.118,0,1,0.9813,0.9421,3,3,neutral,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.070584,price_history,,3,0.518,price_history,,-0.149061,,36.484,0.4294,-0.391106,0.242045,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.89,41.25000000000000000000000000,57.5,77.22,66.90140845070422535211267606,59.29577464788732394366197183,68.0869,1.0241,3.0,84,99,1.0,1.8088,2,2,0.0,0.6,0.75,rare_disease,0.7029,highly_crowded,1.0,149,0.06877803448275861,0.47153,-0.0714,45.99,0.884342,1.197
CAI,"Caris Life Sciences, Inc.",97,0.79,C,low_quality,,,C,0.923488,0.434615,1,,0,,117,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-13.8;clinical_score:+10.3;momentum_score:-9.4,tier=;reason=;cat_days=117;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_91_180|pos,-0.008419821428571428,44.936929,1.123,0,1,1.1022,1.0672,3,3,buying,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,117,False,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,-0.391106,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,15.33,69.64788732394366197183098592,65.71428571428571428571428571,71.1119,1.1517,3.0,143,562,1.0,2.1355,1,5,0.0,0.5,0.95,oncology,-0.4728,uncrowded,1.0,260,-0.008419821428571428,0.076512,-1.4289,52.46,0.987544,2.2428
EBS,Emergent BioSolutions Inc.,98,0.1,B,high_quality+no_catalyst_data,,,B,0.542705,0.888462,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,momentum_headwind|cost_haircut_<=2000bps,momentum_score:-22.6;clinical_score:+22.1;catalyst_score:-13.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 245500000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.06877803448275861,66.694286,1.131,0,1,1.1466,0.7015,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1186.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.218011,price_history,,1,0.9582,price_history,,-0.617771,,46.2997,1.0204,-0.391106,-0.226665,late,small,none,commercial_pharma,morningstar,,,,0,0.9,31.90,41.25000000000000000000000000,55.5,86.00,76.61971830985915492957746479,67.14285714285714285714285714,76.5043,1.3792,3.0,150,47,1.0,0.6868,0,1,0.0,0.6,0.55,infectious_disease,-0.4728,uncrowded,1.0,153,0.06877803448275861,0.457295,-0.1072,54.91,0.994662,2.5531
ALKS,Alkermes plc,99,0.79,B,high_quality+no_catalyst_data,,,B,0.478648,0.85,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,clinical_score:+19.0;catalyst_score:-16.8;smart_money_score:+10.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.06877803448275861,64.323929,1.131,0,1,1.1618,0.7127,6,6,buying,1.1762,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.001321,price_history,,6,0.5019,price_history,,-0.247568,,58.6016,0.3674,-0.391106,0.143538,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,48.09,41.25000000000000000000000000,68.0,84.67,77.000,55.71428571428571428571428571,77.2973,1.4126,3.0,306,52,1.0,0.4646,2,0,0.0,0.5,0.5,respiratory,-0.4728,uncrowded,1.0,135,0.06877803448275861,0.521352,0.0535,51.00,0.969751,1.8771
