ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
SVRA,"Savara, Inc.",18,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.503861,,0,0.786822,1,0.213178,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+27.0;clinical_score:-20.2;financial_score:-18.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 75980000.0, ""cash_total"": 124386000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.645064490655436, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.01880787591240876,,0.889,0,1,-1.1141,-0.0101,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,844.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.161763,price_history,,3,0.6704,price_history,,-0.334764,,68.4939,0.6811,-0.228536,-0.106228,late,small,sev1,drug_developer,morningstar,,,,0,0.8454784764070494599204093235,48.87,41.25000000000000000000000000,66.5,57.73,19.34240362811791383219954649,21.53880985945576487675680294,18.1319,-1.0906,3.0,818,9,1.0,0.0016,0,0,0.0,0.4,0.5,respiratory,0.7214,highly_crowded,1.0,131,0.01880787591240876,0.496139,-0.0097,13.87,0.167954,-0.9623
COGT,"Cogent Biosciences, Inc.",19,0.96,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.774131,,0,0.77907,1,0.22093,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown,L,sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+39.8;clinical_score:-24.9;financial_score:-20.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 264444000.0, ""cash_total"": 312012000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.158551526977357, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",mid|none|pos,-0.0003159506172839506,,0.3837,0,1,-1.0735,-0.0893,7,7,buying,1.5858,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,346.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.042771,price_history,,7,0.8224,price_history,,-0.366641,,54.8576,2.489,-0.228536,-0.138105,mid,mid,sev1,drug_developer,morningstar,,,,0,0.7745351193156235929761368753,54.99,41.25000000000000000000000000,85,10.94,20.31236984589754269054560599,24.69017538988384469434032115,19.6962,-1.0244,2.0,1459,5,1.0,0.0,0,0,0.0,0.3,0.95,oncology,-0.4642,uncrowded,1.0,201,-0.0003159506172839506,0.225869,-0.7525,16.46,0.260618,-0.6414
DYN,"Dyne Therapeutics, Inc.",20,0.49,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.909266,,0,0.662791,1,0.337209,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+32.9;clinical_score:-11.9;financial_score:-10.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|pos,-0.06945394444444444,,-1.4542,,0,-0.4494,-1.3038,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.187845,price_history,,8,0.9326,price_history,,-0.432423,,43.42,0.7655,-0.228536,-0.203887,early,mid,sev1,drug_developer,morningstar,,,,0,0.7148113404210965186574942673,42.57,41.25000000000000000000000000,80.0,50,35.19128181679622008840115837,36.26699859438771190028620298,33.7324,-0.4308,0.0,2097,2,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4642,uncrowded,1.0,236,-0.06945394444444444,0.090734,-1.3363,23.48,0.496139,-0.0097
TRDA,"Entrada Therapeutics, Inc.",21,0.08,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.998069,,0,0.655039,1,0.344961,,0,no_upcoming,9,neutral,drawdown_data_missing,XS,runway_short|cost_haircut_>2000bps,financial_score:-31.1;momentum_score:+13.5;smart_money_score:+13.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|pos,-0.06945394444444444,,-1.4407,,0,-0.393,-1.4136,1,1,selling,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.5606,-0.228536,,early,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7636293778327152863617634940,50,41.25000000000000000000000000,49.5,50,36.53728259581025927619434707,5.401111111111111111111111112,35.0784,-0.3738,0.0,1247,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4642,uncrowded,1.0,259,-0.06945394444444444,0.001931,-2.8893,9.34,0.059846,-1.5561
SANA,"Sana Biotechnology, Inc.",22,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.982625,,0,0.631783,1,0.368217,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,financial_score:-27.4;smart_money_score:+20.3;momentum_score:+9.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|pos,-0.06945394444444444,,-1.4269,,0,-0.3359,-1.5246,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.000386,price_history,,2,0.9705,price_history,,-0.431264,,66.7624,1.1156,-0.228536,-0.202728,early,small,sev1,drug_developer,morningstar,,,,0,0.7045185723179082797260842498,50.23,41.25000000000000000000000000,61.0,50,37.89683144507104269335636506,13.32440548656764872981089197,36.0879,-0.3311,0.0,3383,1,0.0,0.0,0,0,0.0,0.0,0.55,metabolic,0.7214,highly_crowded,1.0,255,-0.06945394444444444,0.017375,-2.1113,14.65,0.187259,-0.888
FHTX,Foghorn Therapeutics Inc.,23,0.32,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.916988,,0,0.616279,1,0.383721,,0,no_upcoming,9,tailwind,deep_drawdown|overbought_rsi,M,momentum_tailwind|cost_haircut_>2000bps,financial_score:-25.7;momentum_score:+24.6;smart_money_score:+8.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63828000.0, ""cash_total"": 89334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.795262267343485, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|pos,-0.06945394444444444,,-1.32,818,1,-0.2202,-1.7499,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.139818,price_history,,1,0.8621,price_history,,-0.471406,,81.1742,0.9327,-0.228536,-0.24287,early,small,sev1,drug_developer,morningstar,,,,0,0.7277960154655783481903125336,69.01,41.25000000000000000000000000,52.5,55.56,40.65657335433284221578688885,18.75967859751643535427319211,39.6904,-0.1788,1.0,818,3,0.6667,0.0005,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,238,-0.06945394444444444,0.083012,-1.3851,20.45,0.418919,-0.2047
CELC,Celcuity Inc.,24,0.96,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.77027,,0,0.763566,1,0.236434,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-31.0;smart_money_score:+29.8;catalyst_score:-12.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",mid|none|pos,-0.0003159506172839506,,-0.53,138,1,-0.9909,-0.2499,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.201244,price_history,,6,1.3959,price_history,,-0.304882,,48.3573,,-0.228536,-0.076346,mid,mid,none,drug_developer,morningstar,,,,0,0.7735489687816972838949622450,57.90,41.25000000000000000000000000,83.0,14.06,22.28006848998102642417511222,61.75510204081632653061224490,21.6639,-0.9412,2.0,787,6,1.0,0.0809,0,0,0.0,0.3,0.95,oncology,-0.4642,uncrowded,1.0,200,-0.0003159506172839506,0.22973,-0.7397,19.04,0.388031,-0.2845
REPL,"Replimune Group, Inc.",25,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.832046,,0,0.755814,1,0.244186,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,clinical_score:-23.0;financial_score:+19.9;catalyst_score:-6.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,-0.0003159506172839506,,-0.7806,1459,1,-0.9068,-0.4135,5,5,selling,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.013998,price_history,,5,1.3273,price_history,,-0.374359,,54.6622,0.5897,-0.228536,-0.145823,mid,small,sev1,drug_developer,morningstar,,,,0,0.7945235209871102787264514708,50.50,41.25000000000000000000000000,53.0,57.81,24.28478874543014484705446805,67.14285714285714285714285714,23.3186,-0.8712,2.0,1459,4,1.0,0.0,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,216,-0.0003159506172839506,0.167954,-0.9623,18.05,0.349421,-0.3869
NUVB,Nuvation Bio Inc.,26,0.24,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.812741,,0,0.732558,1,0.267442,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,financial_score:+30.5;clinical_score:-21.1;momentum_score:-8.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",mid|none|pos,-0.0003159506172839506,,0.388,0,1,-0.8212,-0.5802,6,6,selling,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.233177,price_history,,6,1.3268,price_history,,-0.320522,,59.8722,1.2485,-0.228536,-0.091986,mid,mid,none,drug_developer,morningstar,,,,0,0.7735419485791610284167794317,38.52,41.25000000000000000000000000,53.0,29.69,26.32653061224489795918367346,77.91836734693877551020408163,25.3604,-0.7848,2.0,1008,6,1.0,0.0125,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,211,-0.0003159506172839506,0.187259,-0.888,20.55,0.426641,-0.1849
ABSI,Absci Corporation,27,0.4,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.295367,,0,0.748062,1,0.251938,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-23.8;smart_money_score:+18.0;financial_score:+11.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63743000.0, ""cash_total"": 152475000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.70432831840359, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.01880787591240876,,-0.2708,,0,-0.888,-0.4503,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1036.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.06995,price_history,,3,0.0002,price_history,,,series_too_short,47.647,0.9218,-0.228536,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8026216124277128926182106815,50,41.25000000000000000000000000,66.5,71.36,24.73530976176478821981467484,60.11764705882352941176470588,24.2248,-0.8329,3.0,,7,1.0,0.0,0,0,0.0,0.4,0.95,oncology,0.7214,highly_crowded,1.0,77,0.01880787591240876,0.704633,0.5378,18.83,0.380309,-0.3047
PVLA,"Palvella Therapeutics, Inc.",28,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.472973,,0,0.74031,1,0.25969,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+37.6;clinical_score:-26.7;smart_money_score:+19.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 20080000.0, ""cash_total"": 63567000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 37.98824701195219, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.01880787591240876,,0.8971,0,1,-0.8547,-0.515,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,491.35,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.493275,price_history,,4,1.1189,price_history,,-0.022181,,77.5074,,-0.228536,0.206355,late,small,none,drug_developer,morningstar,,,,0,0.8028469729791357883935697184,89.81,41.25000000000000000000000000,72.0,20.45,25.52812071330589849108367628,32.47819214831902259814601222,24.6676,-0.8141,3.0,468,2,0.3333,0.0401,0,0,0.0,0.4,0.5,other,-3.5467,uncrowded,1.0,123,0.01880787591240876,0.527027,0.0678,17.60,0.326255,-0.4503
CLDX,"Celldex Therapeutics, Inc.",29,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.380309,,0,0.717054,1,0.282946,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+33.7;clinical_score:-33.6;catalyst_score:-19.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.01880787591240876,,0.9007,0,1,-0.7705,-0.6788,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.78827,price_history,,4,0.9833,price_history,,-0.003308,,73.9266,0.4801,-0.228536,0.225228,late,small,none,drug_developer,morningstar,,,,0,0.8674321323362791751642873329,94.80,41.25000000000000000000000000,71.5,67.73,27.53464348702443940539178634,70.47058823529411764705882353,27.4163,-0.6979,3.0,,51,1.0,0.1663,0,0,0.0,0.4,0.95,oncology,-0.4642,uncrowded,1.0,99,0.01880787591240876,0.619691,0.3047,25.70,0.534749,0.0872
INBX,"Inhibrx Biosciences, Inc.",30,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.797297,,0,0.693798,1,0.306202,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+22.1;financial_score:-12.8;clinical_score:-11.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|pos,-0.0003159506172839506,,-0.7472,349,1,-0.555,-1.0983,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.7023,-0.228536,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7697638919393806281572589501,50,41.25000000000000000000000000,66.5,39.06,32.67388588088296543107038733,31.59285482900643250497477904,32.1634,-0.4971,2.0,1488,5,1.0,0.0137,0,0,0.0,0.4,0.95,oncology,0.7214,highly_crowded,1.0,207,-0.0003159506172839506,0.202703,-0.832,18.15,0.353282,-0.3765
FATE,"Fate Therapeutics, Inc.",31,0.16,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.785714,,0,0.647287,1,0.352713,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,financial_score:+20.5;clinical_score:-12.3;momentum_score:-11.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 106084000.0, ""cash_total"": 203657000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.037253497228612, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|none|pos,-0.0003159506172839506,,0.3983,0,1,-0.3697,-1.4588,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.159868,price_history,,2,1.0567,price_history,,-0.378365,,41.7117,0.8890,-0.228536,-0.149829,mid,micro,none,drug_developer,morningstar,,,,0,0.7712448847727762222700839974,38.03,41.25000000000000000000000000,60.5,90.00,37.09056411680318385857744459,69.83673469387755102040816327,37.0296,-0.2913,2.0,,14,1.0,0.1568,1,0,0.0,0.3,0.95,oncology,-0.4642,uncrowded,1.0,204,-0.0003159506172839506,0.214286,-0.7916,26.23,0.542471,0.1067
XENE,Xenon Pharmaceuticals Inc.,32,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.530888,,0,0.678295,1,0.321705,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+26.4;clinical_score:-16.0;catalyst_score:-9.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|pos,0.01880787591240876,,0.9115,0,1,-0.4734,-1.257,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.034235,price_history,,8,0.5637,price_history,,-0.145941,,54.584,0.341,-0.228536,0.082595,late,mid,none,drug_developer,morningstar,,,,0,0.8772825775104118463674224896,47.16,41.25000000000000000000000000,77.0,39.55,34.61857170851879846588841298,53.0000,34.3753,-0.4036,3.0,620,9,1.0,0.3276,2,0,0.0,0.4,0.6,cns,0.7214,highly_crowded,1.0,138,0.01880787591240876,0.469112,-0.0775,27.62,0.561776,0.1555
VIR,"Vir Biotechnology, Inc.",33,0.81,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.519305,,0,0.639535,1,0.360465,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+12.6;clinical_score:-11.2;catalyst_score:-7.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 391781000.0, ""cash_total"": 460938000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.118234421781557, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.01880787591240876,,0.6104,27,1,-0.3645,-1.469,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,599.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.05889,price_history,,2,0.3151,price_history,,-0.410618,,59.8523,0.7493,-0.228536,-0.182082,late,small,sev1,drug_developer,morningstar,,,,0,0.8535015333939118582462517038,55.49,41.25000000000000000000000000,61.0,62.27,37.21536351165980795610425240,46.97005425263787432184202657,37.7549,-0.2606,3.0,95,10,1.0,2.2816,3,2,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,135,0.01880787591240876,0.480695,-0.0484,29.78,0.592664,0.2344
AURA,"Aura Biosciences, Inc.",34,0.16,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.194981,,0,0.577519,1,0.422481,,0,no_upcoming,9,neutral,drawdown_data_missing,S,sponsor_confirmed|runway_short|cost_haircut_>2000bps,financial_score:-22.9;smart_money_score:+10.9;momentum_score:+8.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64273000.0, ""cash_total"": 47553000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.878315933595756, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|nonpos,0.04810235294117647,,-0.748,962,1,-0.0802,1.7963,2,2,selling,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.5411,-0.228536,,mid,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7895258611262985237834882449,50,41.25000000000000000000000000,52.0,60.94,43.99324355592577166921190245,18.19066129853301864963672544,42.3271,-0.0673,2.0,962,3,0.6667,0.0003,0,0,0.0,0.3,0.55,ophthalmology,0.7214,highly_crowded,1.0,51,0.04810235294117647,0.805019,0.8597,11.81,0.098456,-1.2904
