ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
PRAX,"Praxis Precision Medicines, Inc",18,0.86,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.34669,,0,0.729299,1,0.270701,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+44.5;clinical_score:-29.7;financial_score:-22.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 249068000.0, ""cash_total"": 599331000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.875535998201293, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|pos,0.1,,0.6962,0,1,-0.8696,0.4101,8,8,buying,1.9177,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,221.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,1.826219,price_history,,8,0.8479,price_history,,0.0,,67.4037,0.9863,-0.013218,0.013218,late,mid,none,drug_developer,morningstar,,,,0,0.8088929044693410432478014697,96.55,41.25000000000000000000000000,71.0,10.00,22.32882097348204465521639671,29.23109640831758034026465028,20.8206,-0.9705,3.0,549,8,1.0,0.0245,0,0,0.0,0.4,0.6,cns,0.6919,highly_crowded,1.0,100,0.1,0.65331,0.3943,12.52,0.137631,-1.091,0.62015,0.61515,0.0,0.0,0.0,0.005,0.0
ZBIO,"Zenas BioPharma, Inc.",19,0.44,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.472125,,0,0.742038,1,0.257962,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,M,sponsor_confirmed|high_risk,smart_money_score:+22.5;clinical_score:-22.3;momentum_score:+6.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 119919000.0, ""cash_total"": 290884000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.10804793235434, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|pos,0.1,,0.6945,0,1,-0.8946,0.3565,3,3,buying,-0.0121,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,681.58,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,1.5048,-0.013218,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8089584306398879028491359178,50,41.25000000000000000000000000,66.5,36.64,21.73313928931377837998335571,40.57318874121095902488483326,21.1723,-0.9556,3.0,622,5,1.0,0.3946,2,0,0.0,0.4,0.6,autoimmune,0.6919,highly_crowded,1.0,136,0.1,0.527875,0.0699,15.77,0.263066,-0.6339,0.53975,0.53475,0.0,0.0,0.0,0.005,0.0
FDMT,"4D Molecular Therapeutics, Inc.",20,0.36,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.182927,,0,0.72293,1,0.27707,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+37.6;clinical_score:-29.9;catalyst_score:-12.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",mid|none|pos,0.1,,-1.1251,671,1,-0.8125,0.5324,1,1,neutral,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.833299,price_history,,1,1.3282,price_history,,-0.115628,,61.3912,0.8446,-0.013218,-0.10241,mid,small,none,drug_developer,morningstar,,,,0,0.7763454812140358794990409568,91.19,41.25000000000000000000000000,55.0,65.48,23.68693796677335771985977748,56.72000000000000000000000000,21.9329,-0.9235,2.0,1005,7,1.0,0.0017,0,0,0.0,0.3,0.5,respiratory,0.2191,moderate,1.0,53,0.1,0.817073,0.9043,25.94,0.555749,0.1402,0.5374,0.5324,0.0,0.0,0.0,0.005,0.0
SMMT,Summit Therapeutics Inc.,21,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.402439,,0,0.748408,1,0.251592,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+43.6;clinical_score:-31.7;financial_score:-18.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|pos,0.1,,0.6933,0,1,-0.9195,0.3031,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.799314,price_history,,5,0.947,price_history,,-0.08284,,58.1028,0.5984,-0.013218,-0.069622,late,large,none,drug_developer,morningstar,,,,0,0.8151449643947100712105798576,96.43,41.25000000000000000000000000,71.5,10.00,21.14080319168956302457751515,34.05131711560256104649947098,19.8235,-1.0126,3.0,1766,7,1.0,0.0012,0,0,0.0,0.3,0.75,rare_disease,0.6919,highly_crowded,1.0,116,0.1,0.597561,0.247,12.02,0.11324,-1.2095,0.45965,0.45465,0.0,0.0,0.0,0.005,0.0
VERA,"Vera Therapeutics, Inc.",22,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.667247,,0,0.984076,1,0.015924,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-50.5;momentum_score:+41.0;smart_money_score:+16.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 171110000.0, ""cash_total"": 497389000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.88205248086027, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",late|none|nonpos,0.09016816720257234,,-0.6299,440,1,-1.5983,-1.1508,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,439.3,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,2.158215,price_history,,5,1.3626,price_history,,0.0,,71.3738,0.7858,-0.013218,0.013218,late,mid,none,drug_developer,morningstar,,,,0,0.7847545752030056962792388801,96.55,41.25000000000000000000000000,71.5,10.00,5,63.23913043478260869565217391,3.4918,-1.7026,3.0,440,3,0.6667,0.0414,0,0,0.0,0.4,0.55,infectious_disease,0.6919,highly_crowded,1.0,192,0.09016816720257234,0.332753,-0.4323,17.74,0.329268,-0.4419,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
TSHA,"Taysha Gene Therapies, Inc.",23,0.73,B,high_opt+catalyst_far,B,high_opt+catalyst_far,,0.876307,,0,0.977707,1,0.022293,1106,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:-49.0;smart_money_score:+31.0;momentum_score:+24.6,tier=B;reason=high_opt+catalyst_far;cat_days=1106;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 66368000.0, ""cash_total"": 297344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 53.76277724204436, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|far_271_540|nonpos,0.07178616666666668,,-0.6663,1106,1,-1.5983,-1.1508,9,9,buying,2.3036,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,881.38,0.85,1,0,1.0,0,1.0,0,1106,False,specific_days,0.494132,price_history,,9,0.9939,price_history,,-0.117486,,79.1632,0.7836,-0.013218,-0.104268,late,small,none,drug_developer,morningstar,,,,0,0.8339015592273679311147312078,78.64,45.56250000000000000000000000,85,29.79,5,55.91549295774647887323943662,3.5305,-1.701,3.0,1707,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-1.1993,uncrowded,1.0,252,0.07178616666666668,0.123693,-1.1567,19.16,0.39547,-0.2651,0.003589,0.0,0.0,0.0,0.0,0.003589,0.0
TRDA,"Entrada Therapeutics, Inc.",24,0.07,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.834495,,0,0.971338,1,0.028662,,0,no_upcoming,9,headwind,,XS,momentum_headwind|runway_short|cost_haircut_>2000bps,smart_money_score:+23.6;clinical_score:-20.9;financial_score:-20.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 128512000.0, ""cash_total"": 90394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.440674800796813, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 1}",early|none|nonpos,0.08042411003236245,,-1.8802,,0,-1.5983,-1.1508,1,1,selling,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.238455,price_history,,1,0.8654,price_history,,-0.237646,,46.3563,0.5606,-0.013218,-0.224428,early,small,sev2,drug_developer,morningstar,,,,0,0.7763720452422953201203694096,28.51,41.25000000000000000000000000,49.5,50,5,5,3.5305,-1.701,0.0,337,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-0.4901,uncrowded,1.0,240,0.08042411003236245,0.165505,-0.9721,4.85,0.012195,-2.2509,0.004021,0.0,0.0,0.0,0.0,0.004021,0.0
KOD,Kodiak Sciences Inc,25,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.594077,,0,0.964968,1,0.035032,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,L,sponsor_confirmed|momentum_tailwind|runway_short,momentum_score:+53.7;clinical_score:-37.9;financial_score:-37.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96630000.0, ""cash_total"": 72038000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.94604160198696, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",late|none|nonpos,0.09016816720257234,,0.6314,0,1,-1.5983,-1.1508,3,3,buying,-0.0121,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,676.83,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.653147,price_history,,3,1.5105,price_history,,-0.366034,,67.166,0.8241,-0.013218,-0.352816,late,small,sev2,drug_developer,morningstar,,,,0,0.8621078447371488518475346777,96.55,41.25000000000000000000000000,66.5,38.70,5,5,3.1805,-1.7158,3.0,701,5,1.0,0.0044,0,0,0.0,0.3,0.55,ophthalmology,0.6919,highly_crowded,1.0,171,0.09016816720257234,0.405923,-0.238,4.73,0.008711,-2.3777,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
IVVD,"Invivyd, Inc.",26,0.36,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.587108,,0,0.958599,1,0.041401,,0,no_upcoming,9,tailwind,high_vol,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_<=2000bps,momentum_score:+50.1;clinical_score:-40.3;financial_score:-25.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42680000.0, ""cash_total"": 84967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.88950328022493, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|nonpos,0.09016816720257234,,-0.0468,68,1,-1.5983,-1.1508,3,3,buying,-0.0121,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1286.76,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.481763,price_history,,3,-0.5054,price_history,,-0.19246,,46.0942,1.2594,-0.013218,-0.179242,late,small,sev1,drug_developer,morningstar,,,,0,0.8283508526045316514832982948,95.46,41.25000000000000000000000000,65.5,59.25,5,19.45667746699288060129163084,4.1444,-1.6751,3.0,263,3,0.6667,0.3094,1,0,0.0,0.4,0.55,infectious_disease,0.6919,highly_crowded,1.0,169,0.09016816720257234,0.412892,-0.2201,8.59,0.054007,-1.6072,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
DNTH,"Dianthus Therapeutics, Inc.",27,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.148084,,0,0.952229,1,0.047771,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-50.3;momentum_score:+41.3;smart_money_score:+29.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 82077000.0, ""cash_total"": 402613000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.86370115866808, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,-1.1604,514,1,-1.5983,-1.1508,8,8,buying,1.9177,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,501.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.443822,price_history,,8,0.9955,price_history,,0.0,,71.3361,,-0.013218,0.013218,mid,mid,none,drug_developer,morningstar,,,,0,0.8042907643312101910828025478,96.55,41.25000000000000000000000000,85,50,5,48.56199512269471117207742723,3.4918,-1.7026,2.0,514,1,0.0,0.0138,0,0,0.0,0.4,0.6,autoimmune,0.6919,highly_crowded,1.0,43,0.1,0.851916,1.0447,23.18,0.513937,0.0349,0.005,0.0,0.0,0.0,0.0,0.005,0.0
CNTA,Centessa Pharmaceuticals plc,28,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.545296,,0,0.94586,1,0.05414,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+36.3;clinical_score:-35.7;financial_score:-35.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 138010000.0, ""cash_total"": 246214000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.408361712919355, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 7}",late|none|nonpos,0.09016816720257234,,0.6115,0,1,-1.5983,-1.1508,7,7,buying,1.5317,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.65,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.202681,price_history,,7,1.1629,price_history,,-0.074894,,60.8944,0.5724,-0.013218,-0.061676,late,mid,sev1,drug_developer,morningstar,,,,0,0.8882339035400332620574958422,75.37,41.25000000000000000000000000,77.0,26.37,5,5,4.3084,-1.6681,3.0,,7,1.0,0.2929,0,0,0.0,0.4,0.95,oncology,0.6919,highly_crowded,1.0,157,0.09016816720257234,0.454704,-0.1138,9.94,0.081882,-1.3925,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
AVBP,"ArriVent BioPharma, Inc.",29,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.520906,,0,0.93949,1,0.06051,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-35.8;smart_money_score:+13.2;financial_score:+13.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.09016816720257234,,-0.6317,459,1,-1.5983,-1.1508,4,4,selling,0.3738,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,4,,,insufficient_overlap,,series_too_short,54.3212,0.6474,-0.013218,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8370803742292153944290878163,50,41.25000000000000000000000000,54.0,50,5,53.76056338028169014084507043,3.8805,-1.6862,3.0,532,2,0.3333,0.0233,0,0,0.0,0.3,0.95,oncology,0.6919,highly_crowded,1.0,150,0.09016816720257234,0.479094,-0.0524,17.56,0.3223,-0.4613,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
NTLA,"Intellia Therapeutics, Inc.",30,0.11,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.614983,,0,0.926752,1,0.073248,,0,no_upcoming,9,headwind,high_vol|deep_drawdown_rel_xbi,XS,momentum_headwind|high_risk,clinical_score:-29.3;smart_money_score:+20.3;catalyst_score:+6.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 325451000.0, ""cash_total"": 511044000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.843168403231207, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.09016816720257234,,0.2518,34,1,-1.5807,-1.1131,1,1,neutral,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,404.59,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.400983,price_history,,1,1.6233,price_history,,-0.290463,,64.9344,1.2984,-0.013218,-0.277245,late,small,sev1,drug_developer,morningstar,,,,0,0.8136997067448680351906158358,35.36,41.25000000000000000000000000,55.0,68.76,5.418386507249467842640336896,36.57920606581586545879344928,5.125,-1.6336,3.0,560,5,1.0,0.1907,1,0,0.0,0.4,0.95,oncology,0.6919,highly_crowded,1.0,177,0.09016816720257234,0.385017,-0.2923,13.43,0.172474,-0.9444,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
ARTV,"Artiva Biotherapeutics, Inc.",31,0.36,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.078397,,0,0.920382,1,0.079618,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,clinical_score:-32.8;smart_money_score:+21.8;momentum_score:+11.8,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",mid|none|nonpos,0.1,,-0.9943,183,1,-1.5795,-1.1106,2,2,neutral,-0.3981,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,-0.013218,,mid,micro,sev1,drug_developer,morningstar,,,drawdown,1,0.7957318399304045237059591127,50,41.25000000000000000000000000,60.0,82.14,5.445816186556927297668038411,34.29039018442310623380582228,4.3264,-1.6674,2.0,251,4,1.0,0.1779,0,0,0.0,0.3,0.95,oncology,0.6919,highly_crowded,1.0,23,0.1,0.921603,1.4159,12.15,0.116725,-1.1915,0.005,0.0,0.0,0.0,0.0,0.005,0.0
CGON,"CG Oncology, Inc.",32,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.538328,,0,0.907643,1,0.092357,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-41.5;smart_money_score:+35.1;financial_score:+10.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96130000.0, ""cash_total"": 680263000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 84.91788203474462, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|none|nonpos,0.09016816720257234,,0.6604,0,1,-1.5389,-1.0235,6,6,buying,1.1457,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,407.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,6,,,insufficient_overlap,,series_too_short,55.3117,0.7795,-0.013218,,late,mid,none,drug_developer,morningstar,,,drawdown,1,0.8569030382461575122125580841,50,41.25000000000000000000000000,83.0,10.62,6.412360269486996123301592079,58.80434782608695652173913044,6.1893,-1.5887,3.0,822,7,1.0,0.4989,1,1,0.0,0.3,0.95,oncology,0.6919,highly_crowded,1.0,155,0.09016816720257234,0.461672,-0.0962,16.14,0.280488,-0.5814,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
NMRA,"Neumora Therapeutics, Inc.",33,0.18,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.611498,,0,0.901274,1,0.098726,,0,no_upcoming,9,tailwind,drawdown_data_missing,S,momentum_tailwind|runway_short|cost_haircut_<=2000bps,clinical_score:-29.1;momentum_score:+26.8;financial_score:-22.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 158485000.0, ""cash_total"": 171525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.473010064043915, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|none|nonpos,0.09016816720257234,,-0.5598,277,1,-1.5178,-0.9783,1,1,neutral,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1324.22,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.289211,price_history,,1,0.8563,price_history,,,series_too_short,54.5297,0.9459,-0.013218,,late,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7912246096043207702242573676,62.82,41.25000000000000000000000000,55.0,54.45,6.914365530421836643373020360,13.94663757191033525094227336,5.4061,-1.6218,3.0,277,1,0.0,0.1556,0,0,0.0,0.4,0.5,other,0.6919,highly_crowded,1.0,176,0.09016816720257234,0.388502,-0.2832,5.68,0.029617,-1.8865,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
FULC,"Fulcrum Therapeutics, Inc.",34,0.73,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.569686,,0,0.888535,1,0.111465,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-47.0;momentum_score:+41.6;catalyst_score:-13.7,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 60065000.0, ""cash_total"": 197533000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 39.463847498543245, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.09016816720257234,,0.6625,0,1,-1.4751,-0.887,3,3,buying,-0.0121,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,919.56,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.74408,price_history,,3,1.3084,price_history,,0.0,,79.9268,1.1313,-0.013218,0.013218,late,small,none,drug_developer,morningstar,,,,0,0.8089258911819887429643527205,96.49,41.25000000000000000000000000,66.5,64.73,7.928412811923670442997478263,62.38028169014084507042253521,7.0538,-1.5521,3.0,244,4,1.0,0.4228,0,0,0.0,0.4,0.55,infectious_disease,-0.4901,uncrowded,1.0,164,0.09016816720257234,0.430314,-0.1756,16.28,0.290941,-0.5506,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
